"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"708","Andreas Martinsen","CHI","L","24","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"709","Dean Kukan","CBJ","D","27","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"710","Noel Acciari","BOS, FLA","C","82","3.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","0","0","0","0","0","0","3","3","50.00"
"712","Kevin Stenlund","CBJ","C","4","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"713","Colton White","N.J","D","3","0.93333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Mikhail Vorobyev","PHI","C","17","13.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0.00"
"718","Dmytro Timashov","TOR","L","9","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"725","Mason Appleton","WPG","C","45","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"726","Markus Nutivaara","CBJ","D","88","15.216666666667","0","0","0","0","0","0.00","0","-","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"727","Matt Roy","L.A","D","35","4.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"728","Sami Niku","WPG","D","31","2.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"729","Kole Sherwood","CBJ","R","2","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"730","Philippe Myers","PHI","D","21","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"731","Ryan Lomberg","CGY","L","4","1.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"732","Nick Lappin","N.J","R","11","13.183333333333","0","0","0","0","0","0.00","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"733","Casey Nelson","BUF","D","38","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"734","Kalle Kossila","ANA","C","8","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"735","Kevin Rooney","N.J","C","47","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","2","5","28.57"
"736","Brandon Tanev","PIT, WPG","L","91","4.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","0","0","0","0","0","0","0","0","-"
"738","Joey Anderson","N.J","R","34","7.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"742","Adam Fox","NYR","D","8","13.6","0","0","0","0","0","0.00","2","0.00","0.09","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"744","Julien Gauthier","CAR","R","2","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"745","Libor Hajek","NYR","D","13","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"752","Dillon Dube","CGY","C","25","11.75","0","0","0","0","0","-","3","0.00","0.14","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"755","Carsen Twarynski","PHI","L","6","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"756","Trent Frederic","BOS","C","15","5.0833333333333","0","0","0","0","0","0.00","1","0.00","0.06","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","1","75.00"
"760","Dante Fabbro","NSH","D","14","2.3166666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"762","Victor Mete","MTL","D","81","22.383333333333","0","0","0","0","0","0.00","1","0.00","0.02","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"763","Givani Smith","DET","R","1","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"764","Nick Caamano","DAL","R","6","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"765","Jordan Kyrou","STL","C","16","4.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"769","Jake Bean","CAR","D","2","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"773","Vitaly Abramov","OTT","R","3","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","-"
"774","Nathan Bastian","N.J","R","7","12.45","0","0","0","0","0","-","1","0.00","0.23","2","2","2","2","0","0","10","2","0","2","0","0","0","0","3","3","0","1","0","100.00"
"775","Michael McLeod","N.J","C","21","6.4","0","0","0","0","0","-","2","0.00","0.26","2","2","2","0","0","0","5","1","0","1","0","0","2","1","0","0","0","3","4","42.86"
"776","Ben Gleason","DAL","D","4","3.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"780","Jacob MacDonald","FLA","D","2","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"782","Nikita Zaitsev","OTT, TOR","D","91","8.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"783","Drake Caggiula","CHI, EDM","C, L","63","21.75","0","0","0","0","0","-","1","0.00","0.2","6","2","2","2","0","0","5","1","0","1","0","0","1","1","0","2","0","1","1","50.00"
"784","Patrick Russell","EDM","R","14","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"785","Michal Kempny","WSH","D","76","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"786","Janne Kuokkanen","CAR","L","7","14.966666666667","0","0","0","0","0","0.00","2","0.00","0.33","4","3","4","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"787","Rem Pitlick","NSH","C","1","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"788","Maxim Mamin","FLA","C","7","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"790","Rhett Gardner","DAL","C","7","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"792","Alexandre Fortin","CHI","L","24","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"793","Trevor Moore","TOR","C, L","37","23.083333333333","0","0","0","0","0","0.00","2","0.00","0.41","3","3","3","1","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"794","Zack MacEwen","VAN","C","4","2.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"795","Gerald Mayhew","MIN","C","5","2.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"796","Zach Aston-Reese","PIT","C","54","16.6","0","0","0","0","0","-","2","0.00","0.66","5","5","5","4","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","50.00"
"799","Joseph Gambardella","EDM","C","15","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"801","Juuso Valimaki","CGY","D","24","4.1166666666667","0","0","0","0","0","-","2","0.00","0.17","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"804","Conor Timmins","COL","D","2","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"805","Mario Ferraro","S.J","D","11","1.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"806","Cale Fleury","MTL","D","5","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"808","Jaret Anderson-Dolan","L.A","C","5","8.9166666666667","0","0","0","0","0","-","2","0.00","0.32","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","-"
"812","Jesper Boqvist","N.J","C","2","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"813","Kristian Vesalainen","WPG","L","5","1.3333333333333","0","0","0","0","0","-","1","0.00","0.07","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"818","Alex Formenton","OTT","L","9","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"824","Lias Andersson","NYR","C","50","2.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","8","4","4","0","0","2","0","0","0","0","0","0","2","0.00"
"825","Erik Brannstrom","OTT","D","12","17.066666666667","0","0","0","0","0","-","1","0.00","0.05","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"828","C.J. Smith","BUF","L","11","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"830","Jakub Jerabek","STL","D","1","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"831","David Kampf","CHI","C","71","7.2333333333333","0","0","0","0","0","-","1","0.00","0.3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2","4","33.33"
"833","Oscar Fantenberg","CGY, L.A","D","61","16.083333333333","0","0","0","0","0","-","2","0.00","0.17","4","4","1","0","0","1","5","1","0","1","0","0","0","0","1","0","0","0","0","-"
"834","Calle Rosen","TOR","D","4","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"835","Radim Simek","S.J","D","41","2.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"836","Libor Sulak","DET","D","6","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"837","Jan Rutta","CHI, T.B","D","37","0.86666666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"841","Sheldon Dries","COL","C","40","2.2333333333333","0","0","0","0","0","-","1","0.00","0.09","1","1","1","1","0","0","2","1","1","0","0","1","0","0","0","0","0","1","1","50.00"
"843","Kiefer Sherwood","ANA","R","50","6.25","0","0","0","0","0","-","1","0.00","0.14","2","2","1","1","0","1","0","0","0","0","0","0","2","0","0","0","0","2","0","100.00"
"844","Eric Robinson","CBJ","L","13","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"846","Daniel Brickley","L.A","D","4","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"847","Sheldon Rempal","L.A","R","7","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"848","Lukas Radil","S.J","C","43","1.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"849","Oliver Wahlstrom","NYI","R","4","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"850","Martin Fehervary","WSH","D","3","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"851","Joel Farabee","PHI","L","2","4.8333333333333","0","0","0","0","0","-","2","0.00","0.13","2","2","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","-"
"855","Isac Lundestrom","ANA","C","18","6.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"860","Barrett Hayton","ARI","C","3","4.35","0","0","0","0","0","-","2","0.00","0.23","3","2","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"861","Noah Dobson","NYI","D","3","2.05","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"862","Karson Kuhlman","BOS","C","19","0.33333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"863","Lawrence Pilut","BUF","D","33","20.7","0","0","0","0","0","0.00","2","0.00","0.11","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"864","Joel Persson","EDM","D","5","2.4666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"865","Igor Ozhiganov","TOR","D","53","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"866","Par Lindholm","BOS, TOR, WPG","C","70","3.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","4","33.33"
"869","Egor Yakovlev","N.J","D","25","2.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"870","Ilya Lyubushkin","ARI","D","45","2.4666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","-"
"871","Bogdan Kiselevich","FLA","D","32","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"872","Antti Suomela","S.J","C","27","2.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"873","Ryan Kuffner","DET","L","10","8.95","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0.00"
"875","Nico Sturm","MIN","C","2","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"876","Blake Lizotte","L.A","C","11","3.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"877","Jimmy Schuldt","VGK","D","1","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"878","Danil Yurtaykin","S.J","L","4","4.2666666666667","0","0","0","0","0","-","1","0.00","0.24","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"882","Ilya Mikheyev","TOR","R","12","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"883","Joakim Nygard","EDM","L","6","5.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"884","Jakob Lilja","CBJ","L","8","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"885","Gaetan Haas","EDM","C","5","3.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
