"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"338","Matt Read","MIN","R","12","7.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","2","1","0","100.00"
"339","Kevan Miller","BOS","D","39","69.566666666667","0","0","0","0","0","0.00","1","0.00","0","2","1","0","0","0","0","2","1","1","0","0","3","1","2","5","2","16","0","0","-"
"340","Brian Gibbons","ANA, OTT","C, L","64","51.216666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","3","2","2","4","4","3","0","2","0.00"
"342","Ryan Dzingel","CBJ, OTT","C, L","78","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"343","Ondrej Palat","T.B","L","64","8.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","-"
"344","Scott Wilson","BUF","L","15","19.433333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","-"
"345","Lukas Sedlak","CBJ","C","47","27.216666666667","0","0","0","0","0","-","2","0.00","0.24","3","3","2","1","1","0","0","0","0","0","0","2","0","1","0","2","0","1","3","25.00"
"347","Max McCormick","OTT","L","14","3.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"349","Travis Boyd","WSH","C","53","30.316666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","2","4","9","30.77"
"351","Johnny Gaudreau","CGY","L","82","2.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"352","Tobias Rieder","EDM","R","67","88.866666666667","0","0","0","0","0","-","4","0.00","0.86","12","10","5","4","1","0","0","0","0","0","0","1","1","4","4","1","6","1","3","25.00"
"354","Blake Pietila","N.J","L","19","14.55","0","0","0","0","0","-","2","0.00","0.05","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","4","4","4","50.00"
"355","Nick Seeler","MIN","D","71","55.666666666667","0","0","0","0","0","-","2","0.00","0.14","2","2","1","1","0","0","0","0","0","0","0","1","0","1","3","0","8","0","0","-"
"356","Sean Kuraly","BOS","C","71","93.2","0","0","0","0","0","-","14","0.00","0.76","17","14","8","3","2","1","5","1","0","1","0","2","3","0","4","0","4","33","32","50.77"
"357","Andrew Shaw","MTL","R","63","46.483333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","2","0","2","0","0","6","8","11","42.11"
"360","Nick Cousins","ARI","C","81","1.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"362","Andy Welinski","ANA","D","26","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"363","Josh Leivo","TOR, VAN","L","76","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","2","1","0","1","1","0","0","0","0","0","0","0","-"
"364","Jean-Gabriel Pageau","OTT","C","39","78.216666666667","0","0","0","0","0","-","8","0.00","0.45","14","10","5","2","2","0","0","0","0","0","0","1","2","3","3","2","8","33","32","50.77"
"365","Mike Reilly","MTL","D","57","28.666666666667","0","0","0","0","0","-","3","0.00","0.1","4","4","1","0","0","0","2","1","1","0","0","1","1","0","0","1","3","0","0","-"
"366","Ty Rattie","EDM","R","50","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"367","Rocco Grimaldi","NSH","C","53","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"369","Adam Clendening","CBJ","D","4","6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-"
"371","Dmitrij Jaskin","WSH","R","37","8.6833333333333","0","0","0","0","0","-","2","0.00","0.18","2","2","2","1","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"372","Victor Rask","CAR, MIN","C","49","2.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"374","Brett Ritchie","DAL","R","53","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","2","0","0","0","0","0","0","0","-"
"376","Joel Edmundson","STL","D","64","133.36666666667","0","0","0","0","0","0.00","6","0.00","0.09","7","7","1","0","0","0","9","3","2","1","0","5","7","2","8","0","19","0","0","-"
"378","Xavier Ouellet","MTL","D","19","25.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","-"
"379","Miikka Salomaki","NSH","R","37","5.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"381","Scott Harrington","CBJ","D","73","67.033333333333","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","1","3","0","7","3","7","0","0","-"
"382","Nikita Kucherov","T.B","R","82","3.4166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"384","Gabriel Landeskog","COL","L","73","21.883333333333","0","0","0","0","0","-","2","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","14","14","50.00"
"385","Jonathan Huberdeau","FLA","L","82","14.533333333333","0","0","0","0","0","-","3","0.00","0.14","3","3","2","0","1","0","0","0","0","0","0","1","0","1","2","0","2","3","0","100.00"
"391","Dougie Hamilton","CAR","D","82","20.816666666667","0","0","0","0","0","-","2","0.00","0.05","3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"393","Ryan Murphy","MIN, N.J","D","3","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"394","Sven Baertschi","VAN","L","26","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"395","Jamie Oleksiak","DAL, PIT","D","57","20.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","3","2","2","0","0","-"
"396","J.T. Miller","T.B","C","75","3.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"398","Nathan Beaulieu","BUF, WPG","D","48","29.733333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","12","2","1","0","1","3","2","2","0","2","3","0","0","-"
"399","Oscar Klefbom","EDM","D","61","109.95","0","0","0","0","0","0.00","1","0.00","0.12","3","2","1","0","0","0","0","0","0","0","0","1","9","2","4","0","12","0","0","-"
"400","Connor Murphy","CHI","D","52","108.8","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","4","2","2","0","0","1","10","4","5","2","19","0","0","-"
"401","Stefan Noesen","N.J","R","41","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"402","Joe Morrow","WPG","D","41","8.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"403","Matt Puempel","DET","L","8","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"406","Rickard Rakell","ANA","C, L","69","30.383333333333","0","0","0","0","0","-","2","0.00","0.17","3","3","2","0","1","0","0","0","0","0","0","1","1","4","2","0","1","1","2","33.33"
"407","Colin Miller","VGK","D","65","38.033333333333","0","0","0","0","0","0.00","1","0.00","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","-"
"408","Jonathan Marchessault","VGK","C","82","1.3833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","100.00"
"409","Kurtis Gabriel","N.J","R","22","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"411","Brad Hunt","MIN, VGK","D","42","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"412","Torey Krug","BOS","D","64","13.616666666667","0","0","0","0","0","-","1","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"413","Cameron Schilling","WPG","D","4","4.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"414","J.T. Brown","MIN","R","56","12.783333333333","0","0","0","0","0","-","2","0.00","0.13","4","2","1","0","1","0","0","0","0","0","0","1","0","0","1","0","3","0","1","0.00"
"415","Matt Tennyson","BUF","D","4","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"418","Ryan Murray","CBJ","D","56","141.56666666667","0","0","0","0","0","0.00","4","0.00","0.06","4","4","0","0","1","0","2","1","1","0","0","0","1","3","3","3","18","0","0","-"
"419","Alex Galchenyuk","ARI","C","72","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0.00"
"420","Morgan Rielly","TOR","D","82","88.166666666667","0","0","0","0","0","0.00","8","0.00","0.26","8","8","3","0","1","0","0","0","0","0","0","1","4","3","2","2","10","0","0","-"
"422","Matt Dumba","MIN","D","32","49.416666666667","0","0","0","0","0","0.00","0","-","0.03","1","1","0","0","0","0","2","1","1","0","0","0","0","0","4","0","4","0","0","-"
"423","Pontus Aberg","ANA, MIN","L","59","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"424","Phillip Di Giuseppe","CAR, NSH","L","24","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"426","Tanner Pearson","L.A, PIT, VAN","L","80","21.416666666667","0","0","0","0","0","-","1","0.00","0.16","2","2","1","1","2","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0.00"
"429","Olli Maatta","PIT","D","60","121.23333333333","0","0","0","0","0","0.00","7","0.00","0.52","8","7","2","2","0","0","0","0","0","0","0","1","3","5","19","2","18","0","0","-"
"431","Jordan Schmaltz","STL","D","20","8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"432","Zemgus Girgensons","BUF","C","72","173.13333333333","0","0","0","0","0","-","3","0.00","0.01","4","3","1","0","0","0","4","2","2","0","0","2","2","6","3","3","7","15","14","51.72"
"433","Cody Ceci","OTT","D","74","185.95","0","0","0","0","0","-","10","0.00","0.21","11","11","1","0","0","1","4","1","1","0","0","0","3","4","12","2","26","0","0","-"
"437","Derrick Pouliot","VAN","D","62","7.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"439","Slater Koekkoek","CHI, T.B","D","31","40.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","4","0","0","-"
"442","Matt Grzelcyk","BOS","D","66","47.716666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","7","2","1","1","0","2","2","2","4","2","4","0","0","-"
"447","Shayne Gostisbehere","PHI","D","78","7.5833333333333","0","0","0","0","0","-","1","0.00","0.08","1","1","1","0","0","0","2","1","1","0","0","1","0","0","1","0","1","0","0","-"
"448","Mackenzie MacEachern","STL","L","29","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"451","Adam Pelech","NYI","D","78","125.63333333333","0","0","0","0","0","0.00","3","0.00","0.03","3","3","1","1","0","0","0","0","0","0","0","0","2","2","14","3","12","0","0","-"
"452","Jimmy Vesey","NYR","L","81","104.86666666667","0","0","0","0","0","0.00","7","0.00","0.7","13","10","9","1","0","0","0","0","0","0","0","2","1","9","1","0","3","0","1","0.00"
"453","Chris Tierney","OTT","C","81","137.55","0","0","0","0","0","0.00","13","0.00","1.32","17","14","9","5","2","1","0","0","0","0","0","3","3","6","2","1","9","53","69","43.44"
"455","Boo Nieves","NYR","C","43","24.1","0","0","0","0","0","-","3","0.00","0.38","4","4","3","3","2","0","0","0","0","0","0","0","1","2","0","0","1","1","4","20.00"
"461","Connor Carrick","DAL, N.J","D","34","13.783333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","0","0","-"
"462","Dominic Toninato","COL","C","2","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"464","Andreas Athanasiou","DET","C","76","6.9","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","2","1","1","0","0","1","1","1","0","0","1","1","4","20.00"
"465","Gemel Smith","BOS, DAL","C","17","0.58333333333333","0","0","0","0","0","-","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"467","Kevin Roy","ANA","L","3","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"469","Erik Gustafsson","CHI","D","79","10.883333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","-"
"471","Paul LaDue","L.A","D","33","3.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","-"
"473","Vinnie Hinostroza","ARI","C","72","11.683333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0.00"
"475","Joseph Blandisi","ANA, PIT","C","9","1.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"478","Alexander Kerfoot","COL","C","78","4.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"479","Jaycob Megna","ANA","D","28","57.316666666667","0","0","0","0","0","-","4","0.00","0.1","4","4","1","1","0","0","0","0","0","0","0","0","9","0","7","0","6","0","0","-"
"480","Christian Djoos","WSH","D","45","1.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"481","Joakim Ryan","S.J","D","44","11.55","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"482","Kurtis MacDermid","L.A","D","11","4.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"483","Ashton Sautner","VAN","D","17","3.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"484","Andrej Sustr","ANA","D","5","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"485","Tim Schaller","VAN","C","47","62.066666666667","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","1","1","2","1","0","7","0","1","0.00"
"486","Danny DeKeyser","DET","D","52","131.23333333333","0","0","0","0","0","-","2","0.00","0.04","3","3","0","0","0","1","2","1","1","0","0","2","2","4","6","2","13","0","0","-"
"487","Nate Schmidt","VGK","D","61","90.883333333333","0","0","0","0","0","0.00","5","0.00","0.16","6","5","1","1","0","0","0","0","0","0","0","0","1","4","1","0","6","0","0","-"
"489","Chad Ruhwedel","PIT","D","18","23.083333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","0","0","-"
"491","Anton Blidh","BOS","L","1","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"492","John Gilmour","NYR","D","5","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"493","Andreas Johnsson","TOR","L","73","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"494","Tyler Lewington","WSH","D","2","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"495","MacKenzie Weegar","FLA","D","64","93.1","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","12","2","1","0","1","3","3","1","6","3","16","0","0","-"
"497","Will Butcher","N.J","D","78","9.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"498","Saku Maenalanen","CAR","R","34","11.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","1","0","1","2","33.33"
"499","Connor Clifton","BOS","D","19","12.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","-"
"500","Luke Johnson","CHI","C","15","20.016666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","1","0","0","2","0","2","5","12","29.41"
"501","Jonny Brodzinski","L.A","L","13","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"502","Josh Brown","FLA","D","37","31.866666666667","0","0","0","0","0","-","1","0.00","0.05","3","3","0","0","0","0","0","0","0","0","0","4","0","0","1","1","4","0","0","-"
"503","John Hayden","CHI","R","54","12.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0","1","0","100.00"
"504","Pavel Buchnevich","NYR","R","64","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"507","Anthony Duclair","CBJ, OTT","L","74","3.3166666666667","0","0","0","0","0","-","1","0.00","0.07","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0.00"
"508","Sven Andrighetto","COL","R","64","7.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"509","Oliver Bjorkstrand","CBJ","R","77","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"510","Peter Cehlarik","BOS","L","20","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"511","Miles Wood","N.J","L","63","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14","3","2","0","1","4","0","0","0","0","0","0","1","0.00"
"513","Ben Harpur","OTT","D","51","126.21666666667","0","0","0","0","0","-","3","0.00","0.39","4","4","0","0","0","0","0","0","0","0","0","3","5","3","6","2","8","0","0","-"
"514","Ryan Graves","COL","D","26","31.616666666667","0","0","0","0","0","0.00","2","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","0","1","0","2","0","10","0","0","-"
"515","Andre Burakovsky","WSH","L","76","3.7166666666667","0","0","0","0","0","-","1","0.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"517","Marko Dano","COL","C","8","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"518","Jason Dickinson","DAL","C","67","98.483333333333","0","0","0","0","0","-","6","0.00","0.55","8","7","5","3","2","0","0","0","0","0","0","3","1","2","1","1","13","21","37","36.21"
"519","Ryan Hartman","NSH, PHI","R","83","35.533333333333","0","0","0","0","0","0.00","2","0.00","0.17","2","2","2","1","1","0","12","2","1","0","1","1","0","1","2","3","0","0","0","-"
"520","Ian McCoshen","FLA","D","19","19.533333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","0","-"
"521","Adam Erne","T.B","L","65","19.566666666667","0","0","0","0","0","0.00","2","0.00","0.12","3","2","2","1","0","0","0","0","0","0","0","1","0","1","1","1","2","4","4","50.00"
"522","Jacob de la Rose","DET","C, L","60","86.983333333333","0","0","0","0","0","-","6","0.00","0.27","7","7","3","0","0","0","2","1","1","0","0","0","0","1","5","1","11","11","15","42.31"
"524","Remi Elie","BUF","L","16","17.2","0","0","0","0","0","-","0","-","0.11","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","-"
"525","Robert Hagg","PHI","D","82","145.43333333333","0","0","0","0","0","0.00","2","0.00","0","3","2","0","0","0","1","21","4","2","1","1","4","0","0","20","3","15","0","0","-"
"526","Steven Santini","N.J","D","39","31.133333333333","0","0","0","0","0","0.00","2","0.00","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","2","1","2","0","0","-"
"527","Nic Petan","TOR, WPG","C, L","18","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"529","Madison Bowey","DET, WSH","D","50","47.816666666667","0","0","0","0","0","-","2","0.00","0","3","2","0","0","0","0","2","1","1","0","0","2","6","0","4","0","6","0","0","-"
"530","Artturi Lehkonen","MTL","L","82","186.23333333333","0","0","0","0","0","0.00","13","0.00","1.24","18","16","12","8","3","0","2","1","1","0","0","5","5","17","11","9","7","2","9","18.18"
"531","William Carrier","VGK","L","54","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"532","Tyler Bertuzzi","DET","L","73","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"533","Zach Sanford","STL","L","60","32.7","0","0","0","0","0","-","1","0.00","0.03","2","1","1","0","0","0","2","1","1","0","0","1","1","2","0","1","1","1","0","100.00"
"535","Nathan MacKinnon","COL","C","82","9.15","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","2","1","1","0","0","0","1","0","0","0","0","6","8","42.86"
"537","Jonathan Drouin","MTL","C, L","81","5.7333333333333","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","2","0","100.00"
"540","Sean Monahan","CGY","C","78","3.05","0","0","0","0","0","-","1","0.00","0.06","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","5","3","62.50"
"542","Rasmus Ristolainen","BUF","D","78","170.33333333333","0","0","0","0","0","0.00","8","0.00","0.14","9","9","0","0","1","0","2","1","1","0","0","3","5","4","18","8","21","0","0","-"
"544","Valeri Nichushkin","DAL","R","57","16.883333333333","0","0","0","0","0","0.00","2","0.00","0.14","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","-"
"545","Samuel Morin","PHI","D","5","4.55","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","1","0","0","0","-"
"546","Max Domi","MTL","C, L","82","5.0666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","8","4","4","0","0","10","0","0","0","0","0","3","2","60.00"
"549","Ryan Pulock","NYI","D","82","145.18333333333","0","0","0","0","0","-","2","0.00","0","4","2","0","0","0","0","0","0","0","0","0","0","6","5","3","1","29","0","0","-"
"550","Nikita Zadorov","COL","D","70","117.83333333333","0","0","0","0","0","0.00","3","0.00","0.12","4","4","1","1","1","0","2","1","1","0","0","5","2","2","20","1","15","0","0","-"
"551","Mirco Mueller","N.J","D","53","82.633333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","4","3","9","0","0","-"
"552","Anthony Mantha","DET","R","67","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"553","Frederik Gauthier","TOR","C","70","13.033333333333","0","0","0","0","0","-","1","0.00","0.31","2","2","2","1","1","0","0","0","0","0","0","0","0","0","2","2","1","11","7","61.11"
"554","Jean-Sebastien Dea","N.J, PIT","C","23","14.483333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","5","37.50"
"555","Ross Johnston","NYI","L","17","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","3","0","0","0","0","0","0","0","-"
"556","Colby Cave","BOS, EDM","C","53","51.033333333333","0","0","0","0","0","-","2","0.00","0.09","2","2","1","1","0","1","2","1","1","0","0","0","2","2","1","1","2","15","16","48.39"
"557","Nathan Walker","WSH","L","3","1.2833333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"558","Joel Hanley","DAL","D","16","7.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"559","Conor Sheary","BUF","L","78","2.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"560","Trevor van Riemsdyk","CAR","D","78","81.25","0","0","0","0","0","-","2","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","3","5","3","2","8","0","0","-"
"562","Christian Folin","MTL, PHI","D","45","45.35","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","2","1","1","0","0","3","2","1","1","1","12","0","0","-"
"563","Jordan Oesterle","ARI","D","71","74.083333333333","0","0","0","0","0","0.00","3","0.00","0","4","4","0","0","1","0","0","0","0","0","0","0","1","0","3","3","14","0","0","-"
"564","Jake Chelios","DET","D","5","3.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"566","Frederick Gaudreau","NSH","C","55","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"567","Melker Karlsson","S.J","C","79","116.36666666667","0","0","0","0","0","0.00","5","0.00","0.45","7","6","3","3","0","1","0","0","0","0","0","2","1","4","4","2","6","3","1","75.00"
"570","Aaron Ekblad","FLA","D","82","190.45","0","0","0","0","0","0.00","12","0.00","0.36","16","13","6","0","4","1","12","6","6","0","0","4","9","9","9","1","11","0","0","-"
"571","Sam Reinhart","BUF","C","82","5.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
