"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"645","Dryden Hunt","FLA","L","45","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"646","Andrew Mangiapane","CGY","L","60","1.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"647","Danick Martel","T.B","L","9","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"649","Cole Bardreau","NYI","C","7","4.85","0","0","0","0","0","-","2","0.00","0.12","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"651","Rasmus Andersson","CGY","D","97","34.866666666667","0","0","0","0","0","0.00","1","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","1","0","1","1","1","5","0","0","-"
"653","Jonas Siegenthaler","WSH","D","42","75.366666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","5","1","13","0","0","-"
"654","Colin White","OTT","C","79","16.916666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","9","10","47.37"
"657","Jack Eichel","BUF","C","92","46.216666666667","0","0","0","0","0","-","5","0.00","0.51","5","5","4","3","1","0","0","0","0","0","0","1","2","4","1","0","2","16","22","42.11"
"658","Vince Dunn","STL","D","94","10.883333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","-"
"659","Travis Dermott","TOR","D","67","72.1","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","7","2","5","2","12","0","0","-"
"660","Jordan Greenway","MIN","L","94","14.333333333333","0","0","0","0","0","-","1","0.00","0.02","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","100.00"
"662","Jakub Zboril","BOS","D","2","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"663","Erik Cernak","T.B","D","70","174.41666666667","0","0","0","0","0","0.00","0","-","0.04","1","1","1","0","0","0","2","1","1","0","0","5","0","3","31","2","39","0","0","-"
"664","Jakob Forsbacka Karlsson","BOS","C","28","7.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","50.00"
"665","Mikko Rantanen","COL","R","83","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","-"
"666","Brendan Guhle","ANA, BUF","D","15","5.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"668","Oliver Kylington","CGY","D","52","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"669","Christian Fischer","ARI","R","85","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"670","Travis Konecny","PHI","C, R","96","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","-"
"671","Dylan Strome","ARI, CHI","C","92","2.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","33.33"
"673","Brock Boeser","VAN","R","84","2.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"674","Mathew Barzal","NYI","C","96","2.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0.00"
"676","Ethan Bear","EDM","D","16","23.983333333333","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","1","0","2","1","1","0","0","0","0","3","2","0","1","0","0","-"
"677","Caleb Jones","EDM","D","17","19.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","0","3","0","0","-"
"678","Noah Juulsen","MTL","D","21","43.666666666667","0","0","0","0","0","-","2","0.00","0","2","2","0","0","0","0","2","1","1","0","0","0","2","1","8","0","10","0","0","-"
"679","Austin Wagner","L.A","L","73","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"680","Jack Roslovic","WPG","C","93","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"681","Zach Werenski","CBJ","D","97","140.33333333333","0","0","0","0","0","0.00","5","0.00","0.01","5","5","0","0","1","0","0","0","0","0","0","0","0","5","1","1","8","0","0","-"
"682","Nicolas Roy","CAR, VGK","C","8","1.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"684","Daniel Sprong","ANA, PIT","R","63","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"685","Jeremy Lauzon","BOS","D","16","32.183333333333","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","0","1","0","4","2","5","0","0","-"
"689","Kyle Capobianco","ARI","D","8","5.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"691","Zach Senyshyn","BOS","R","3","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"692","Filip Chlapik","OTT","C","9","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"693","Jacob Larsson","ANA","D","65","93.55","0","0","0","0","0","0.00","1","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","1","3","1","3","2","8","0","0","-"
"694","Joel Eriksson Ek","MIN","C","70","104.71666666667","0","0","0","0","0","-","3","0.00","0.31","8","7","2","1","1","0","4","1","1","0","0","1","2","7","3","3","10","19","32","37.25"
"695","Jake DeBrusk","BOS","L","83","15.15","0","0","0","0","0","-","4","0.00","0.28","5","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"696","Ivan Provorov","PHI","D","96","249.25","0","0","0","0","0","0.00","9","0.00","0.25","11","10","2","0","0","1","10","1","0","0","1","1","16","2","11","4","26","0","0","-"
"697","Dennis Gilbert","CHI","D","4","3.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"698","Gabriel Carlsson","CBJ","D","1","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"699","John Marino","PIT","D","13","22.083333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","-"
"700","Austin Czarnik","CGY","C","62","4.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"702","Markus Hannikainen","CBJ","L","44","7.1833333333333","0","0","0","0","0","-","2","0.00","0.14","2","2","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","-"
"704","Artemi Panarin","CBJ, NYR","C, L","91","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"705","Andreas Martinsen","CHI","L","24","5.7333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"706","Dean Kukan","CBJ","D","32","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"707","Noel Acciari","BOS, FLA","C","86","141.41666666667","0","0","0","0","0","-","4","0.00","0.24","6","5","3","2","0","0","0","0","0","0","0","6","3","4","4","10","15","40","51","43.96"
"709","J.C. Beaudin","OTT","C","6","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"710","William Borgen","BUF","D","4","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"711","Colton White","N.J","D","3","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"713","Mikhail Vorobyev","PHI","C","20","1.1","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"714","Christian Wolanin","OTT","D","30","4.3","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Conor Garland","ARI","R","62","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"716","Dmytro Timashov","TOR","L","12","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"717","Dominik Simon","PIT","C","86","4.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"718","Christian Jaros","OTT","D","61","36.066666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","6","0","0","-"
"719","Rudolfs Balcers","OTT","L","36","8.9333333333333","0","0","0","0","0","-","2","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"720","Troy Terry","ANA","C, R","49","1.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"721","Adam Gaudette","VAN","C","62","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","1","0","100.00"
"722","Brett Seney","N.J","L","51","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"723","Vladislav Gavrikov","CBJ","D","14","14.466666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","-"
"724","Cameron Hughes","BOS","C","1","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"725","Mason Appleton","WPG","C","45","12.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"726","Markus Nutivaara","CBJ","D","90","14.266666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","-"
"727","Matt Roy","L.A","D","40","56.75","0","0","0","0","0","-","1","0.00","0.09","4","2","1","0","0","0","2","1","1","0","0","1","3","0","6","0","12","0","0","-"
"728","Sami Niku","WPG","D","31","3.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"729","Philippe Myers","PHI","D","24","19.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","-"
"730","Tanner Fritz","NYI","C","8","2.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"731","Nick Lappin","N.J","R","11","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"732","Casey Nelson","BUF","D","38","43.683333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","5","1","4","0","0","-"
"733","Kalle Kossila","ANA","C","8","14.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","4","3","57.14"
"736","Matthew Tkachuk","CGY","L","98","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","0","0","0","0","0","0","0","-"
"737","Joey Anderson","N.J","R","34","41.233333333333","0","0","0","0","0","-","2","0.00","0.26","3","2","1","1","0","1","0","0","0","0","0","0","0","3","0","2","5","2","1","66.67"
"738","Luke Kunin","MIN","C","64","97.466666666667","0","0","0","0","0","-","7","0.00","0.34","11","10","3","1","0","0","2","1","1","0","0","1","1","4","0","1","8","13","13","50.00"
"739","Auston Matthews","TOR","C","84","1.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"740","Maxime Lajoie","OTT","D","56","98.666666666667","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","1","0","0","0","0","0","0","0","3","2","1","1","15","0","0","-"
"741","Adam Fox","NYR","D","12","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"742","Ryan Lindgren","NYR","D","8","8.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-"
"744","Libor Hajek","NYR","D","17","12.016666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"745","Carl Grundstrom","L.A","R","19","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"746","Alex DeBrincat","CHI","L, R","96","9.7333333333333","0","0","0","0","0","-","1","0.00","0.27","2","1","2","2","1","0","0","0","0","0","0","1","0","1","0","0","0","2","0","100.00"
"747","Patrik Laine","WPG","R","96","3.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","-"
"748","Clayton Keller","ARI","C, R","97","11.583333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","-"
"749","Jesse Puljujarvi","EDM","R","46","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"750","Jakob Chychrun","ARI","D","68","16.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","1","0","0","-"
"751","Dillon Dube","CGY","C","25","7.2833333333333","0","0","0","0","0","-","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"753","Brett Howden","NYR","C","78","111.1","0","0","0","0","0","0.00","1","0.00","0.36","4","2","3","2","2","0","0","0","0","0","0","1","2","7","4","4","10","38","42","47.50"
"754","Carsen Twarynski","PHI","L","9","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"755","Trent Frederic","BOS","C","15","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"756","Logan Brown","OTT","C","6","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"757","Max Jones","ANA","L","43","26.933333333333","0","0","0","0","0","-","3","0.00","0.47","7","7","5","3","0","1","0","0","0","0","0","1","1","2","0","2","0","1","1","50.00"
"758","Tyson Jost","COL","C","85","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0.00"
"759","Dante Fabbro","NSH","D","19","6.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"760","Josh Mahura","ANA","D","20","1.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"761","Victor Mete","MTL","D","86","82.016666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","8","0","0","-"
"762","Nick Caamano","DAL","R","8","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"763","Riley Stillman","FLA","D","4","6.8666666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","1","0","0","0","0","0","0","2","0","0","0","2","0","0","-"
"764","Dennis Cholowski","DET","D","65","12.383333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"765","Samuel Girard","COL","D","97","13.116666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"766","Pierre-Luc Dubois","CBJ","C, L","97","18.066666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","6","0","0","0","2","0","5","4","55.56"
"767","Henrik Borgstrom","FLA","C","54","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"768","Jesper Bratt","N.J","L","62","9.6666666666667","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"769","Mikhail Sergachev","T.B","D","88","20.35","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","-"
"770","Vitaly Abramov","OTT","R","3","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"771","Michael McLeod","N.J","C","21","2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"772","Tage Thompson","BUF","C, R","65","1.8666666666667","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"774","Troy Stecher","VAN","D","93","121.31666666667","0","0","0","0","0","0.00","5","0.00","0.01","6","6","0","0","1","0","2","1","1","0","0","2","3","4","10","1","16","0","0","-"
"775","Nikita Zaitsev","OTT, TOR","D","95","277.76666666667","0","0","0","0","0","0.00","7","0.00","0.1","9","9","1","0","1","0","2","1","1","0","0","1","10","3","14","4","40","0","0","-"
"777","Patrick Russell","EDM","R","19","22.583333333333","0","0","0","0","0","-","2","0.00","0","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"778","Michal Kempny","WSH","D","79","127.78333333333","0","0","0","0","0","0.00","3","0.00","0.08","6","3","3","0","1","0","2","1","1","0","0","4","3","2","8","1","22","0","0","-"
"779","Janne Kuokkanen","CAR","L","7","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"780","Dylan Gambrell","S.J","C","20","10.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","57.14"
"781","Rhett Gardner","DAL","C","7","10.533333333333","0","0","0","0","0","-","2","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","66.67"
"784","Zack MacEwen","VAN","C","4","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"786","Gavin Bayreuther","DAL","D","19","9.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","-"
"787","Vinni Lettieri","NYR","C","27","4.7333333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"788","Joseph Gambardella","EDM","C","15","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"789","Nolan Patrick","PHI","C","72","3.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0.00"
"790","Juuso Valimaki","CGY","D","24","29.25","0","0","0","0","0","0.00","0","-","0","1","0","1","0","1","0","0","0","0","0","0","1","1","1","2","0","4","0","0","-"
"791","Kailer Yamamoto","EDM","R","17","6.8","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"792","Nicolas Hague","VGK","D","9","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"793","Conor Timmins","COL","D","2","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"795","Cale Fleury","MTL","D","10","3.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"796","Michael Rasmussen","DET","C","62","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"797","Cody Glass","VGK","C","16","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"798","Casey Mittelstadt","BUF","C","92","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"799","Urho Vaakanainen","BOS","D","2","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"800","Nico Hischier","N.J","C","80","50.416666666667","0","0","0","0","0","-","3","0.00","0.29","5","4","3","1","0","0","0","0","0","0","0","2","3","4","0","2","4","10","13","43.48"
"801","Elias Pettersson","VAN","C","86","4.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"802","Nick Suzuki","MTL","C","15","4.1","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"803","Robert Thomas","STL","C","81","9.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0.00"
"804","Alex Formenton","OTT","L","9","3.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"805","Max Comtois","ANA","L","22","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"806","Henri Jokiharju","BUF, CHI","D","53","48.75","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","1","3","1","1","0","3","0","0","-"
"808","Martin Necas","CAR","C","22","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"809","Ryan Poehling","MTL","C","2","0.7","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"810","Cale Makar","COL","D","15","2.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"812","Erik Brannstrom","OTT","D","15","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"813","Alexandre Texier","CBJ","C","13","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"814","Filip Chytil","NYR","C","78","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"815","C.J. Smith","BUF","L","11","3.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"816","Alex Iafallo","L.A","L","97","49.4","0","0","0","0","0","-","2","0.00","0.14","2","2","2","0","0","0","0","0","0","0","0","0","1","0","1","1","2","1","0","100.00"
"817","Jakub Jerabek","STL","D","1","0.41666666666667","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"818","David Kampf","CHI","C","77","147.61666666667","0","0","0","0","0","-","9","0.00","0.7","9","9","8","6","0","0","4","1","1","0","0","3","0","8","6","3","4","21","31","40.38"
"820","Oscar Fantenberg","CGY, L.A","D","61","70.466666666667","0","0","0","0","0","0.00","2","0.00","0.03","3","3","0","0","0","0","0","0","0","0","0","0","2","0","4","1","7","0","0","-"
"821","Calle Rosen","TOR","D","4","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"822","Radim Simek","S.J","D","42","37.216666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","3","0","0","-"
"823","Libor Sulak","DET","D","6","12.933333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","0","-"
"824","Jan Rutta","CHI, T.B","D","39","46.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","6","0","0","-"
"825","Max Veronneau","OTT","R","12","1.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"827","Sean Walker","L.A","D","54","23.15","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","1","5","0","0","-"
"828","Adam Johnson","PIT","C","13","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"829","Kiefer Sherwood","ANA","R","50","13.683333333333","0","0","0","0","0","-","1","0.00","0.11","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"830","Daniel Brickley","L.A","D","4","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"831","Lukas Radil","S.J","C","46","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"832","Martin Fehervary","WSH","D","3","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"833","Quinn Hughes","VAN","D","19","0.81666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
