"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"369","Scott Wilson","BUF","L","15","151.41666666667","0","3","2","1","3","100.00","25","0.00","1.68","37","29","17","9","3","2","4","1","1","0","0","0","4","3","29","15","1","1","2","33.33"
"413","Xavier Ouellet","MTL","D","19","289.31666666667","0","3","1","2","3","37.50","31","0.00","1.35","68","49","20","3","3","5","7","2","1","1","0","2","9","5","32","14","23","0","0","-"
"451","Matt Tennyson","BUF, N.J","D","17","199.8","0","3","0","3","3","27.27","11","0.00","0.39","25","17","5","1","0","0","6","3","3","0","0","2","7","2","23","29","15","0","0","-"
"461","Brendan Gaunce","VAN","C","3","22.833333333333","1","2","1","1","3","75.00","2","50.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","1","0","4","1","0","8","5","61.54"
"503","Dominic Toninato","COL, FLA","C","7","58.95","3","0","0","0","3","75.00","6","50.00","0.95","11","10","7","3","1","0","5","1","0","1","0","0","3","1","10","4","3","12","17","41.38"
"527","Kurtis MacDermid","L.A","D","22","228.65","1","2","1","1","3","37.50","20","5.00","0.92","41","29","11","4","1","5","10","5","5","0","0","4","19","0","45","22","13","0","0","-"
"548","Connor Clifton","BOS","D","39","594.48333333333","2","1","0","1","3","12.50","34","5.88","0.95","83","46","12","2","0","5","10","5","5","0","0","5","15","19","83","97","32","0","0","-"
"689","Clark Bishop","CAR","C","20","181.38333333333","1","2","2","0","3","37.50","15","6.67","1.4","36","23","21","8","1","1","6","3","3","0","0","2","5","5","39","31","5","65","72","47.45"
"746","Nicolas Roy","CAR, VGK","C","12","92.583333333333","1","2","1","1","3","75.00","6","16.67","0.67","13","10","9","6","0","0","6","3","3","0","0","0","2","7","17","8","2","34","37","47.89"
"781","Mikhail Vorobyev","PHI","C","21","177.2","1","2","1","1","3","33.33","13","7.69","1.15","19","17","9","5","0","1","2","1","1","0","0","0","6","7","4","17","5","43","65","39.81"
"791","Vladislav Gavrikov","CBJ","D","20","297.53333333333","1","2","0","2","3","33.33","20","5.00","0.76","43","28","11","1","2","1","6","3","3","0","0","0","5","7","25","30","17","0","0","-"
"840","Jordan Kyrou","STL","C","16","148.28333333333","1","2","2","0","3","75.00","16","6.25","1.03","24","20","18","6","2","0","4","2","2","0","0","2","3","3","2","20","3","2","0","100.00"
"851","Nathan Bastian","N.J","R","7","73.983333333333","3","0","0","0","3","100.00","9","33.33","1.03","12","11","8","6","0","0","0","0","0","0","0","2","0","1","21","12","1","2","0","100.00"
"852","Michael McLeod","N.J","C","21","246","0","3","1","2","3","100.00","19","0.00","1.76","33","26","18","11","2","0","6","3","3","0","0","5","8","11","41","36","4","67","58","53.60"
"880","Joseph Gambardella","EDM","C","15","121.4","0","3","2","1","3","50.00","7","0.00","0.68","13","10","8","3","1","0","2","1","1","0","0","0","2","5","14","22","5","3","1","75.00"
"882","Juuso Valimaki","CGY","D","24","331.06666666667","1","2","1","1","3","30.00","25","4.00","0.94","60","33","18","2","4","4","12","6","6","0","0","2","12","8","19","41","37","0","0","-"
"907","Ryan Poehling","MTL","C","5","43.883333333333","3","0","0","0","3","75.00","5","60.00","0.38","7","5","6","2","0","0","0","0","0","0","0","0","3","1","6","5","3","5","10","33.33"
"911","Alexandre Texier","CBJ","C","19","241.16666666667","3","0","0","0","3","37.50","31","9.68","2.21","52","41","26","9","0","3","6","3","3","0","0","2","7","8","14","22","4","7","9","43.75"
"919","Oscar Fantenberg","CGY, L.A","D","61","870.68333333333","2","1","1","0","3","10.34","66","3.03","2.28","139","91","30","3","1","6","8","4","4","0","0","4","35","12","85","85","66","0","0","-"
"929","Max Veronneau","OTT","R","14","150.75","1","2","0","2","3","100.00","14","7.14","1.13","23","19","14","3","0","1","0","0","0","0","0","1","3","1","1","14","6","0","0","-"
"934","Eric Robinson","CBJ","L","17","197.78333333333","3","0","0","0","3","75.00","24","12.50","2.53","44","35","28","13","2","1","2","1","1","0","0","0","7","2","33","29","1","0","0","-"
"978","Kaapo Kakko","NYR","R","17","196.7","3","0","0","0","3","100.00","22","13.64","1.3","33","24","18","8","1","1","4","2","2","0","0","3","8","11","7","20","0","0","1","0.00"
"987","Gaetan Haas","EDM","C","16","137.4","2","1","0","1","3","75.00","12","16.67","1.05","17","15","11","5","1","1","0","0","0","0","0","3","8","7","17","26","8","43","66","39.45"
"74","Matt Hunwick","BUF","D","14","199.35","0","2","2","0","2","66.67","10","0.00","0.39","18","13","3","1","0","0","2","1","1","0","0","1","3","2","6","20","9","0","0","-"
"95","Chris Butler","STL","D","13","168.71666666667","1","1","1","0","2","28.57","10","10.00","0.38","31","20","5","0","0","2","0","0","0","0","0","0","4","3","15","14","16","0","0","-"
"96","Tom Pyatt","OTT","L","37","362.11666666667","0","2","1","1","2","50.00","27","0.00","2.51","50","39","32","20","1","1","0","0","0","0","0","3","8","4","15","58","38","45","66","40.54"
"194","Luca Sbisa","NYI, WPG","D","20","274.26666666667","1","1","0","1","2","22.22","15","6.67","0.69","36","21","6","1","0","3","6","3","3","0","0","0","8","2","35","30","16","0","0","-"
"209","Jori Lehtera","PHI","C","27","201.03333333333","1","1","1","0","2","40.00","17","5.88","1.21","23","18","10","6","0","0","15","6","5","1","0","2","4","4","26","27","7","64","53","54.70"
"227","Dalton Prout","CGY, S.J","D","22","261.3","1","1","1","0","2","16.67","16","6.25","0.55","44","28","10","1","1","1","13","5","4","1","0","3","9","5","35","15","20","0","0","-"
"286","Jordan Nolan","STL","C","14","109.48333333333","0","2","1","1","2","28.57","17","0.00","0.86","28","24","12","0","1","2","4","2","2","0","0","0","0","1","22","2","4","0","1","0.00"
"289","Darren Archibald","OTT, VAN","R","12","88.3","1","1","0","1","2","66.67","10","10.00","0.6","11","11","5","4","1","0","7","2","1","1","0","1","3","1","10","13","4","0","1","0.00"
"292","Andrew Agozzino","COL, PIT","L","12","81.383333333333","1","1","0","1","2","66.67","11","9.09","0.58","14","13","7","2","0","2","0","0","0","0","0","0","4","0","15","14","3","16","21","43.24"
"317","Alex Petrovic","EDM, FLA","D","35","514.51666666667","0","2","0","2","2","22.22","44","0.00","1.82","105","67","27","5","3","3","16","8","8","0","0","1","24","8","110","57","42","0","0","-"
"392","Nick Shore","TOR","C","20","169.66666666667","1","1","0","1","2","40.00","6","16.67","0.63","21","13","12","2","2","0","10","5","5","0","0","0","7","1","17","19","6","64","44","59.26"
"403","Tomas Jurco","EDM","R","12","115.71666666667","0","2","2","0","2","50.00","7","0.00","0.83","20","16","12","3","0","2","4","2","2","0","0","1","2","6","4","20","3","1","2","33.33"
"445","Tomas Hyka","VGK","R","17","163.26666666667","1","1","0","1","2","28.57","16","6.25","1.61","37","25","22","7","0","2","2","1","1","0","0","2","4","9","6","14","5","1","1","50.00"
"501","Nikolai Prokhorkin","L.A","L","7","69.866666666667","1","1","1","0","2","100.00","9","11.11","0.78","17","11","10","2","1","2","2","1","1","0","0","1","4","3","11","5","1","26","32","44.83"
"519","Joseph Blandisi","ANA, PIT","C","18","144.6","1","1","1","0","2","50.00","13","7.69","1.16","24","17","11","6","1","3","4","2","2","0","0","4","0","5","25","20","4","20","27","42.55"
"530","Scott Sabourin","OTT","R","11","68.633333333333","1","1","1","0","2","100.00","9","11.11","0.82","18","14","10","6","0","0","13","5","4","1","0","1","1","0","26","8","5","0","1","0.00"
"536","Chad Ruhwedel","PIT","D","19","270.56666666667","1","1","0","1","2","33.33","21","4.76","0.56","45","29","4","0","0","1","6","3","3","0","0","1","10","7","35","36","13","0","0","-"
"542","Tyler Lewington","WSH","D","8","84.916666666667","1","1","0","1","2","50.00","5","20.00","0.11","10","5","4","0","0","0","4","2","2","0","0","2","6","1","17","10","8","0","0","-"
"550","Carson Soucy","MIN","D","19","238.16666666667","1","1","1","0","2","20.00","16","6.25","0.53","29","20","7","2","0","2","0","0","0","0","0","4","3","2","28","23","12","0","0","-"
"573","Ian McCoshen","FLA","D","19","230.96666666667","1","1","0","1","2","28.57","15","6.67","0.59","32","26","5","1","0","1","8","4","4","0","0","1","11","5","39","35","10","0","0","-"
"619","Joel Hanley","DAL","D","24","293.53333333333","0","2","1","1","2","22.22","13","0.00","0.52","34","24","4","1","0","1","6","3","3","0","0","2","14","3","19","30","22","0","0","-"
"658","Joshua Ho-Sang","NYI","R","10","124.85","1","1","1","0","2","66.67","8","12.50","0.71","12","10","10","4","0","0","4","2","2","0","0","3","4","3","0","7","3","0","1","0.00"
"702","Joe Hicketts","DET","D","17","266.83333333333","0","2","0","2","2","40.00","20","0.00","0.59","35","26","8","1","1","1","2","1","1","0","0","1","8","4","28","27","33","0","0","-"
"706","Danick Martel","T.B","L","9","89.55","0","2","2","0","2","50.00","16","0.00","1.07","26","22","14","6","0","2","6","3","3","0","0","1","1","3","12","11","1","1","1","50.00"
"727","A.J. Greer","COL","L","15","93.8","1","1","1","0","2","100.00","9","11.11","0.87","14","11","8","5","1","2","12","6","6","0","0","2","1","4","20","20","5","2","3","40.00"
"756","Zach Senyshyn","BOS","R","6","55.333333333333","0","2","1","1","2","100.00","4","0.00","0.63","11","8","9","4","0","0","0","0","0","0","0","1","2","1","3","7","1","1","0","100.00"
"831","Logan Brown","OTT","C","10","94.65","0","2","2","0","2","40.00","6","0.00","1.17","16","13","9","5","0","2","2","1","1","0","0","0","4","3","3","10","4","26","37","41.27"
"838","Nick Caamano","DAL","R","12","114.48333333333","1","1","0","1","2","50.00","13","7.69","1.04","23","21","12","5","0","0","2","1","1","0","0","0","2","1","17","9","3","1","1","50.00"
"863","Patrick Russell","EDM","R","25","246.56666666667","0","2","2","0","2","40.00","30","0.00","3.32","50","44","26","16","1","1","4","2","2","0","0","1","8","6","31","29","17","1","2","33.33"
"876","Gerald Mayhew","MIN","C","6","55.316666666667","2","0","0","0","2","100.00","9","22.22","0.59","15","10","7","3","0","1","2","1","1","0","0","0","2","2","4","11","1","3","3","50.00"
"878","Gavin Bayreuther","DAL","D","19","300.98333333333","1","1","1","0","2","18.18","22","4.55","1.07","56","35","15","4","1","2","6","3","3","0","0","0","10","3","10","30","18","0","0","-"
"884","Nicolas Hague","VGK","D","16","230.16666666667","0","2","1","1","2","14.29","18","0.00","0.65","40","24","8","0","1","3","6","3","3","0","0","2","5","4","25","34","9","0","0","-"
"901","Morgan Frost","PHI","C","2","23.866666666667","1","1","1","0","2","100.00","3","33.33","0.28","7","6","4","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","25.00"
"914","C.J. Smith","BUF","L","11","113.23333333333","2","0","0","0","2","66.67","18","11.11","1.21","28","25","11","6","0","4","0","0","0","0","0","0","3","2","4","6","1","0","0","-"
"935","Joel L'Esperance","DAL","C, R","21","214.06666666667","2","0","0","0","2","100.00","24","8.33","2.41","43","32","29","11","1","3","6","3","3","0","0","1","7","7","22","9","5","24","29","45.28"
"945","Isac Lundestrom","ANA","C","18","203.2","0","2","1","1","2","25.00","15","0.00","1.28","22","19","16","7","1","0","2","1","1","0","0","3","5","2","5","17","6","33","47","41.25"
"953","Rasmus Sandin","TOR","D","6","71.4","0","2","0","2","2","100.00","5","0.00","0.08","11","5","2","0","0","1","2","1","1","0","0","1","2","0","4","10","3","0","0","-"
"956","Joel Persson","EDM","D","10","151.55","0","2","0","2","2","28.57","12","0.00","0.33","23","19","3","0","0","1","0","0","0","0","0","0","8","1","5","11","9","0","0","-"
"986","Jakob Lilja","CBJ","L","10","84.333333333333","0","2","1","1","2","50.00","11","0.00","0.79","15","13","10","2","0","2","0","0","0","0","0","1","2","3","8","7","8","1","0","100.00"
"18","Tomas Plekanec","MTL","C","3","26.883333333333","1","0","0","0","1","50.00","7","14.29","0.71","13","9","6","1","1","1","0","0","0","0","0","0","0","0","1","1","1","15","14","51.72"
"76","Cody McLeod","NSH, NYR","L","38","245.16666666667","1","0","0","0","1","25.00","22","4.55","2.01","35","29","23","13","1","5","34","11","7","4","0","7","1","5","111","12","10","0","1","0.00"
"83","Martin Hanzal","DAL","C","7","64.2","0","1","1","0","1","50.00","7","0.00","0.44","12","9","7","5","1","2","4","2","2","0","0","0","1","2","13","2","4","37","14","72.55"
"116","Chris Stewart","PHI","R","9","72.266666666667","0","1","1","0","1","33.33","1","0.00","0.24","6","4","3","1","0","0","0","0","0","0","0","3","1","2","22","6","4","0","0","-"
"117","Matt Beleskey","NYR","L","4","29.483333333333","1","0","0","0","1","100.00","3","33.33","0.15","6","5","2","1","0","0","0","0","0","0","0","1","2","0","7","5","1","1","0","100.00"
"131","Erik Condra","DAL","R","6","68.2","1","0","0","0","1","100.00","8","12.50","0.48","11","10","4","3","1","0","2","1","1","0","0","0","5","0","3","6","1","0","1","0.00"
"138","Karl Alzner","MTL","D","9","132.68333333333","0","1","1","0","1","25.00","7","0.00","0.15","18","11","2","0","0","1","2","1","1","0","0","1","6","1","12","22","9","0","0","-"
"145","Eric Tangradi","N.J","L","6","71.916666666667","0","1","1","0","1","100.00","9","0.00","0.53","13","9","7","3","2","2","0","0","0","0","0","0","1","3","10","6","4","3","3","50.00"
"203","Aaron Ness","ARI","D","12","144.8","0","1","1","0","1","11.11","7","0.00","0.25","14","10","2","0","0","0","0","0","0","0","0","1","6","0","8","20","10","0","0","-"
"204","Zac Dalpe","CBJ","C","1","9.0166666666667","0","1","1","0","1","100.00","1","0.00","0.03","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0.00"
"212","Matt Donovan","NSH","D","2","14.533333333333","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","3","0","0","-"
"223","Mark Barberio","COL","D","19","251.6","1","0","0","0","1","14.29","19","5.26","0.61","42","27","10","3","0","4","12","6","6","0","0","1","12","3","16","22","17","0","0","-"
"226","Matt Bartkowski","MIN","D","2","20.333333333333","1","0","0","0","1","50.00","1","100.00","0.03","4","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","1","0","0","-"
"231","Brian Lashoff","DET","D","4","49.683333333333","0","1","0","1","1","50.00","2","0.00","0.03","2","2","0","0","0","0","2","1","1","0","0","1","0","0","2","7","3","0","0","-"
"261","Stefan Elliott","OTT","D","3","23.9","0","1","0","1","1","100.00","3","0.00","0.04","8","3","1","0","0","1","0","0","0","0","0","0","1","0","2","4","1","0","0","-"
"278","Wade Megan","DET","C","11","84.866666666667","0","1","1","0","1","50.00","16","0.00","1.14","22","18","12","6","0","2","2","1","1","0","0","2","3","2","4","10","4","28","23","54.90"
"346","Sam Carrick","ANA","C","6","59.733333333333","0","1","1","0","1","100.00","5","0.00","0.41","5","5","2","2","0","0","2","1","1","0","0","0","1","1","15","8","2","19","18","51.35"
"352","Brandon Davidson","CGY, CHI","D","12","149.2","0","1","0","1","1","25.00","13","0.00","0.51","35","20","5","0","0","1","5","1","0","1","0","0","2","3","18","25","14","0","0","-"
"361","Matt Read","MIN","R","12","129.28333333333","1","0","0","0","1","20.00","13","7.69","0.8","22","16","14","2","1","1","2","1","1","0","0","0","4","3","9","14","6","1","3","25.00"
"372","Max McCormick","OTT","L","14","100.58333333333","1","0","0","0","1","100.00","11","9.09","1.09","24","19","13","7","0","1","4","2","2","0","0","0","3","1","20","16","6","0","1","0.00"
"380","Blake Pietila","N.J","L","19","222.8","0","1","1","0","1","25.00","16","0.00","1.34","37","26","16","7","4","2","6","3","3","0","0","2","1","8","36","18","4","28","38","42.42"
"391","Andy Andreoff","PHI","C","6","51.233333333333","0","1","1","0","1","100.00","8","0.00","0.46","9","8","5","3","1","1","0","0","0","0","0","0","0","1","9","7","3","2","4","33.33"
"396","Kyle Rau","MIN","C","6","41.666666666667","0","1","0","1","1","100.00","6","0.00","0.49","10","9","4","2","0","0","0","0","0","0","0","1","1","1","11","10","2","3","1","75.00"
"449","Cameron Schilling","WPG","D","4","43.95","0","1","0","1","1","50.00","2","0.00","0.04","6","4","0","0","0","0","0","0","0","0","0","0","3","0","3","9","5","0","0","-"
"468","Jordan Schmaltz","STL","D","20","212.28333333333","0","1","1","0","1","20.00","10","0.00","0.37","16","11","3","1","0","0","0","0","0","0","0","1","3","1","8","14","21","0","0","-"
"528","Ashton Sautner","VAN","D","18","242.1","0","1","0","1","1","14.29","22","0.00","0.65","38","29","9","0","0","1","2","1","1","0","0","1","10","3","25","39","16","0","0","-"
"559","Carter Verhaeghe","T.B","C","13","114.43333333333","0","1","0","1","1","16.67","14","0.00","1.76","23","19","16","10","0","2","2","1","1","0","0","2","4","2","2","15","0","12","14","46.15"
"579","Remi Elie","BUF","L","16","147.01666666667","0","1","0","1","1","100.00","9","0.00","0.9","22","19","11","5","0","1","2","1","1","0","0","1","3","2","29","13","2","1","0","100.00"
"583","Dillon Heatherington","DAL","D","5","50.683333333333","0","1","1","0","1","20.00","5","0.00","0.33","8","7","3","1","0","3","0","0","0","0","0","1","3","0","6","4","2","0","0","-"
"585","Justin Bailey","PHI","R","11","63.083333333333","0","1","1","0","1","50.00","5","0.00","0.38","14","7","7","2","1","0","2","1","1","0","0","1","2","3","9","10","5","0","0","-"
"608","Curtis Lazar","BUF, CGY","C","6","44.6","1","0","0","0","1","100.00","2","50.00","0.34","4","3","2","2","0","0","0","0","0","0","0","1","3","2","10","5","5","7","4","63.64"
"617","Nathan Walker","WSH","L","3","21.933333333333","0","1","1","0","1","100.00","1","0.00","0.17","4","3","4","1","0","1","2","1","1","0","0","0","1","0","5","6","0","0","0","-"
"626","Daniel Carr","NSH, VGK","L","9","84.233333333333","1","0","0","0","1","33.33","15","6.67","1.2","23","19","13","7","0","1","0","0","0","0","0","2","2","4","14","17","4","0","1","0.00"
"656","Nikita Scherbak","L.A","R","8","79.816666666667","1","0","0","0","1","50.00","11","9.09","1.08","16","15","10","3","0","2","2","1","1","0","0","0","1","0","9","10","1","0","0","-"
"660","John Quenneville","N.J","C","19","194.78333333333","1","0","0","0","1","16.67","15","6.67","1.22","31","24","17","6","1","1","4","2","2","0","0","4","3","4","21","23","7","4","7","36.36"
"687","Michael Bunting","ARI","L","5","47.683333333333","1","0","0","0","1","100.00","5","20.00","0.63","11","8","7","5","0","2","2","1","1","0","0","1","0","0","6","7","1","0","0","-"
"694","Rourke Chartier","S.J","C","13","116.53333333333","1","0","0","0","1","50.00","19","5.26","1.42","33","27","13","7","1","1","2","1","1","0","0","3","1","0","14","17","3","29","48","37.66"
"701","Jacob Middleton","S.J","D","4","30.816666666667","0","1","0","1","1","50.00","0","-","0.02","1","1","0","0","0","0","2","1","1","0","0","0","1","1","3","5","3","0","0","-"
"708","Cole Bardreau","NYI","C","9","67.516666666667","0","1","1","0","1","100.00","6","0.00","0.84","9","9","7","6","1","0","4","2","2","0","0","1","4","3","19","6","1","16","25","39.02"
"750","Jeremy Lauzon","BOS","D","16","211.3","1","0","0","0","1","33.33","9","11.11","0.33","27","15","6","1","2","1","2","1","1","0","0","0","4","4","11","19","10","0","0","-"
"754","Kyle Capobianco","ARI","D","9","117.33333333333","1","0","0","0","1","33.33","7","14.29","0.18","14","8","4","1","0","2","2","1","1","0","0","1","4","1","9","8","11","0","0","-"
"777","J.C. Beaudin","OTT","C","10","77.816666666667","0","1","0","1","1","33.33","6","0.00","0.45","10","8","5","3","0","0","7","2","1","1","0","0","1","1","21","9","1","31","27","53.45"
"800","Tanner Fritz","NYI","C","8","83.733333333333","0","1","1","0","1","100.00","6","0.00","0.77","13","10","10","5","1","0","2","1","1","0","0","0","1","1","18","14","6","17","24","41.46"
"803","Kalle Kossila","ANA","C","8","65.383333333333","1","0","0","0","1","100.00","11","9.09","0.53","17","12","8","3","1","0","2","1","1","0","0","0","2","0","5","9","2","24","23","51.06"
"827","Carsen Twarynski","PHI","L","14","143.26666666667","1","0","0","0","1","50.00","12","8.33","0.58","14","13","8","4","0","1","4","2","2","0","0","1","0","6","38","20","6","0","2","0.00"
"850","Vitaly Abramov","OTT","R","3","23.8","1","0","0","0","1","100.00","3","33.33","0.34","9","6","4","3","0","0","2","1","1","0","0","0","3","3","0","1","0","0","0","-"
"853","Ben Gleason","DAL","D","4","53.55","0","1","1","0","1","50.00","1","0.00","0.02","3","1","0","0","0","0","0","0","0","0","0","1","2","3","2","1","1","0","0","-"
"858","Jacob MacDonald","FLA","D","2","22.766666666667","1","0","0","0","1","100.00","1","100.00","0.06","4","3","1","0","0","1","0","0","0","0","0","0","2","0","1","5","1","0","0","-"
"875","Zack MacEwen","VAN","C","5","34.733333333333","0","1","1","0","1","100.00","2","0.00","0.35","4","4","2","1","0","0","0","0","0","0","0","1","5","0","5","6","1","0","1","0.00"
"879","Vinni Lettieri","NYR","C","27","253.58333333333","0","1","0","1","1","33.33","32","0.00","3.17","59","48","33","12","3","1","8","4","4","0","0","2","8","7","40","31","10","6","6","50.00"
"883","Kailer Yamamoto","EDM","R","17","195.88333333333","1","0","0","0","1","25.00","11","9.09","1.38","20","17","16","8","1","4","0","0","0","0","0","3","6","3","18","22","11","0","0","-"
"886","Mario Ferraro","S.J","D","20","270.46666666667","0","1","1","0","1","14.29","20","0.00","0.42","40","28","3","0","1","5","12","6","6","0","0","4","5","3","35","46","13","0","0","-"
"887","Cale Fleury","MTL","D","17","230.83333333333","1","0","0","0","1","12.50","20","5.00","0.62","49","31","9","2","0","3","2","1","1","0","0","0","15","1","48","37","20","0","0","-"
"889","Jaret Anderson-Dolan","L.A","C","5","48.55","0","1","1","0","1","50.00","4","0.00","0.29","5","5","2","1","0","0","0","0","0","0","0","2","2","2","5","5","2","4","5","44.44"
"895","Kristian Vesalainen","WPG","L","5","32.866666666667","0","1","0","1","1","100.00","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","0","2","0","1","4","1","0","0","-"
"896","Eeli Tolvanen","NSH","R","4","47.283333333333","1","0","0","0","1","50.00","2","50.00","0.36","10","8","7","1","0","0","0","0","0","0","0","0","1","3","4","2","2","0","0","-"
"902","Alex Formenton","OTT","L","9","99.233333333333","1","0","0","0","1","33.33","16","6.25","1.45","25","22","19","10","2","2","4","2","2","0","0","5","5","4","11","15","5","1","2","33.33"
"910","Erik Brannstrom","OTT","D","21","246.58333333333","0","1","0","1","1","11.11","12","0.00","0.43","50","25","7","0","0","1","8","4","4","0","0","5","15","3","9","34","16","0","0","-"
"920","Calle Rosen","TOR","D","4","61.633333333333","1","0","0","0","1","25.00","5","20.00","0.09","10","8","0","0","0","0","0","0","0","0","0","0","3","0","1","6","2","0","0","-"
"924","Eetu Luostarinen","CAR","C","5","50.516666666667","0","1","1","0","1","100.00","7","0.00","0.45","9","9","7","1","0","0","0","0","0","0","0","2","1","2","5","8","1","23","18","56.10"
"928","Jonathan Davidsson","OTT","R","2","11.683333333333","0","1","1","0","1","100.00","3","0.00","0.13","4","4","2","0","0","1","0","0","0","0","0","0","0","0","3","1","1","0","0","-"
"936","Daniel Brickley","L.A","D","4","49.516666666667","0","1","1","0","1","50.00","2","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","2","0","5","9","3","0","0","-"
"951","Noah Dobson","NYI","D","6","82.133333333333","0","1","1","0","1","33.33","7","0.00","0.44","19","12","4","2","1","0","0","0","0","0","0","0","1","1","7","0","3","0","0","-"
"952","Adam Boqvist","CHI","D","6","73.65","1","0","0","0","1","25.00","6","16.67","0.47","12","9","5","2","0","0","4","2","2","0","0","0","1","2","5","5","3","0","0","-"
"975","Jimmy Schuldt","VGK","D","1","19.116666666667","0","1","1","0","1","50.00","1","0.00","0.03","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","-"
"983","Joakim Nygard","EDM","L","10","96.183333333333","0","1","0","1","1","50.00","15","0.00","1.27","20","19","12","8","1","2","2","1","1","0","0","2","3","3","10","17","3","1","0","100.00"
"984","Lean Bergmann","S.J","C","8","66.783333333333","0","1","1","0","1","100.00","9","0.00","0.55","14","14","9","2","0","0","0","0","0","0","0","1","0","3","10","2","4","0","2","0.00"
"5","Derek MacKenzie","FLA","C","1","2.7166666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"16","Chris Thorburn","STL","R","1","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"43","Patrick Eaves","ANA","R","7","84.533333333333","0","0","0","0","0","0.00","5","0.00","0.9","11","11","11","4","1","1","0","0","0","0","0","1","3","1","13","7","1","0","0","-"
"48","Lee Stempniak","BOS","R","2","15.516666666667","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","1","3","2","4","0","0","0","-"
"50","Marc Methot","DAL","D","9","132.25","0","0","0","0","0","0.00","3","0.00","0.11","6","5","1","0","1","0","4","2","2","0","0","1","2","0","14","5","9","0","0","-"
"75","Adam Cracknell","ANA","R","2","20.5","0","0","0","0","0","-","3","0.00","0.19","4","3","2","1","0","0","0","0","0","0","0","0","1","0","6","2","0","0","0","-"
"104","Stephen Gionta","NYI","C, R","5","38.433333333333","0","0","0","0","0","-","4","0.00","0.44","8","7","6","2","0","0","0","0","0","0","0","1","1","0","13","4","2","17","16","51.52"
"114","Eric Gryba","N.J","D","10","138.93333333333","0","0","0","0","0","0.00","11","0.00","0.29","23","16","3","0","0","1","6","3","3","0","0","0","6","4","21","8","11","0","0","-"
"134","David Schlemko","MTL","D","18","282.66666666667","0","0","0","0","0","0.00","22","0.00","0.56","57","33","8","1","1","3","4","2","2","0","0","2","15","2","25","34","32","0","0","-"
"135","Mark Letestu","CBJ, WPG","C","9","84.216666666667","0","0","0","0","0","0.00","5","0.00","0.44","9","9","3","2","0","1","0","0","0","0","0","0","1","0","6","8","3","24","16","60.00"
"139","Justin Falk","OTT","D","10","117.16666666667","0","0","0","0","0","0.00","7","0.00","0.22","15","11","3","1","0","1","4","2","2","0","0","2","2","1","35","16","7","0","0","-"
"142","Paul Carey","BOS, OTT","C","8","78.8","0","0","0","0","0","0.00","4","0.00","0.2","7","4","3","1","0","1","0","0","0","0","0","1","4","3","3","9","4","1","3","25.00"
"154","Anthony Peluso","CGY","R","4","16.45","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","5","1","0","1","0","1","1","2","4","4","0","0","0","-"
"158","Brad Malone","EDM","C","16","127.05","0","0","0","0","0","0.00","13","0.00","0.95","19","18","10","4","0","0","2","1","1","0","0","0","1","0","33","9","5","29","36","44.62"
"183","Jason Garrison","EDM","D","17","178.26666666667","0","0","0","0","0","0.00","14","0.00","0.35","23","19","2","0","0","1","4","2","2","0","0","0","5","2","12","4","19","0","0","-"
"200","Cody Goloubef","OTT","D","8","93.716666666667","0","0","0","0","0","0.00","3","0.00","0.12","9","6","0","0","0","1","2","1","1","0","0","0","6","2","23","8","7","0","0","-"
"205","Cameron Gaunce","T.B","D","2","28.583333333333","0","0","0","0","0","0.00","2","0.00","0.09","4","2","2","0","0","0","0","0","0","0","0","1","2","2","4","6","1","0","0","-"
"267","Jordan Szwarz","OTT","R","3","14.65","0","0","0","0","0","-","2","0.00","0.34","2","2","1","1","0","0","2","1","1","0","0","0","0","0","6","1","1","4","5","44.44"
"276","Gabriel Dumont","MIN","C","3","33.833333333333","0","0","0","0","0","-","3","0.00","0.44","5","5","4","4","0","0","0","0","0","0","0","0","0","1","9","3","2","6","8","42.86"
"294","Nate Prosser","MIN","D","15","146","0","0","0","0","0","0.00","10","0.00","0.18","21","12","4","0","1","2","2","1","1","0","0","0","1","1","17","14","12","0","0","-"
