2020-04-04,7:00 PM,Philadelphia Flyers,Buffalo Sabres
2020-04-04,7:00 PM,Montreal Canadiens,Toronto Maple Leafs
2020-04-04,7:00 PM,Pittsburgh Penguins,Ottawa Senators
2020-04-04,7:00 PM,Tampa Bay Lightning,Detroit Red Wings
2020-04-04,7:00 PM,Washington Capitals,Florida Panthers
2020-04-04,7:00 PM,New Jersey Devils,New York Islanders
2020-04-04,8:00 PM,Minnesota Wild,Nashville Predators
2020-04-04,10:00 PM,Vegas Golden Knights,Vancouver Canucks
2020-04-04,10:00 PM,Edmonton Oilers,Calgary Flames
2020-04-04,10:30 PM,Dallas Stars,Los Angeles Kings
2020-04-04,10:30 PM,Anaheim Ducks,San Jose Sharks
