"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"AARON.EKBLAD","2019-2020","FLA","D",11,199.87,1,3,4,2,1.2,0.6,8.33,2.5,202,131,71,60.66,12.87,12,10,2,54.55,14.55,6.89,5.68,1.21,54.81,9.38,0,1,1,30,9.01,0.79,0.24,5.26,95.24,58,38.48,28.18,50.19,29.58,48.75
"AARON.NESS","2019-2020","ARI","D",1,10.63,0,0,0,0,0,0,0.22,1.24,13,11,2,54.17,-4.74,0,0,0,NA,NA,0.9,0.51,0.39,63.83,5.5,0,0,0,1,5.64,0.03,0.17,0,100,40,19.57,25.02,51.73,27.84,47.71
"ADAM.ERNE","2019-2020","DET","L",8,78.88,0,0,0,0,0,0,-0.15,-0.11,56,68,-12,45.16,-1.14,0,4,-4,0,-50,1.56,2.85,-1.29,35.37,-12.72,2,2,0,15,11.41,0.45,0.34,0,90.91,53.85,20.12,28.52,45.27,28.25,50.61
"ADAM.FOX","2019-2020","NYR","D",10,141.8,1,1,2,2,0.85,0.85,3.87,1.64,136,130,6,51.13,11.6,8,3,5,72.73,30.3,5.51,4.36,1.15,55.83,15.2,0,1,1,23,9.73,0.59,0.25,11.11,105.71,38.57,30.9,27.42,38.18,28.38,49.17
"ADAM.GAUDETTE","2019-2020","VAN","C",3,31.34,0,0,0,0,0,0,-0.4,-0.77,23,34,-11,40.35,-8.25,1,1,0,50,-16.67,0.82,1.07,-0.25,43.39,-4.57,0,0,0,5,9.57,0.13,0.25,0,105.23,59.09,22.14,28.11,48.45,27.8,52.54
"ADAM.HENRIQUE","2019-2020","ANA","C",14,171.27,7,1,8,8,2.8,2.8,10.93,3.83,168,131,37,56.19,12.33,13,4,9,76.47,30.76,5.52,5.37,0.15,50.69,6.06,3,2,-1,36,12.61,1.75,0.61,33.33,110.77,51.46,27.88,30.05,45.06,29.49,51.11
"ADAM.JOHNSON","2019-2020","PIT","C",7,46.61,1,1,2,2,2.57,2.57,1.38,1.78,35,41,-6,46.05,-4.93,3,4,-1,42.86,-17.14,1.02,1.11,-0.09,47.89,-0.35,1,0,-1,6,7.72,0.32,0.41,20,94.59,23.08,13.45,26.17,44.22,27.41,50.19
"ADAM.LARSSON","2019-2020","EDM","D",1,18.8,0,0,0,0,0,0,-0.42,-1.34,12,26,-14,31.58,-13.52,0,0,0,NA,NA,0.18,0.61,-0.43,22.78,-33.54,0,0,0,1,3.19,0.05,0.16,0,100,66.67,40.67,30.33,48.26,28.78,51.3
"ADAM.LOWRY","2019-2020","WPG","L",12,134.3,0,0,0,0,0,0,0.46,0.21,113,124,-11,47.68,-3.65,1,1,0,50,7.5,3.7,4.26,-0.56,46.48,2.27,2,1,-1,20,8.94,0.6,0.27,0,100.03,38.2,22.64,27.82,50.56,29.25,48.53
"ADAM.PELECH","2019-2020","NYI","D",11,185.28,0,2,2,0,0.65,0,1.18,0.38,157,194,-37,44.73,-0.32,7,7,0,50,-5.56,7.16,6.34,0.82,53.04,1.91,1,0,-1,26,8.42,0.54,0.17,0,101.2,36.36,34.04,28.15,42.67,29.7,51.4
"ADRIAN.KEMPE","2019-2020","L.A","L",12,132.83,0,2,2,2,0.9,0.9,1.61,0.73,119,118,1,50.21,-4.27,4,8,-4,33.33,-11.35,4.89,4.94,-0.05,49.75,-6.33,2,1,-1,24,10.84,1.05,0.47,0,90.62,56.67,23.57,28.8,54.45,28.34,49.93
"ALAN.QUINE","2019-2020","CGY","C",3,29.22,0,0,0,0,0,0,0.08,0.16,33,39,-6,45.83,-0.42,0,0,0,NA,NA,1.4,1.54,-0.14,47.62,-1.2,0,0,0,7,14.37,0.39,0.8,0,100,21.43,19.52,28.28,50.42,28.59,50.77
"ALEC.MARTINEZ","2019-2020","L.A","D",12,194.52,0,3,3,0,0.93,0,3.63,1.12,213,190,23,52.85,-1.13,13,15,-2,46.43,7.72,9.1,6.94,2.16,56.73,3.26,3,0,-3,27,8.33,0.34,0.1,0,94.35,44.88,34.52,27.53,55.59,28.98,50.26
"ALEKSANDER.BARKOV","2019-2020","FLA","C",12,155.62,0,9,9,4,3.47,1.54,7.45,2.87,150,125,25,54.55,3.18,11,13,-2,45.83,-1.54,5.7,5.43,0.27,51.21,2.85,2,1,-1,24,9.25,1.02,0.39,0,93.78,73.75,27.08,30.95,50.74,30.26,49.25
"ALEX.BIEGA","2019-2020","DET","D",2,26.7,0,0,0,0,0,0,0.32,0.72,23,23,0,50,2.52,0,1,-1,0,-33.33,0.57,1.05,-0.48,35.19,-18.85,0,1,1,4,8.99,0.07,0.16,0,92.31,100,28.02,26.76,48.55,28.22,50.69
"ALEX.CHIASSON","2019-2020","EDM","R",10,116.45,0,1,1,1,0.52,0.52,1.88,0.97,110,95,15,53.66,5.56,3,5,-2,37.5,-12.5,3.53,3.12,0.41,53.08,2.05,0,0,0,15,7.73,0.95,0.49,0,95.35,62.12,23.82,29.68,47.24,28.87,49.41
"ALEX.DEBRINCAT","2019-2020","CHI","R",11,139.63,1,4,5,5,2.15,2.15,6.31,2.71,138,140,-2,49.64,3.06,7,6,1,53.85,9.85,5.91,6.27,-0.36,48.52,1.4,0,3,3,40,17.19,2.28,0.98,3.85,102.31,64.37,26.36,30.13,44.21,29.23,51.5
"ALEX.EDLER","2019-2020","VAN","D",11,181.69,2,4,6,3,1.98,0.99,7.62,2.52,201,168,33,54.47,4.64,11,8,3,57.89,-2.82,8.16,7.64,0.52,51.65,1.86,5,0,-5,41,13.54,0.59,0.19,8.7,101.4,44.55,36.05,28.11,49.98,29.74,49.69
"ALEX.GALCHENYUK","2019-2020","PIT","C",4,50.55,0,1,1,1,1.19,1.19,0.65,0.77,42,50,-8,45.65,-12.47,2,3,-1,40,-26.67,1.35,2.14,-0.79,38.68,-21.74,0,0,0,11,13.06,0.42,0.5,0,98.33,53.57,25.5,28.32,50.9,28.66,49.72
"ALEX.GOLIGOSKI","2019-2020","ARI","D",11,186.52,0,1,1,0,0.32,0,3.45,1.11,171,152,19,52.94,0.54,8,5,3,61.54,6.54,6.46,4.94,1.52,56.67,0.31,2,0,-2,26,8.36,0.51,0.16,0,102.43,51.35,36.16,27.34,51.61,29.14,48.52
"ALEX.IAFALLO","2019-2020","L.A","L",12,155.33,2,2,4,3,1.55,1.16,5.67,2.19,158,147,11,51.8,-2.44,9,8,1,52.94,14.85,6.52,5.93,0.59,52.37,-3.2,0,2,2,31,11.97,2.2,0.85,10,97.66,45.36,27.56,31.01,50.28,30.11,50.46
"ALEX.KERFOOT","2019-2020","TOR","C",14,163.28,3,2,5,4,1.84,1.47,6.88,2.53,172,141,31,54.95,2.53,11,7,4,61.11,16.67,7.06,6.21,0.85,53.2,3.66,5,4,-1,31,11.39,2.71,1,20,105.97,56.67,25.65,30.45,51.39,29.16,50.24
"ALEX.KILLORN","2019-2020","T.B","C",11,142.42,1,3,4,2,1.69,0.84,4.18,1.76,131,131,0,50,2.35,8,5,3,61.54,7.97,3.55,5.25,-1.7,40.34,-10.7,0,0,0,24,10.11,0.61,0.26,6.67,105.36,39.24,27.52,30.34,45.54,29.84,51.37
"ALEX.NYLANDER","2019-2020","CHI","L",10,102.07,2,3,5,5,2.94,2.94,4.22,2.48,83,110,-27,43.01,-5.27,5,4,1,55.56,9.13,3.29,4.47,-1.18,42.4,-5.38,0,3,3,23,13.52,1.12,0.66,12.5,104.07,37.7,21.22,29.23,46.95,28.98,52.02
"ALEX.OVECHKIN","2019-2020","WSH","L",14,199.44,5,4,9,9,2.71,2.71,10.29,3.1,203,191,12,51.52,1.39,11,10,1,52.38,1.1,8.4,8.21,0.19,50.57,2.09,4,2,-2,73,21.96,3.64,1.1,11.9,100.09,52.41,32.72,32.1,43.23,29.96,49.25
"ALEX.PIETRANGELO","2019-2020","STL","D",12,202.03,2,1,3,3,0.89,0.89,4.23,1.26,185,185,0,50,3.34,10,12,-2,45.45,-4.55,6.83,7.49,-0.66,47.7,3.04,1,1,0,44,13.07,1.02,0.3,8,98.61,55.28,35.7,28.02,45.09,29.3,50.58
"ALEX.RADULOV","2019-2020","DAL","R",14,193.07,3,0,3,3,0.93,0.93,4.81,1.49,178,167,11,51.59,3.54,9,6,3,60,22.5,7.45,5.89,1.56,55.85,8.04,4,0,-4,34,10.57,2.15,0.67,12.5,102.13,59.62,28.96,30.79,47.4,29.07,50
"ALEX.STEEN","2019-2020","STL","L",12,124.5,0,3,3,2,1.45,0.96,2.26,1.09,109,130,-21,45.61,-3.13,5,5,0,50,2.94,3.95,5.36,-1.41,42.43,-4.68,1,1,0,18,8.67,0.77,0.37,0,101.95,41.1,22,29.77,47.09,28.9,50.24
"ALEX.TEXIER","2019-2020","CBJ","C",11,129.43,1,0,1,1,0.46,0.46,1.99,0.92,115,110,5,51.11,1.24,3,3,0,50,-1.35,3.59,3.35,0.24,51.73,-0.02,2,1,-1,25,11.59,0.91,0.42,7.14,99.46,50.68,24.35,29.2,49.64,28.66,49.63
"ALEX.WENNBERG","2019-2020","CBJ","C",11,148.45,1,2,3,1,1.21,0.4,4.52,1.83,138,118,20,53.91,5.05,6,3,3,66.67,19.61,4.19,5.13,-0.94,44.96,-9.31,0,3,3,13,5.25,0.52,0.21,14.29,103.24,48.19,27.93,30.74,48.93,29.17,50.14
"ANDERS.BJORK","2019-2020","BOS","L",4,40.23,1,0,1,1,1.49,1.49,2.1,3.13,36,26,10,58.06,-2.49,1,1,0,50,-30,1.43,0.39,1.04,78.57,14.39,0,1,1,11,16.41,0.5,0.75,12.5,96.01,54.17,23.98,28.57,51.57,29.02,48.66
"ANDERS.LEE","2019-2020","NYI","C",11,174.73,4,2,6,6,2.06,2.06,4.54,1.56,166,191,-25,46.5,2.41,7,6,1,53.85,0.27,7.63,7.22,0.41,51.38,-0.56,1,0,-1,26,8.93,2.52,0.87,26.67,101.47,57.78,32.1,31.36,46.27,29.26,50.93
"ANDREAS.ATHANASIOU","2019-2020","DET","C",11,146.68,0,1,1,0,0.41,0,-2.15,-0.88,111,161,-50,40.81,-12.02,2,11,-9,15.38,-30.45,4.67,6.55,-1.88,41.62,-10.01,3,2,-1,26,10.64,1.27,0.52,0,90.58,56.79,27.95,29.38,48.43,28.84,49.56
"ANDREAS.JOHNSSON","2019-2020","TOR","L",14,178.48,2,4,6,4,2.02,1.34,8.22,2.76,205,169,36,54.81,2.51,11,7,4,61.11,16.67,8.07,6.63,1.44,54.9,6.24,5,3,-2,38,12.77,1.91,0.64,8,101.79,68.07,28.04,33.06,53.28,29.54,50.38
"ANDRE.BURAKOVSKY","2019-2020","COL","L",11,116.5,3,2,5,3,2.58,1.55,4.41,2.27,113,122,-9,48.09,-1.37,7,5,2,58.33,-6.18,4.05,5.38,-1.33,42.95,-10.6,3,1,-2,24,12.36,0.91,0.47,17.65,103.37,59.68,24.54,29.3,46.8,28.93,50.56
"ANDREI.SVECHNIKOV","2019-2020","CAR","R",12,147.33,2,2,4,3,1.63,1.22,6.15,2.5,160,123,37,56.54,3.7,6,5,1,54.55,-0.29,7.78,4.82,2.96,61.75,5.21,4,4,0,31,12.62,1.76,0.72,11.11,99.92,49.51,26.16,30.12,51.82,29.71,49.89
"ANDREJ.SEKERA","2019-2020","DAL","D",13,224.2,0,1,1,0,0.27,0,1.76,0.47,169,174,-5,49.27,0.72,4,4,0,50,11.76,5.17,5.41,-0.24,48.87,-1.31,2,0,-2,25,6.69,0.25,0.07,0,99.7,41.23,36.06,28.14,48.95,29.07,50.1
"ANDREW.AGOZZINO","2019-2020","PIT","L",1,1.7,0,0,0,0,0,0,-0.46,-16.24,0,3,-3,0,-51.9,0,1,-1,0,-100,0,0.19,-0.19,0,-50.57,1,0,-1,0,0,0,0,NA,NA,NA,3.91,27.65,49.56,28.94,49.41
"ANDREW.COGLIANO","2019-2020","DAL","C",14,124.44,0,2,2,2,0.96,0.96,2.19,1.06,102,106,-4,49.04,-0.11,3,3,0,50,6.1,2.55,3.15,-0.6,44.74,-6.72,2,3,1,14,6.75,0.46,0.22,0,99.79,29.51,18.67,27.93,49.63,27.86,49.79
"ANDREW.COPP","2019-2020","WPG","C",13,182.56,1,1,2,2,0.66,0.66,5.27,1.73,192,136,56,58.54,10.15,2,7,-5,22.22,-24.29,5.59,6.49,-0.9,46.27,1.67,2,4,2,28,9.2,1.26,0.41,6.25,93.39,65.05,28.31,29.76,49.33,28.78,48.22
"ANDREW.MANGIAPANE","2019-2020","CGY","L",12,129.28,2,2,4,4,1.86,1.86,5.12,2.38,130,125,5,50.98,0.05,8,6,2,57.14,17.75,5.2,3.99,1.21,56.58,8.43,1,3,2,31,14.39,2.03,0.94,11.11,101.77,44.87,23,29.02,49.56,28.7,50.55
"ANDREW.SHAW","2019-2020","CHI","C",11,137.88,2,1,3,3,1.31,1.31,2.97,1.29,139,139,0,50,3.56,4,6,-2,40,-10,6.52,6.9,-0.38,48.58,1.57,5,3,-2,24,10.44,1.56,0.68,12.5,98.26,59.74,26.03,29.88,46.68,28.7,51
"ANDY.GREENE","2019-2020","N.J","D",5,72.23,0,0,0,0,0,0,0.57,0.47,51,51,0,50,5.43,3,2,1,60,28.75,1.89,2.03,-0.14,48.21,3.2,0,0,0,5,4.15,0.07,0.06,0,102.38,45.1,30.86,27.91,46.4,29.5,50.92
"ANTHONY.BEAUVILLIER","2019-2020","NYI","L",11,150.71,1,2,3,3,1.19,1.19,2.06,0.82,127,165,-38,43.49,-2.02,8,6,2,57.14,5.29,6.13,5.88,0.25,51.04,-0.98,1,1,0,25,9.95,1.62,0.64,6.25,103.88,33.71,27.69,29.35,43.69,28.91,51.65
"ANTHONY.BITETTO","2019-2020","WPG","D",11,143.85,0,1,1,0,0.42,0,1.63,0.68,134,132,2,50.38,-0.67,4,7,-3,36.36,-8.64,4.09,5.13,-1.04,44.36,0.01,1,0,-1,26,10.84,0.35,0.15,0,96.31,67.95,26.54,27.02,49.89,28.16,48.3
"ANTHONY.CIRELLI","2019-2020","T.B","C",10,133.46,0,1,1,1,0.45,0.45,0.91,0.41,109,126,-17,46.38,-2.2,3,3,0,50,-9.38,3.23,4.13,-0.9,43.89,-7.49,5,5,0,22,9.89,1.13,0.51,0,100.76,35.37,28.42,30.13,50.18,29.89,52.16
"ANTHONY.DUCLAIR","2019-2020","OTT","L",11,117.05,3,0,3,3,1.54,1.54,3.44,1.76,132,143,-11,48,1.59,5,4,1,55.56,9.84,6.37,5.2,1.17,55.06,8.79,3,0,-3,32,16.4,1.6,0.82,13.04,100.78,46.74,23.63,30.88,48.6,29.01,48.73
"ANTHONY.MANTHA","2019-2020","DET","R",13,196.62,4,5,9,8,2.75,2.44,10.67,3.26,209,173,36,54.71,9.43,13,10,3,56.52,29.6,8.9,6.19,2.71,58.98,16.78,3,0,-3,52,15.87,2.7,0.82,13.33,101.58,60,31.86,31.81,49.8,29.32,50.23
"ANTHONY.RICHARD","2019-2020","NSH","C",1,4.17,0,0,0,0,0,0,0,0,5,5,0,50,1.25,0,1,-1,0,NA,0.17,0.21,-0.04,44.74,-2.44,0,0,0,2,28.78,0.08,1.15,0,75,75,8.59,28.85,51.11,28.66,47.62
"ANTON.STRALMAN","2019-2020","FLA","D",12,210.14,0,3,3,2,0.86,0.57,4.4,1.26,204,180,24,53.12,1.43,12,15,-3,44.44,-4.13,9.07,7.78,1.29,53.83,8.01,1,0,-1,25,7.14,0.43,0.12,0,93.13,50.96,36.57,27.51,51.22,29.36,49.44
"ANZE.KOPITAR","2019-2020","L.A","C",12,159.61,2,4,6,5,2.26,1.88,6.24,2.35,157,157,0,50,-4.98,7,8,-1,46.67,5.76,6.27,6.17,0.1,50.4,-5.95,2,4,2,25,9.4,1.28,0.48,10.53,96.49,44.44,28.32,30.89,55.97,30.15,50.58
"ARTEM.ANISIMOV","2019-2020","OTT","C",5,56.91,1,0,1,1,1.05,1.05,-0.01,-0.01,49,69,-20,41.53,-6.78,1,6,-5,14.29,-45.71,1.12,2.42,-1.3,31.64,-18.74,0,1,1,12,12.65,0.42,0.44,12.5,87.88,40,24.51,30.77,47.24,28.98,48.36
"ARTEMI.PANARIN","2019-2020","NYR","C",10,158.81,3,4,7,4,2.64,1.51,6.55,2.47,148,158,-10,48.37,8.2,13,6,7,68.42,32.42,6.7,6.18,0.52,52.02,11.29,2,3,1,29,10.96,1.73,0.65,18.75,107.3,50.49,34.61,30.83,34.74,30.27,49.86
"ARTTURI.LEHKONEN","2019-2020","MTL","L",11,124.84,1,3,4,4,1.92,1.92,4.7,2.26,117,114,3,50.65,-2.41,5,4,1,55.56,1.27,4.58,3.45,1.13,57.04,2.28,5,5,0,28,13.46,1.66,0.8,5.56,101.61,59.14,24.28,29.24,53.99,29.23,49.84
"AUSTIN.CZARNIK","2019-2020","CGY","C",8,70.2,1,1,2,1,1.71,0.85,2,1.71,53,53,0,50,-5.57,2,1,1,66.67,21.51,1.53,1.87,-0.34,45,-9.01,0,0,0,10,8.55,0.24,0.21,16.67,104.57,54.35,19.02,29.11,51.44,28.53,49.62
"AUSTIN.WAGNER","2019-2020","L.A","L",10,102,2,1,3,2,1.76,1.18,3.62,2.13,104,98,6,51.49,-3.02,4,6,-2,40,-5.71,3.57,3.4,0.17,51.22,-4.06,3,4,1,30,17.65,1.31,0.77,10.53,95.14,54.72,22.05,28.12,57.22,27.45,49.37
"AUSTIN.WATSON","2019-2020","NSH","L",12,133.8,1,1,2,1,0.9,0.45,1.46,0.65,105,132,-27,44.3,-8.84,6,3,3,66.67,3.88,2.81,4.37,-1.56,39.14,-16.27,2,1,-1,18,8.07,0.79,0.35,11.11,107.13,27.55,23.93,29.35,52,28.89,50.05
"AUSTON.MATTHEWS","2019-2020","TOR","C",14,203.08,7,3,10,9,2.95,2.66,14.16,4.18,235,176,59,57.18,6.12,13,9,4,59.09,15.19,9.47,6.69,2.78,58.6,11.97,1,1,0,60,17.73,3.17,0.94,18.42,100.45,68.8,31.91,32.04,43.48,29.51,50.47
"BARCLAY.GOODROW","2019-2020","S.J","C",13,138.32,3,0,3,3,1.3,1.3,2.53,1.1,117,123,-6,48.75,0.02,3,7,-4,30,-6.36,3.38,5.31,-1.93,38.9,-1.92,5,4,-1,18,7.81,0.95,0.41,27.27,93.33,52,24.54,29.38,49.34,28.2,49.92
"BARRETT.HAYTON","2019-2020","ARI","C",4,41.1,1,2,3,2,4.38,2.92,3.53,5.15,42,34,8,55.26,2.24,4,1,3,80,20,1.43,1.58,-0.15,47.51,-7.2,1,3,2,6,8.76,0.36,0.53,20,108.56,60,22.96,29.59,53.19,28.12,48.31
"BEN.CHIAROT","2019-2020","MTL","D",11,189.72,1,1,2,2,0.63,0.63,3.63,1.15,178,170,8,51.15,-2.08,10,7,3,58.82,6.97,7.12,6.57,0.55,52.01,-5.09,3,0,-3,39,12.33,0.35,0.11,5.88,103.61,50,36.9,26.98,51.54,28.8,49.62
"BEN.HUTTON","2019-2020","L.A","D",12,202.86,1,2,3,1,0.89,0.3,4.83,1.43,205,180,25,53.25,-0.5,7,12,-5,36.84,-8.16,7.97,7.28,0.69,52.26,-3.67,0,0,0,41,12.13,0.72,0.21,4.35,92.41,48.57,35.99,28.05,52.32,29.16,50.24
"BLAKE.COLEMAN","2019-2020","N.J","C",9,111.17,3,1,4,4,2.16,2.16,4.83,2.61,90,79,11,53.25,8.97,5,5,0,50,8.06,4.03,3.13,0.9,56.28,13.14,3,2,-1,25,13.49,1.31,0.71,17.65,97.73,53.33,26.69,30.02,45.06,29.86,50.73
"BLAKE.COMEAU","2019-2020","DAL","L",1,3.53,0,0,0,0,0,0,-0.35,-5.95,2,6,-4,25,-29.29,0,1,-1,0,-100,0,0.19,-0.19,0,-54.84,0,0,0,1,17,0,0,NA,NA,33.33,7.42,29.23,48.12,29.32,56.03
"BLAKE.LIZOTTE","2019-2020","L.A","C",12,132.69,0,3,3,3,1.36,1.36,4.94,2.23,147,119,28,55.26,2.21,7,7,0,50,10,6.06,4.22,1.84,58.95,5.56,2,4,2,23,10.4,1.05,0.47,0,97.57,55.56,23.54,28.98,51.7,28.71,49.69
"BLAKE.WHEELER","2019-2020","WPG","R",13,195.97,4,1,5,5,1.53,1.53,5.08,1.56,179,189,-10,48.64,-3.65,9,15,-6,37.5,-8.93,7.44,8.38,-0.94,47.03,3.05,1,3,2,52,15.92,2.28,0.7,14.29,95.29,51.22,30.39,32.14,51.11,29.84,48.95
"BOBBY.RYAN","2019-2020","OTT","R",10,97.59,1,3,4,3,2.46,1.84,4.46,2.74,99,96,3,50.77,4.98,5,2,3,71.43,35.94,3.4,3.62,-0.22,48.43,1.81,1,2,1,26,15.99,1.14,0.7,8.33,106.23,57.89,21.65,30.61,45.06,28.53,49.08
"BO.HORVAT","2019-2020","VAN","C",11,147.05,0,3,3,3,1.22,1.22,4.91,2,160,146,14,52.29,0.98,6,5,1,54.55,-6.57,5.75,7.52,-1.77,43.33,-10.89,1,3,2,31,12.65,1.11,0.45,0,101.31,45.95,29.18,30,49.65,29.2,49.33
"BOONE.JENNER","2019-2020","CBJ","C",11,137.15,3,1,4,4,1.75,1.75,3.56,1.56,136,150,-14,47.55,-3.64,6,11,-5,35.29,-26.24,5.89,5.58,0.31,51.35,-0.57,2,1,-1,33,14.44,2.01,0.88,13.04,94.09,43.82,25.8,28.45,50.37,28.58,49.93
"BRAD.HUNT","2019-2020","MIN","D",12,154.5,2,0,2,2,0.78,0.78,2.32,0.9,128,144,-16,47.06,-3.2,6,3,3,66.67,28.83,4.27,3.64,0.63,53.98,4.28,0,0,0,19,7.38,0.32,0.12,18.18,104.61,45.57,27.32,25.92,48.41,27.96,50.51
"BRAD.MARCHAND","2019-2020","BOS","C",12,150.28,6,6,12,11,4.79,4.39,14.22,5.68,160,105,55,60.38,9.5,15,4,11,78.95,31.12,6.37,3.81,2.56,62.57,14.67,6,3,-3,36,14.37,1.81,0.72,27.27,107.79,70.8,26.85,30.95,51.02,30.11,49.4
"BRAD.RICHARDSON","2019-2020","ARI","R",9,93.61,0,1,1,1,0.64,0.64,1.48,0.95,84,99,-15,45.9,-8.93,4,0,4,100,50,3.39,3.03,0.36,52.8,-6.02,2,1,-1,18,11.54,0.93,0.6,0,109.52,38.89,22.64,29.24,48.69,29.22,49.09
"BRADY.SKJEI","2019-2020","NYR","D",10,160.88,1,4,5,2,1.86,0.75,4.42,1.65,168,167,1,50.15,11.47,9,10,-1,47.37,-4.63,7.87,7.64,0.23,50.74,10.42,5,1,-4,36,13.43,0.9,0.34,4.76,98.85,51.65,35.06,27.44,39.29,28.66,49.29
"BRADY.TKACHUK","2019-2020","OTT","L",11,152.57,3,2,5,5,1.97,1.97,7.01,2.76,165,162,3,50.46,5.33,6,5,1,54.55,9.09,8.09,6.14,1.95,56.85,12.57,4,7,3,56,22.02,4.13,1.62,9.09,100.83,56.9,30.8,31.51,45.84,29.26,48.73
"BRANDON.CARLO","2019-2020","BOS","D",12,189.33,1,3,4,2,1.27,0.63,6.6,2.09,184,141,43,56.62,4.78,9,5,4,64.29,3.57,6.52,6.14,0.38,51.5,-0.41,1,0,-1,28,8.87,0.4,0.13,5.56,103.3,61.61,33.83,27.3,52.74,29.1,49.34
"BRANDON.MANNING","2019-2020","EDM","D",7,77.69,1,0,1,1,0.77,0.77,1.8,1.39,61,59,2,50.83,1.85,1,1,0,50,5,2.49,2.39,0.1,51.02,0.07,1,2,1,14,10.81,0.26,0.2,12.5,99.78,51.52,22.29,26.15,48.54,27.8,49.99
"BRANDON.PIRRI","2019-2020","VGK","C",9,93.87,0,1,1,1,0.64,0.64,-0.73,-0.47,72,99,-27,42.11,-10.05,1,4,-3,20,-13.33,2.26,3.25,-0.99,41.02,-16.22,3,1,-2,15,9.59,0.52,0.33,0,96.68,45.28,22.53,29.14,51.29,28.48,50.1
"BRANDON.SAAD","2019-2020","CHI","L",11,127.85,1,2,3,3,1.41,1.41,4.39,2.06,132,120,12,52.38,6.61,3,5,-2,37.5,-12.5,6.99,5.54,1.45,55.79,11.63,1,0,-1,34,15.96,2.44,1.15,4.17,95.95,40.79,24.14,29.69,46.35,29.77,51.8
"BRANDON.SUTTER","2019-2020","VAN","C",11,120.81,3,3,6,5,2.98,2.48,4.62,2.29,93,122,-29,43.26,-10.79,8,6,2,57.14,-3.46,3.63,4.72,-1.09,43.47,-8.95,0,1,1,21,10.43,1.09,0.54,17.65,106.88,43.42,23.97,29.02,51.32,28.69,48.99
"BRANDON.TANEV","2019-2020","PIT","L",13,163.48,1,4,5,1,1.84,0.37,6.71,2.46,145,130,15,52.73,1.59,7,7,0,50,-11.9,4.84,4.92,-0.08,49.59,-4.08,0,8,8,30,11.01,1.02,0.37,6.25,100.44,36,25.26,28.73,49.83,28.91,49.88
"BRAYDEN.MCNABB","2019-2020","VGK","D",13,210.63,0,1,1,1,0.28,0.28,2.05,0.58,213,183,30,53.79,3.05,6,8,-2,42.86,2.32,10.18,7.13,3.05,58.81,4.52,9,1,-8,19,5.41,0.23,0.07,0,96.96,42.67,34.7,28.38,53.23,29.54,50.63
"BRAYDEN.POINT","2019-2020","T.B","C",8,115.95,3,3,6,5,3.1,2.59,6,3.1,120,116,4,50.85,-0.66,9,8,1,52.94,-3.31,5.13,4.58,0.55,52.83,2.02,1,1,0,25,12.94,2.25,1.16,16.67,100.06,53.16,30,31.43,46.53,29.71,50.42
"BRAYDEN.SCHENN","2019-2020","STL","C",12,169.89,5,1,6,5,2.12,1.77,5.6,1.98,139,136,3,50.55,3.64,7,7,0,50,3.33,5.11,5.42,-0.31,48.53,3.76,3,1,-2,21,7.42,1.02,0.36,29.41,100.76,60.38,30.02,30.91,47.95,29.26,50.53
"BRAYDON.COBURN","2019-2020","T.B","D",11,149.37,1,0,1,1,0.4,0.4,3.07,1.23,159,150,9,51.46,4.66,8,4,4,66.67,14.94,5.43,5.56,-0.13,49.41,1.51,2,0,-2,34,13.66,0.46,0.18,5.88,104.34,50,28.86,27.32,46.32,28.34,50.87
"BRENDAN.GALLAGHER","2019-2020","MTL","R",11,142.07,4,4,8,6,3.38,2.53,11.5,4.86,168,117,51,58.95,9.09,10,8,2,55.56,1.71,6.8,4.7,2.1,59.13,5.63,0,2,2,66,27.87,3.3,1.39,11.76,98.7,45.54,27.64,30.07,53.12,30.51,50.11
"BRENDAN.GUHLE","2019-2020","ANA","D",7,109.8,0,2,2,0,1.09,0,2.42,1.32,103,106,-3,49.28,7.16,5,2,3,71.43,17.58,3.7,5.51,-1.81,40.17,-2.83,1,1,0,23,12.57,0.3,0.16,0,105.81,78.69,36.71,27.81,48.44,28.86,50.23
"BRENDAN.LEIPSIC","2019-2020","WSH","L",14,111.18,0,3,3,2,1.62,1.08,3.95,2.13,108,97,11,52.68,2.52,7,6,1,53.85,2.78,3.64,3.36,0.28,52,3.26,0,1,1,20,10.79,0.78,0.42,0,100,41.07,18.24,27.16,46.17,28.53,49.13
"BRENDAN.LEMIEUX","2019-2020","NYR","L",9,94.41,0,2,2,1,1.27,0.64,1.47,0.93,86,106,-20,44.79,3.56,4,2,2,66.67,18.18,4.21,4.22,-0.01,49.94,8.42,3,2,-1,15,9.53,0.65,0.41,0,105.46,38,22.42,29.17,42.5,28.14,49.31
"BRENDAN.PERLINI","2019-2020","CHI","L",1,7.78,0,0,0,0,0,0,0.48,3.7,11,3,8,78.57,33.83,0,0,0,NA,NA,0.32,0.11,0.21,74.42,19.91,0,0,0,2,15.42,0.05,0.39,0,100,16.67,15.98,28.01,44.97,29.73,51.64
