id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
317,Rickard Rakell,ANA,R,26,33.533333333333,0,3,3,0,3,100.00,5,0.00,0.43,6,6,6,1,1,2,2,1,1,0,0,1,0,3,0,33.533333333333,1,0,0,-
318,Colin Miller,BUF,D,19,7.5833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5833333333333,0,0,0,-
319,Jonathan Marchessault,VGK,C,27,1.1833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1833333333333,0,0,1,0.00
320,Barclay Goodrow,S.J,C,26,65.933333333333,0,1,1,0,1,100.00,2,0.00,0.17,2,2,2,1,0,0,2,1,1,0,0,1,0,3,0,65.933333333333,5,45,50,47.37
321,Brad Hunt,MIN,D,25,2.6333333333333,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6333333333333,0,0,0,-
322,Torey Krug,BOS,D,20,2.2166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2166666666667,0,0,0,-
323,Matt Tennyson,N.J,D,16,0.33333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333333333333,0,0,0,-
324,Luke Glendening,DET,C,16,40.683333333333,1,0,0,0,1,100.00,7,14.29,0.77,9,8,7,5,2,1,0,0,0,0,0,1,0,2,2,40.683333333333,2,21,27,43.75
325,Yanni Gourde,T.B,C,22,18.233333333333,0,0,0,0,0,-,1,0.00,0.23,3,3,2,0,0,0,2,1,1,0,0,0,1,2,2,18.233333333333,0,5,2,71.43
326,Ryan Murray,CBJ,D,16,34.1,0,0,0,0,0,-,2,0.00,0.02,2,2,0,0,1,0,0,0,0,0,0,0,1,2,0,34.1,2,0,0,-
327,Alex Galchenyuk,PIT,C,16,0.083333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333333333,0,0,0,-
328,Morgan Rielly,TOR,D,26,56.233333333333,0,0,0,0,0,0.00,3,0.00,0.01,4,3,0,0,1,0,0,0,0,0,0,0,1,1,1,56.233333333333,7,0,0,-
329,Hampus Lindholm,ANA,D,18,53.283333333333,0,2,0,2,2,200.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,0,53.283333333333,3,0,0,-
330,Matt Dumba,MIN,D,25,45.55,0,1,1,0,1,100.00,0,-,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,45.55,8,0,0,-
331,Brady Skjei,NYR,D,22,64.966666666667,0,1,0,1,1,100.00,4,0.00,0.13,5,4,3,0,1,1,2,1,1,0,0,0,4,3,0,64.966666666667,4,0,0,-
332,Tanner Pearson,VAN,L,26,49.966666666667,0,0,0,0,0,-,5,0.00,0.44,5,5,3,1,2,0,0,0,0,0,0,0,1,3,0,49.966666666667,2,0,2,0.00
333,Scott Laughton,PHI,L,12,16.466666666667,0,0,0,0,0,-,3,0.00,0.17,4,4,2,0,1,0,0,0,0,0,0,0,0,1,0,16.466666666667,1,1,0,100.00
334,Mark Jankowski,CGY,C,25,62.2,0,0,0,0,0,-,2,0.00,0.42,6,5,4,2,1,0,0,0,0,0,0,1,2,4,0,62.2,4,14,19,42.42
335,Olli Maatta,CHI,D,24,47.016666666667,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,0,47.016666666667,10,0,0,-
336,Mike Matheson,FLA,D,20,37.316666666667,0,0,0,0,0,0.00,3,0.00,0.16,4,4,2,0,1,0,0,0,0,0,0,1,1,1,1,37.316666666667,3,0,0,-
337,Zemgus Girgensons,BUF,C,25,64.366666666667,0,0,0,0,0,-,3,0.00,0.41,3,3,2,2,1,0,0,0,0,0,0,1,2,3,1,64.366666666667,1,8,11,42.11
338,Cody Ceci,TOR,D,26,80.966666666667,0,0,0,0,0,0.00,2,0.00,0,2,2,0,0,0,0,4,2,2,0,0,0,4,2,1,80.966666666667,7,0,0,-
339,Tom Wilson,WSH,R,26,60.866666666667,1,0,0,0,1,100.00,7,14.29,0.53,8,7,3,3,2,0,2,1,1,0,0,3,1,1,1,60.866666666667,7,1,1,50.00
340,Tomas Hertl,S.J,C,22,37.716666666667,1,0,0,0,1,100.00,2,50.00,0.27,3,3,2,1,1,0,2,1,1,0,0,1,1,2,1,37.716666666667,5,18,17,51.43
341,Teuvo Teravainen,CAR,L,25,33.85,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1,33.85,3,0,0,-
342,Jacob Trouba,NYR,D,23,60.016666666667,0,1,0,1,1,50.00,1,0.00,0,1,1,0,0,0,0,4,2,2,0,0,0,2,6,1,60.016666666667,8,0,0,-
343,Slater Koekkoek,CHI,D,9,6.4666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4666666666667,0,0,0,-
344,Filip Forsberg,NSH,L,18,6.3666666666667,0,0,0,0,0,-,2,0.00,0.22,2,2,2,1,1,0,2,1,1,0,0,0,0,3,0,6.3666666666667,0,0,0,-
345,Radek Faksa,DAL,C,26,46.75,0,0,0,0,0,-,1,0.00,0.19,1,1,1,1,1,0,0,0,0,0,0,0,0,3,2,46.75,1,24,25,48.98
346,Matt Grzelcyk,BOS,D,25,36.383333333333,0,0,0,0,0,-,0,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36.383333333333,1,0,0,-
347,Colton Parayko,STL,D,26,57.283333333333,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,57.283333333333,0,0,0,-
348,Oskar Sundqvist,STL,C,26,44.966666666667,1,0,0,0,1,100.00,4,25.00,0.24,6,4,2,0,0,0,2,1,1,0,0,1,0,2,1,44.966666666667,2,4,10,28.57
349,Esa Lindell,DAL,D,26,115.98333333333,0,0,0,0,0,0.00,5,0.00,0.01,6,5,0,0,0,0,2,1,1,0,0,0,5,6,1,115.98333333333,13,0,0,-
350,Chandler Stephenson,WSH,C,22,30.683333333333,0,1,1,0,1,100.00,1,0.00,0.07,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30.683333333333,3,5,10,33.33
351,Shayne Gostisbehere,PHI,D,22,1.75,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,-
352,Mackenzie MacEachern,STL,L,19,0.48333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48333333333333,0,0,0,-
353,Devin Shore,ANA,C,13,6.8166666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8166666666667,1,1,0,100.00
354,Jujhar Khaira,EDM,L,25,45.666666666667,0,0,0,0,0,-,0,-,0.05,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,45.666666666667,2,1,2,33.33
355,Adam Pelech,NYI,D,23,58.233333333333,0,1,0,1,1,100.00,3,0.00,0.06,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,58.233333333333,12,0,0,-
356,Jimmy Vesey,BUF,L,22,37.266666666667,1,0,0,0,1,100.00,2,50.00,0.22,2,2,2,2,0,0,0,0,0,0,0,1,0,2,0,37.266666666667,1,0,0,-
357,Chris Tierney,OTT,C,25,64.083333333333,1,0,0,0,1,100.00,3,33.33,0.51,4,3,3,2,3,0,0,0,0,0,0,1,3,3,1,64.083333333333,6,38,34,52.78
358,Jordan Martinook,CAR,L,10,12.616666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12.616666666667,0,1,0,100.00
359,Boo Nieves,NYR,C,2,1.9833333333333,0,0,0,0,0,-,1,0.00,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9833333333333,0,0,0,-
360,Damon Severson,N.J,D,24,49.583333333333,0,0,0,0,0,-,2,0.00,0.13,3,3,1,1,0,0,5,1,0,1,0,0,1,0,0,49.583333333333,2,0,0,-
361,Colton Sissons,NSH,C,24,55.866666666667,1,0,0,0,1,100.00,3,33.33,0.49,5,5,4,3,0,0,0,0,0,0,0,0,2,0,1,55.866666666667,4,24,28,46.15
362,Teddy Blueger,PIT,C,25,48.133333333333,0,1,1,0,1,100.00,2,0.00,0.22,5,3,2,0,1,0,15,2,0,1,1,0,2,6,2,48.133333333333,4,25,40,38.46
363,Jake McCabe,BUF,D,24,65.7,0,0,0,0,0,-,3,0.00,0.08,4,4,1,0,2,0,0,0,0,0,0,2,0,1,1,65.7,4,0,0,-
364,Brock McGinn,CAR,L,25,47.566666666667,1,0,0,0,1,100.00,5,20.00,0.48,7,7,5,2,0,0,0,0,0,0,0,0,0,1,2,47.566666666667,1,1,5,16.67
365,Connor Carrick,N.J,D,4,1.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4833333333333,0,0,0,-
