id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
424,Brayden Schenn,PHI,C,80,0.63333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
425,Oliver Ekman-Larsson,ARI,D,75,52.4,0,0,0,0,0,-,2,0.00,0.08,4,3,1,0,0,0,8,3,3,0,0,3,1,2,5,3,4,0,0,-
426,Nazem Kadri,TOR,C,76,4.0666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,6,0,1,0,0,0,6,3,66.67
427,Jared Cowen,OTT,D,37,85.833333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,2,1,1,0,0,2,4,0,19,2,12,0,0,-
428,Magnus Paajarvi,STL,L,48,10.433333333333,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
429,Ryan Ellis,NSH,D,79,114.65,1,0,0,0,1,33.33,4,25.00,0.12,5,5,1,0,1,0,0,0,0,0,0,3,1,7,2,2,18,0,0,-
430,Calvin de Haan,NYI,D,72,154.46666666667,0,0,0,0,0,0.00,5,0.00,0.3,11,8,2,1,0,0,2,1,1,0,0,2,3,5,17,4,42,0,0,-
431,Zack Kassian,EDM,R,36,6.5333333333333,0,0,0,0,0,-,0,-,0.09,1,1,1,1,0,0,22,3,1,0,2,2,1,0,1,0,0,0,0,-
432,Dmitry Kulikov,FLA,D,74,162.83333333333,0,0,0,0,0,0.00,2,0.00,0.05,2,2,0,0,0,0,2,1,1,0,0,1,7,4,6,2,13,0,0,-
433,Peter Holland,TOR,C,65,18.883333333333,0,0,0,0,0,-,1,0.00,0,1,1,0,0,0,0,2,1,1,0,0,2,0,2,0,0,1,8,10,44.44
434,Nick Leddy,NYI,D,81,35.633333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,3,0,0,-
