id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
679,Tim Schaller,BOS,C,59,625.65,10.604237288136,-6.28,9.03,-6.97,-5.79,6.19,-7.27,-4.4,4.26,-7.38,-0.52,-0.05,-5.95,-0.15,0.27,-5.10,-1.86,1.77,-3.85,-0.01,1.68,-4.60,-0.04,0.23,-4.67,-2.47,0.12,-3.04,-0.75,-0.09,-23.28,-6.38,9.16,-9.75,0.12,-0.28,18.75,5.98,92.26,0.982,8.54,13.52,8.92,48.91,48.90,15.34,18.99,20.62,42.67
680,Danny DeKeyser,DET,D,82,1452.7833333333,17.716869918699,-5.85,0.64,-3.26,-4.64,-0.65,-2.67,-3.22,-2.11,-1.15,-0.11,0.9,-9.97,-0.36,-0.05,-3.91,-5.39,-0.53,-5.60,-2.01,-0.39,-4.92,-0.31,0.06,-8.18,-4.51,-0.2,-6.07,0.13,0.73,-17.46,-0.47,1.35,-1.29,0.09,0.34,-5.94,8.24,89.30,0.975,8.92,15.4,9.04,44.56,49.66,19.12,22.67,19.49,49.52
681,Nate Schmidt,WSH,D,60,858.68333333333,14.311388888889,2.82,-2.77,2.60,0.37,-2.18,1.63,-0.47,-0.6,0.15,0.01,-0.12,1.81,0.09,-0.36,5.41,2.87,-2.21,5.22,1.01,-1.15,5.38,-0.31,-0.4,4.09,2.48,-1.41,5.04,0.08,0.12,-3.37,-0.07,-1.47,1.02,0.37,0.27,-11.67,9.98,94.33,1.043,8.94,10.9,5.31,49.19,62.75,18.87,18.03,13,59.21
682,Carter Rowney,PIT,R,27,265.93333333333,9.8493827160494,-2.64,-5.19,1.04,-1.6,-3.7,1.25,-2.04,-2.14,0.04,-0.39,-0.35,0.38,-0.04,-0.28,2.44,-3.48,-4.58,1.00,-0.14,-2.62,5.77,0.09,-0.93,29.27,-4.45,-2.62,-2.85,-0.51,0.7,-28.02,0.34,-2.03,1.60,-0.07,0.09,-12.50,7.87,93.85,1.017,9.25,12.63,11.51,50.09,44.57,15.57,18.5,19.18,44.81
683,Chad Ruhwedel,PIT,D,34,507.55,14.927941176471,-3.46,-1.36,-0.96,-3.39,-1.14,-1.34,-1.85,-1.48,-0.28,-0.19,-0.36,2.57,-0.56,0.01,-5.43,-4.4,-1.25,-2.82,-3.64,1.24,-9.91,-0.23,0.27,-8.22,-1.01,-3.32,2.95,0.27,-0.55,22.26,-0.16,-0.65,0.32,-0.17,-0.3,30.77,9.16,93.89,1.031,8.16,12.53,9.34,47.52,46.62,16.55,18.91,18.8,46.82
684,Michael Raffl,PHI,L,52,673.93333333333,12.960256410256,5.41,-2.38,3.36,4.34,-1.36,3.45,2.53,-0.17,2.30,-0.07,-0.26,1.78,0.1,0.07,0.33,2.22,1.98,0.31,0.56,1.09,-1.35,-0.02,0.05,-1.25,2.22,1.19,1.38,-0.23,0.03,-10.70,4.41,-5.36,6.43,0.18,-0.49,45.00,5.49,92.09,0.976,12.91,18.52,9.62,43.62,57.31,22.97,23.24,17.54,56.70
685,Anton Blidh,BOS,L,19,160.56666666667,8.4508771929825,-3.81,-1.98,-0.45,-3.55,-2.82,0.19,-3.04,-3.33,1.20,-1.19,-1.48,-0.89,0.18,0,1.74,-0.53,-2.06,2.08,3.25,-0.21,7.10,-0.04,-1.11,15.85,-5.04,-2.48,-1.61,-0.77,-0.27,-50.00,-3.93,-1.88,-0.88,-0.84,-0.24,-77.78,3.53,93.22,0.967,13.08,10.09,6.35,50.07,67.31,20.93,15.69,13.83,60.22
686,Joel Vermin,T.B,R,18,174.06666666667,9.6703703703704,-8.31,11.75,-9.36,-6.11,5.12,-7.05,-4.48,2.62,-6.35,0.09,-0.69,11.11,0.02,0.54,-6.43,-0.41,2.48,-3.07,-1.83,3.28,-13.61,0.39,-0.13,11.31,1.89,-1.07,3.57,-0.5,-0.72,42.86,-10.87,12.22,-15.24,0.11,-0.02,7.14,8.11,95.35,1.035,10.34,18.27,11.03,42.4,48.39,14.48,22.41,18.61,43.75
687,MacKenzie Weegar,FLA,D,3,45.833333333333,15.277777777778,2.5,-20.66,11.06,-3.17,-12.57,4.87,0.28,-6.54,5.12,0.2,0.2,0.00,-0.2,-0.04,-2.06,0.99,-12.77,14.14,-4.01,1.79,-15.64,-0.56,0.75,-50.00,6.67,-19.41,34.97,-0.74,0,-100.00,-0.28,-8.47,5.03,1.89,-0.8,100.00,4.76,95.65,1.004,1.31,7.85,0,65.45,100.00,11.78,11.78,2.62,81.82
688,Tyler Motte,CHI,"C, L",33,331.06666666667,10.032323232323,-8.71,8.7,-8.13,-5.91,4.18,-6.56,-2.93,1.28,-3.77,-0.08,0.13,-2.89,-0.23,0.26,-5.51,-5.67,3.43,-9.70,-1.67,2.01,-9.48,-0.41,-0.12,-5.31,-5.33,1.89,-9.47,0.58,0.04,12.61,-5.11,4.91,-6.95,-0.15,0.31,-21.15,8.09,95.00,1.031,8.16,13.41,12.51,52.74,39.47,12.87,20.48,24.47,34.47
689,Jonny Brodzinski,L.A,C,6,69.4,11.566666666667,9.57,-11.34,9.93,10.06,-8.44,11.38,8.55,-6.16,12.99,1.03,-2.86,64.71,0.99,-0.21,11.25,6.3,-5.63,11.30,4.11,-0.47,8.59,0.95,-2.08,72.73,2.92,-6.88,12.67,0.11,-0.35,25.00,7.12,-9.87,12.34,0,-0.75,0.00,7.50,100.00,1.075,9.51,7.78,11.24,42.36,45.83,16.43,15.56,21.61,43.18
690,Sean Malone,BUF,C,1,11.366666666667,11.366666666667,5.7,-25.57,19.13,-2.02,-24.35,17.48,-2.43,-12.99,10.00,0,-3.25,-,0.06,-1.1,16.63,-3.24,-20.3,22.55,4.06,-0.81,13.64,0,-1.62,-,-9.74,-25.98,52.17,0,-2.17,0.00,7.63,-12.9,19.43,0,0,-,0.00,100.00,1.000,5.28,15.84,5.28,36.95,50.00,15.84,15.84,10.56,60.00
691,Hudson Fasching,BUF,R,10,96.95,9.695,-0.13,-10.71,4.77,-0.13,-3.81,2.08,-1.17,2.32,-2.85,-0.89,-0.88,-8.33,-0.07,-0.26,1.71,0.99,-3.48,4.38,-0.86,-5.69,10.67,-0.6,-0.74,-30.77,2.47,2.95,-0.07,-0.18,-0.6,37.50,-1.12,-9.51,6.01,0,0.46,0.00,2.33,96.30,0.986,8.66,14.85,5.57,46.42,60.87,14.85,20.42,11.76,55.81
692,John Hayden,CHI,L,12,136.05,11.3375,-7.49,-9.2,1.17,-10.55,-4.93,-3.11,-6.47,-0.63,-4.68,0.52,-1.2,20.95,-0.26,-0.66,6.72,-1.38,-8.97,8.66,-1.75,-2.67,4.48,0.7,-0.27,17.14,0.49,-8.4,11.53,-0.47,-1.06,50.00,-6.96,0.63,-5.32,0.25,-0.19,33.33,9.68,94.92,1.046,14.99,16.32,5.29,51.16,73.91,22.93,22.05,14.11,61.90
693,Pavel Buchnevich,NYR,"L, R",41,454.61666666667,11.088211382114,3.18,-2.44,2.56,4.23,-0.4,2.78,1.81,1.94,-0.03,1.08,0.67,2.06,0.23,-0.23,4.86,3.6,-1.3,4.71,1.96,-1.74,8.08,0.99,0.02,12.75,2.19,0.58,2.10,0.11,0.24,-6.94,0.21,-2.79,1.99,0.01,0.67,-29.17,11.35,91.74,1.031,12.8,14.52,9.37,45.27,57.74,19.93,20.19,17.69,52.98
694,Jake Guentzel,PIT,C,40,562.43333333333,14.060833333333,8.92,4.54,1.88,5.64,4.8,0.34,5.18,5.72,-0.70,1.15,1.28,-5.21,0.62,0.51,0.39,8.6,5.98,1.80,4.25,3.19,0.99,0.45,0.92,-12.73,5.81,3.72,2.33,0.35,0.43,-1.12,0.81,-1.63,1.65,0.7,-0.1,27.50,10.98,91.25,1.022,13.01,17.28,5.23,38.51,71.35,22.4,24.75,14.62,60.52
695,Anthony Duclair,ARI,L,58,680.31666666667,11.729597701149,3.71,-0.08,1.78,3.41,-0.04,2.14,1.36,-0.81,1.81,0.64,0.01,8.08,0.51,-0.33,9.64,2.86,-1.6,4.55,2.92,-1.35,10.45,0.87,0.09,16.15,-0.08,-0.33,0.26,-0.08,0.09,-5.19,2.42,2.31,0.30,-0.23,-0.22,-6.67,8.07,92.82,1.009,12.88,13.23,6.09,48.24,67.91,22.22,19.58,17.02,56.63
696,Sven Andrighetto,"COL, MTL",R,46,576.45,12.53152173913,-3.06,3.02,-2.83,-1.42,1.27,-1.72,-0.6,0.8,-1.24,-0.16,-0.72,6.07,-0.15,0.12,-3.39,-1.01,3.07,-4.49,-1.61,0.88,-6.33,-0.1,-0.2,2.17,0.81,2.92,-3.29,-0.11,-0.48,12.38,0.69,-0.43,0.75,0.04,-0.22,9.26,8.18,93.09,1.013,9.89,16.34,6.77,42.88,59.38,17.9,24.25,16.76,51.65
697,Anton Slepyshev,EDM,L,41,447.91666666667,10.924796747967,-4.21,2.3,-3.01,-5.21,4.6,-6.16,-4.03,1.74,-5.05,-1.51,-1.26,4.46,-0.51,0.14,-7.76,-5.38,-0.45,-5.22,-3.22,0.39,-9.00,-1.22,-0.76,-6.98,-2.89,-1.11,-2.52,-0.77,-0.46,-7.89,2.42,3.24,-0.48,0.47,-0.22,30.77,6.19,96.94,1.031,10.31,13.93,8.84,48.22,53.85,18.35,18.75,18.35,50.00
698,Oliver Bjorkstrand,CBJ,R,26,315.11666666667,12.119871794872,-1.35,-12.22,5.27,-1.16,-9.09,5.21,1.85,-5.85,6.55,0.9,0,7.94,-0.01,-0.51,5.48,-3.23,-6,3.30,-2.45,-2.06,-0.26,0.05,0.55,-8.76,-1.04,-5.26,5.97,0.87,0.18,8.33,0.96,-8.58,6.99,0.29,-0.89,62.50,9.55,91.73,1.013,12.57,10.28,8.57,48.17,59.46,21.33,15.04,15.42,58.03
699,Peter Cehlarik,BOS,L,11,137.43333333333,12.493939393939,2.03,3.69,-0.88,2.78,2.74,-0.27,-1.87,-1.4,-0.18,-0.4,0.96,-14.52,0.54,0.4,0.86,1.38,7.11,-6.14,4.13,1.45,4.26,-0.77,-0.64,-11.11,-3.67,7.55,-14.31,0.72,1.16,-33.33,1.37,-2.56,2.78,-0.24,1.04,-46.67,8.96,89.47,0.984,12.66,14.41,6.11,44.09,67.44,25.32,24.01,16.15,61.05
700,Miles Wood,N.J,L,60,660.71666666667,11.011944444444,-7.56,7.53,-7.39,-3.67,4.93,-5.38,-2.85,3.35,-5.37,-0.41,0.31,-8.96,-0.14,0.1,-2.89,-1.39,1.74,-3.42,-0.64,0.38,-2.94,-0.15,0.49,-12.96,-1,1.82,-3.68,-0.2,0.14,-9.87,-6.3,5.98,-8.75,-0.17,-0.41,22.67,5.95,92.03,0.980,9.26,10.62,9.35,52.03,49.76,15.71,18.34,20.16,43.80
701,Nick Paul,OTT,L,1,15.266666666667,15.266666666667,5.69,3.28,0.41,8,-16.4,17.08,7.96,-9.36,15.87,-3.13,0.8,-50.00,0.84,-0.75,13.72,8.75,-1.5,6.81,7.14,-6.25,18.69,-1.57,0.8,-33.33,2.15,6.33,-6.25,-2.09,0,-100.00,6.9,-2.19,7.83,0,0,-,0.00,75.00,0.750,19.65,7.86,7.86,35.37,71.43,23.58,11.79,31.44,42.86
702,Andrew Copp,WPG,C,64,672.61666666667,10.509635416667,-2.74,-2.03,-0.38,-2.88,-3.89,0.63,-1.16,-4.33,2.75,-0.45,-1.2,8.93,-0.11,-0.55,5.66,0.3,-2,2.41,0.13,-2.22,6.69,-0.36,-1.04,19.17,0.23,0.29,-0.08,0.24,-0.2,11.61,-3.01,-0.92,-1.70,-0.39,0.03,-22.86,7.42,93.96,1.014,8.56,16.5,10.08,51.47,45.93,15.16,20.87,17.93,45.82
703,Ben Harpur,OTT,D,6,99.45,16.575,-11.79,-1.56,-4.34,-10.58,2.94,-8.27,-7.59,-2.01,-4.33,-0.36,1.18,-19.23,-0.38,0.02,-4.46,-6.91,-1.39,-5.29,-1.15,-2.59,5.59,-0.32,0.89,-25.00,-7.67,1.6,-12.30,0.77,-0.41,20.00,-6.42,-2.78,-2.15,-0.89,0.87,-100.00,9.30,89.74,0.990,7.84,10.86,11.46,54.9,40.63,13.88,16.29,21.72,38.98
704,Andre Burakovsky,WSH,L,64,735.3,11.4890625,10.7,-0.75,4.89,3.2,1.26,1.09,2.51,0.82,1.30,-0.17,0.19,-4.08,0,0.3,-3.43,3.87,1.6,2.00,-0.47,1.29,-4.26,0.16,0.24,-2.86,5.78,0.41,5.96,-0.55,-0.12,-8.63,9.84,-1,6.77,0.12,0.05,-1.48,8.65,93.95,1.026,11.34,11.75,7.43,42.43,60.43,18.6,17.87,14.28,56.58
705,Hunter Shinkaruk,CGY,C,7,73.65,10.521428571429,-13.63,14.17,-13.47,-8.94,12.72,-13.56,-7.06,4.39,-10.29,-1.4,1.27,-32.63,-0.93,0.59,-20.22,-7.76,10.67,-20.48,-4.26,2.32,-21.11,-0.96,1.12,-32.14,-4.67,11.13,-19.27,-0.3,0.5,-33.33,-12.25,3.75,-11.24,-0.32,-0.32,-50.00,3.23,88.57,0.918,6.52,15.48,8.96,44.81,42.11,8.15,22.81,17.92,31.25
706,Michael McCarron,MTL,R,31,289.31666666667,9.3327956989247,-14.42,-2.41,-5.52,-7.85,-0.47,-4.63,-7.54,1.06,-7.76,-0.65,0.08,-9.97,-0.36,-0.15,-2.32,-5.64,-3.14,-2.59,-2.11,-1.29,-1.10,-0.86,0.27,-31.52,-4.7,-2.47,-3.78,0.11,-0.83,35.71,-10.3,0.18,-7.20,0.18,0.63,-9.52,6.03,91.91,0.979,8.71,14.31,6.22,53.71,58.33,13.69,19.29,12.65,51.97
707,Shea Theodore,ANA,D,34,466.68333333333,13.725980392157,2.35,5.08,-1.24,3.5,6.22,-1.64,3.74,6.47,-2.49,-0.13,0.96,-11.63,0.15,0.51,-4.26,-1.18,3.79,-4.89,0.15,2.48,-5.68,0.27,0.58,-6.25,-1.77,1.74,-4.45,-0.52,0.54,-44.54,5.55,2.3,2.29,-0.01,-0.04,1.59,7.32,91.16,0.985,9.39,11.06,7.46,43.58,55.73,20.31,17.74,18.26,52.67
708,Marko Dano,WPG,C,38,350.86666666667,9.2333333333333,-1.44,-0.07,-0.69,-3.77,-3.45,-0.27,-1.85,-3.19,1.13,-1.01,-1.32,5.84,-0.23,-0.26,0.79,-0.89,-0.75,-0.07,-0.27,-1.24,3.06,-0.92,-0.85,2.98,-0.82,0.66,-1.98,-0.14,-0.3,4.55,-1.96,-2.06,-0.18,0.02,-0.29,19.61,5.96,95.45,1.014,8.04,14.19,9.75,53.18,45.19,14.54,19.15,18.3,44.27
709,Jason Dickinson,DAL,C,10,116.76666666667,11.676666666667,-5.22,-13.46,4.05,-4.3,-7.29,2.26,-1.33,-4.86,3.26,-1.04,0.05,-16.59,-0.39,-0.89,6.67,-1.96,-13.13,14.74,-2.37,-6.48,13.33,-0.3,-0.6,5.00,0.54,-8.86,15.88,-0.99,0.38,-50.00,-3.17,-3.29,0.03,0,0.53,0.00,3.64,89.80,0.934,12.85,11.3,6.68,54.98,65.79,17.98,16.44,14.39,55.56
710,Ryan Hartman,CHI,"L, R",76,907.33333333333,11.938596491228,3.71,-3.18,3.09,4.49,-2.3,4.16,4.67,-2.44,5.80,0.17,-0.24,4.75,0.33,-0.32,7.24,2.57,-1.6,4.04,1.15,-1.85,7.39,-0.06,-0.31,6.43,1.9,0.33,1.78,0.28,0.12,2.73,2.5,-2.38,3.34,0.03,-0.03,2.63,7.48,93.46,1.009,9.19,13.03,8.27,47.41,52.65,16.99,19.71,16,51.50
711,Ian McCoshen,FLA,D,3,39.766666666667,13.255555555556,-4.78,-16.5,5.72,-4.04,-15.22,6.78,-8.37,-12.01,1.27,-0.67,0.42,-16.67,0.36,-0.56,10.18,4.73,0.92,3.68,1.31,-2.37,9.11,-1.09,0.96,-66.67,4.56,4.39,0.63,0.56,0,0.00,-16.35,-27.17,9.00,0,-0.79,0.00,6.67,94.44,1.011,9.05,15.09,4.53,49.79,66.67,21.12,27.16,9.05,70.00
712,Adam Erne,T.B,L,26,278.63333333333,10.716666666667,-2.88,-3.07,0.13,-1.48,-5.51,2.50,-2.26,-4.09,1.42,-1.46,0.26,-25.00,-0.27,-0.58,4.11,0.58,-3.98,4.78,-0.28,-1.54,3.36,-0.85,0.35,-30.28,1.15,-3.25,5.57,-0.65,-0.9,42.31,-5.46,0.4,-3.89,-0.18,0.85,-20.00,3.20,90.70,0.939,12.49,18.3,8.83,44.79,58.59,17.87,25.19,16.8,51.55
713,Jacob De La Rose,MTL,L,9,77.416666666667,8.6018518518519,-8.06,7.84,-7.83,-5.48,2.27,-5.68,-8.36,1.29,-11.07,-0.4,0.82,-18.75,-0.85,-0.2,-12.13,-10.29,-3.65,-10.11,-7.06,-0.69,-29.02,-0.67,1.38,-80.00,-4.31,-3.94,-0.85,0.59,-0.08,21.43,3.87,12.34,-5.18,-0.24,-0.73,-25.00,4.76,92.11,0.969,4.65,16.28,22.48,48.83,17.14,7.75,23.25,33.33,18.87
714,J.T. Compher,COL,L,21,252.98333333333,12.046825396825,-9.35,1.05,-4.95,-8.11,-2.94,-3.69,-4.95,-2.4,-2.72,-0.63,-1.6,5.87,-0.44,-0.77,3.91,-6.62,-3.51,-3.06,-2.04,-6.09,12.07,-0.74,-1.26,-2.22,-6.1,3.44,-13.37,0.44,0.35,7.14,-5.69,2.99,-6.10,-0.32,-0.88,57.14,6.00,93.39,0.994,8.78,11.86,10.67,45.54,45.12,13.99,15.65,22.06,38.82
715,Valentin Zykov,CAR,L,2,10.3,5.15,36.85,-2.92,12.48,35.78,4.24,11.70,44.98,11.4,13.86,4.46,-1.37,50.00,5.97,-0.59,31.85,40.16,-9.85,31.90,24.38,2.77,12.91,5.14,0,0.00,21.05,-16.83,51.05,0,-1.82,0.00,-6.29,7.53,-8.33,-0.99,0,-100.00,7.69,100.00,1.077,17.48,23.3,11.65,29.13,60.00,23.3,29.13,29.13,44.44
716,Laurent Dauphin,ARI,C,24,218.25,9.09375,-4.7,-3.82,-0.68,-3.55,-5.06,0.44,-3.06,-5.3,1.39,-1.18,-1.41,-2.68,-0.3,-0.41,-0.08,-5.53,-4.14,-3.14,-1.8,-3.39,1.41,-0.77,-0.69,-12.38,-4.97,-0.99,-6.33,-0.59,-0.65,-7.41,1.56,-5.3,4.33,0.04,-0.33,10.00,4.17,94.39,0.986,4.95,12.1,12.92,50.58,27.69,10.17,17.32,21.72,31.90
717,Remi Elie,DAL,L,18,251.45,13.969444444444,-5.06,4.18,-4.15,-4.21,3.94,-5.16,-2.37,-2.43,0.20,0.12,-1.57,19.65,-0.21,-0.07,-1.47,-0.3,-1.34,1.02,-2.81,-0.96,-4.05,0.67,-1.05,31.55,3.35,-0.51,4.75,-0.51,-0.54,-7.84,-6.15,6.51,-8.94,-0.26,-0.17,-33.33,7.89,94.34,1.022,11.69,13.84,9.78,48.44,54.44,20.28,20.52,21,49.13
718,Robert Hagg,PHI,D,1,19.75,19.75,-8.93,-6.83,0.15,-16.61,7.42,-12.75,-17.67,7.55,-17.38,-0.66,1.19,-16.67,-2.33,0.51,-25.75,-27.97,-8.83,-11.24,-20.99,-1.97,-43.42,-3.7,1.19,-66.67,-9.32,-9.15,8.27,4.05,0,100.00,26.73,8.23,9.57,0,0,-,10.00,90.91,1.009,6.08,12.15,6.08,48.61,50.00,15.19,18.23,18.23,45.45
719,Steven Santini,N.J,D,38,549.26666666667,14.454385964912,-1.75,-0.94,-0.48,-0.36,-1.37,0.60,-0.16,-1.37,1.02,0.16,0.88,-8.69,-0.02,-0.11,1.10,-2.77,-1.48,-1.65,-0.84,-0.72,-0.33,0.26,0.23,-0.69,-2.57,-1.01,-2.44,0.09,0.53,-6.21,1.43,0.75,0.60,-0.24,0.36,-40.00,6.22,91.60,0.978,5.9,10.6,6.66,58.11,46.96,13.98,17.15,17.81,43.99
720,Nic Petan,WPG,"C, L",54,460.65,8.5305555555556,-5.66,-3.99,-0.91,-5.99,-3.91,-1.53,-4.18,-3,-1.31,-1.62,0.01,-20.80,-0.29,-0.19,-1.26,-3.22,-3.91,0.72,0.42,-0.12,1.46,-0.97,-0.18,-21.71,-4.85,-5.06,-0.01,-0.46,0.62,-25.98,-4.92,2.42,-5.44,-0.44,-0.4,-1.28,4.74,90.57,0.953,9.9,12.5,5.99,53.53,62.30,15.24,18.5,12.63,54.67
721,Nick Sorensen,ANA,R,5,48.15,9.63,1.06,11.27,-4.82,4.65,5.18,-0.26,6.56,5.48,0.98,-0.56,-0.04,-8.33,-0.43,0.21,-8.07,-7.47,1.25,-10.00,-2.27,2.19,-11.92,0.89,1.41,8.33,-6.93,-1.25,-8.84,-1.44,-0.48,-75.00,4.42,18.92,-10.49,-0.52,-1.04,-33.33,3.70,92.59,0.963,9.97,13.71,3.74,52.34,72.73,13.71,23.68,12.46,52.38
722,Gustav Olofsson,MIN,D,13,162.63333333333,12.510256410256,-2.4,7.31,-4.24,-1.29,-0.22,-0.63,-0.15,-2.52,2.10,0.28,-0.07,4.05,0.28,-0.11,4.66,1.34,3.14,-1.94,2.27,2.36,-1.15,0.89,-0.21,16.00,-1.24,1.03,-2.81,-0.16,-0.63,-12.50,-8.67,4.11,-8.73,-0.7,0.89,-80.00,7.23,90.41,0.976,7.38,8.12,7.75,48.33,48.78,16.23,12.91,14.02,53.66
723,Justin Bailey,BUF,R,32,336.66666666667,10.520833333333,-2.73,6.26,-3.81,-3.67,3.54,-4.19,-3.67,4.22,-6.18,-0.17,-0.93,8.38,-0.26,0.23,-5.49,-0.41,2.12,-2.40,-2.56,0.31,-7.27,0.41,-0.43,16.76,2.87,2.41,1.53,-0.86,-0.92,1.43,-3.31,5.32,-5.26,0.1,0.28,-6.15,7.33,95.17,1.025,9.62,15.5,7.49,47.41,56.25,13.72,22.99,18.36,42.78
724,Artturi Lehkonen,MTL,L,73,890.11666666667,12.193378995434,2.18,1.01,0.44,0.09,1.54,-0.94,0.36,1.59,-1.07,-0.08,0.41,-5.91,0.11,0.03,0.74,1.93,-0.47,2.38,1.08,0.37,1.42,0.4,0.37,-2.27,1.14,-1.11,3.03,-0.47,0.07,-17.34,-0.41,2.82,-2.16,-0.19,-0.02,-8.65,7.24,92.55,0.998,9.71,15.17,10.92,48.2,47.06,16.92,22.04,20.83,44.82
725,William Carrier,BUF,L,41,362.83333333333,8.849593495935,2.44,-6.66,4.14,2.69,-3.76,3.85,2.39,-0.47,2.35,0.01,-0.26,3.18,0.21,-0.01,2.70,0.34,-0.92,1.36,1.71,-1.36,7.80,0.27,0.02,5.38,-1.82,0.59,-3.49,-0.24,-0.24,0.00,4.35,-5.29,6.14,-0.08,-0.1,-1.96,5.82,93.78,0.996,12.24,18.52,10.58,51.43,53.62,19.51,24.31,17.69,52.44
726,Tyler Bertuzzi,DET,L,7,61.533333333333,8.7904761904762,-16.46,-4.53,-7.61,-12.38,0.33,-9.56,-9.41,-1.86,-8.52,-1,0.19,-19.61,-0.92,-0.24,-11.09,-5.95,-8.4,1.69,-4.36,-2.57,-9.52,0.1,-0.56,13.64,-2.12,-7.78,10.44,-1.17,-0.29,-80.00,-6.92,8.99,-10.78,-0.32,1.41,-100.00,5.26,93.10,0.984,10.73,13.65,10.73,48.75,50.00,18.53,18.53,15.6,54.29
727,Zach Sanford,"STL, WSH",L,39,390.78333333333,10.020085470085,-10.44,3.21,-6.41,-6.74,1.35,-5.16,-5.75,2.67,-7.38,-0.61,-0.27,-2.57,-0.38,-0.24,-1.82,-3.9,0.1,-4.09,-1.14,-2.43,3.52,-0.06,-0.32,7.30,-3.68,3.37,-8.97,0.11,0.08,-0.46,-7.79,0.86,-6.26,-0.93,-0.02,-66.67,7.93,95.02,1.030,11.21,12.44,7.98,53.74,58.40,18.27,18.12,14.13,56.40
728,Brett Pesce,CAR,D,82,1454.75,17.740853658537,2.66,-6.67,4.32,0.96,-6.18,4.46,1.35,-4.47,5.12,0.97,-0.57,16.51,0.02,-0.5,6.19,0.94,-3.54,4.81,0.48,-2.81,8.40,0.84,-0.47,25.62,0.6,-0.98,2.21,-0.06,0.02,-2.42,3.11,-3.33,4.30,0.25,-0.17,16.71,9.19,91.71,1.009,7.42,12.91,8.33,41.95,47.12,16.54,20.42,17.53,48.55
729,Nicholas Baptiste,BUF,R,14,119.83333333333,8.5595238095238,-4.82,6.65,-5.45,-2.75,8.63,-6.77,-3.78,7.47,-9.02,1.19,-0.58,23.79,-0.49,0.41,-11.13,-4.03,6.65,-11.99,-4.49,4.24,-22.82,1.02,0.3,12.14,0.62,3.21,-3.76,0.23,-0.44,50.00,0.2,-0.96,0.72,0,-0.79,0.00,10.00,95.95,1.059,15.52,12.02,6.01,52.57,72.09,22.53,20.03,19.03,54.22
730,Nathan MacKinnon,COL,C,82,1169.3333333333,14.260162601626,8.51,1.93,3.07,8.5,2.64,3.75,7,1.15,5.14,1.18,0.12,13.55,0.53,0.15,5.15,6.3,1.65,5.22,2.52,1.12,4.44,0.58,0.14,11.22,5.05,0.71,5.82,0.45,-0.1,19.44,4.83,1.19,2.40,0.39,0.08,11.30,7.89,90.65,0.985,13.75,17.81,10.11,36.53,57.63,22.83,26.27,20.58,52.60
731,Aleksander Barkov,FLA,C,61,848.23333333333,13.905464480874,4.1,-6.12,4.86,3.8,-2.36,3.66,4.5,-1.92,5.13,1.19,-0.53,18.56,0.34,-0.21,6.31,4.82,-1.74,6.88,1.21,-1.41,6.68,0.62,-0.44,20.87,4.81,-0.44,6.69,0.9,0.05,18.00,1.4,-5.28,4.74,-0.06,-0.19,6.00,8.52,92.72,1.012,10.75,15.49,8.35,37.35,56.30,20.51,21.57,16.83,54.92
732,Jonathan Drouin,T.B,L,73,997.73333333333,13.667579908676,-0.89,-2.07,0.60,-0.61,-1.17,0.36,-0.18,-0.09,-0.07,-0.04,-0.06,0.10,-0.08,-0.06,-0.16,-0.12,-1.21,1.15,-0.9,-1.03,0.34,-0.08,-0.26,4.05,1.05,-0.23,1.51,0.09,-0.24,11.23,-1.03,-0.74,-0.16,-0.05,0.47,-13.39,7.20,92.20,0.994,13.83,12.45,8.54,38.31,61.83,21.71,18.46,16.3,57.12
733,Seth Jones,CBJ,D,75,1360.45,18.139333333333,3.34,-3.68,3.14,1.06,-3.59,2.84,0.58,-3.58,3.52,-0.23,0.33,-6.37,-0.22,-0.24,0.31,-0.48,-2.38,1.96,-1.57,-1.86,0.90,-0.22,0.02,-4.73,1.45,-0.69,2.78,-0.08,-0.25,12.78,2.92,-1.25,2.86,0.08,0.79,-23.36,7.33,92.11,0.994,10.67,17.02,9.97,37.84,51.71,22.05,23.33,18.7,54.11
