id,player_name,team,position,gp,toi,cf,ca,cf_pcg,ff,fa,ff_pcg,sf,sa,sf_pcg,goals,ga,gf_pcg,xgf,xga,xgf_pcg,scf,sca,scf_pcg,hdcf,hdca,hdcf_pcg,hdgf,hdga,hdgf_pcg,mdcf,mdca,mdcf_pcg,mdgf,mdga,mdgf_pcg,ldcf,ldca,ldcf_pcg,ldgf,ldga,ldgf_pcg,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs,nzs,dzs,on_the_fly_starts,ofz_pcg,ozfo,nzfo,dzfo,ozfo_ocg
320,Luke Glendening,DET,C,54,637.4,481,619,43.73,358,454,44.09,272,335,44.81,22,23,48.89,18.4,24.8,42.60,208,276,42.98,78,102,43.33,9,15,37.50,130,174,42.76,7,6,53.85,223,299,42.72,6,2,75.00,8.09,93.13,1.012,78,155,175,490,30.83,153,201,326,31.94
321,Yanni Gourde,T.B,C,56,716.35,715,560,56.08,556,431,56.33,419,330,55.94,33,28,54.10,29.84,22.24,57.30,369,284,56.51,147,108,57.65,23,13,63.89,222,176,55.78,6,9,40.00,307,235,56.64,4,6,40.00,7.88,91.52,0.994,122,193,133,426,47.84,207,256,236,46.73
322,Ryan Murray,N.J,D,48,780.7,661,723,47.76,504,560,47.37,368,405,47.61,35,29,54.69,26.45,30.42,46.51,303,351,46.33,112,128,46.67,17,17,50.00,191,223,46.14,12,7,63.16,317,345,47.89,6,5,54.55,9.51,92.84,1.024,82,146,134,590,37.96,203,226,279,42.12
323,Alex Galchenyuk,"OTT, TOR","C, L",34,390.56666666667,354,375,48.56,280,284,49.65,212,199,51.58,19,25,43.18,18.42,14.06,56.70,221,193,53.38,92,60,60.53,14,11,56.00,129,133,49.24,4,7,36.36,115,164,41.22,1,7,12.50,8.96,87.44,0.964,69,105,50,331,57.98,124,141,112,52.54
324,Morgan Rielly,TOR,D,55,1050.1166666667,920,920,50.00,722,685,51.31,502,482,51.02,50,38,56.82,44.84,38.5,53.80,551,476,53.65,219,184,54.34,31,25,55.36,332,292,53.21,15,7,68.18,331,394,45.66,4,6,40.00,9.96,92.12,1.021,168,203,127,721,56.95,335,324,266,55.74
325,Hampus Lindholm,ANA,D,18,331.15,308,302,50.49,231,205,52.98,161,132,54.95,10,12,45.45,12.62,11.51,52.30,139,141,49.64,58,51,53.21,6,9,40.00,81,90,47.37,3,3,50.00,143,141,50.35,1,0,100.00,6.21,90.91,0.971,46,72,56,220,45.10,122,98,106,53.51
326,Matt Dumba,MIN,D,51,889.05,753,797,48.58,574,592,49.23,403,426,48.61,38,39,49.35,34.76,30.89,52.95,348,347,50.07,159,123,56.38,23,18,56.10,189,224,45.76,9,16,36.00,343,379,47.51,6,5,54.55,9.43,90.85,1.003,90,179,101,547,47.12,240,311,267,47.34
327,Phillip Di Giuseppe,NYR,L,31,327.26666666667,279,277,50.18,202,201,50.12,154,133,53.66,11,8,57.89,9.49,11.16,45.96,117,134,46.61,48,58,45.28,8,6,57.14,69,76,47.59,2,1,66.67,139,118,54.09,1,1,50.00,7.14,93.98,1.011,47,68,42,288,52.81,88,100,96,47.83
328,Brady Skjei,CAR,D,52,898.66666666667,816,730,52.78,627,567,52.51,449,417,51.85,32,28,53.33,37.47,33.35,52.91,379,361,51.22,169,154,52.32,22,19,53.66,210,207,50.36,7,5,58.33,371,317,53.92,3,4,42.86,7.13,93.29,1.004,115,192,145,610,44.23,289,303,327,46.92
329,Stefan Matteau,CBJ,C,18,179.7,129,166,43.73,98,127,43.56,85,91,48.30,2,6,25.00,4.53,6.99,39.35,54,71,43.20,21,25,45.65,1,3,25.00,33,46,41.77,1,1,50.00,64,78,45.07,0,2,0.00,2.35,93.41,0.958,15,42,26,169,36.59,24,58,58,29.27
330,Tanner Pearson,VAN,L,51,679.3,629,711,46.94,466,525,47.02,347,398,46.58,26,35,42.62,24.31,30.58,44.29,278,370,42.90,107,137,43.85,15,22,40.54,171,233,42.33,4,11,26.67,292,303,49.08,7,2,77.78,7.49,91.21,0.987,113,223,128,508,46.89,175,290,274,38.98
331,Scott Laughton,PHI,C,53,682.5,604,580,51.01,453,426,51.54,328,303,51.98,25,15,62.50,23.64,22.19,51.59,265,269,49.63,105,100,51.22,12,10,54.55,160,169,48.63,10,1,90.91,301,271,52.62,3,4,42.86,7.62,95.05,1.027,117,168,109,539,51.77,167,214,203,45.14
332,Mark Jankowski,PIT,C,45,387.75,264,333,44.22,205,247,45.35,161,181,47.08,12,10,54.55,9.2,12.84,41.76,115,132,46.56,42,50,45.65,8,7,53.33,73,82,47.10,4,2,66.67,128,168,43.24,0,1,0.00,7.45,94.48,1.019,44,82,89,357,33.08,71,102,166,29.96
333,Olli Maatta,L.A,D,41,594.7,473,533,47.02,377,402,48.40,265,294,47.41,22,34,39.29,19.82,24.56,44.67,213,265,44.56,90,111,44.78,16,18,47.06,123,154,44.40,5,12,29.41,222,227,49.44,1,3,25.00,8.30,88.44,0.967,58,107,76,452,43.28,153,170,171,47.22
334,Mike Matheson,PIT,D,44,750.75,646,647,49.96,493,494,49.95,379,372,50.47,39,33,54.17,26.29,26.79,49.53,297,283,51.21,125,119,51.23,25,20,55.56,172,164,51.19,10,6,62.50,299,319,48.38,3,7,30.00,10.29,91.13,1.014,81,132,96,592,45.76,176,217,215,45.01
335,Cody Ceci,PIT,D,53,826.68333333333,685,733,48.31,521,556,48.38,391,417,48.39,41,28,59.42,28.24,29.78,48.67,320,342,48.34,128,136,48.48,27,15,64.29,192,206,48.24,9,10,47.37,308,347,47.02,5,3,62.50,10.49,93.29,1.038,106,126,96,683,52.48,225,203,225,50.00
336,Tom Wilson,WSH,R,47,589.98333333333,514,526,49.42,383,406,48.54,278,286,49.29,34,24,58.62,20.38,20.11,50.32,232,212,52.25,94,78,54.65,20,14,58.82,138,134,50.74,8,6,57.14,249,274,47.61,6,4,60.00,12.23,91.61,1.038,132,146,48,444,73.33,203,201,125,61.89
337,Tomas Hertl,S.J,C,50,675.66666666667,669,623,51.78,509,462,52.42,380,325,53.90,33,29,53.23,32.26,24.65,56.68,339,307,52.48,157,122,56.27,21,16,56.76,182,185,49.59,7,8,46.67,284,270,51.26,5,5,50.00,8.68,91.08,0.998,107,145,129,492,45.34,205,243,248,45.25
338,Teuvo Teravainen,CAR,L,21,269.36666666667,296,230,56.27,223,179,55.47,161,135,54.39,17,10,62.96,13.38,11.2,54.43,154,116,57.04,67,54,55.37,12,6,66.67,87,62,58.39,3,4,42.86,124,96,56.36,2,0,100.00,10.56,92.59,1.032,45,51,37,215,54.88,98,78,74,56.98
339,Jacob Trouba,NYR,D,38,649.15,586,601,49.37,449,434,50.85,334,316,51.38,25,25,50.00,25.18,25.07,50.11,275,285,49.11,117,118,49.79,14,15,48.28,158,167,48.62,5,8,38.46,273,272,50.09,6,2,75.00,7.49,92.09,0.996,63,111,69,555,47.73,170,165,169,50.15
340,Slater Koekkoek,EDM,D,18,196.68333333333,163,229,41.58,118,164,41.84,90,115,43.90,4,12,25.00,6.83,8.24,45.31,73,117,38.42,37,37,50.00,1,6,14.29,36,80,31.03,1,4,20.00,76,98,43.68,2,2,50.00,4.44,89.57,0.940,22,38,26,170,45.83,48,59,53,47.52
341,Filip Forsberg,NSH,L,39,553.26666666667,566,504,52.90,449,376,54.42,307,277,52.57,17,22,43.59,21.72,20,52.06,261,228,53.37,100,100,50.00,9,14,39.13,161,128,55.71,5,3,62.50,273,250,52.20,3,5,37.50,5.54,92.06,0.976,108,136,65,403,62.43,215,194,141,60.39
342,Mikhail Grigorenko,CBJ,C,32,407.45,346,405,46.07,273,319,46.11,201,244,45.17,17,18,48.57,14.03,16.69,45.68,150,181,45.32,63,72,46.67,8,10,44.44,87,109,44.39,3,5,37.50,169,192,46.81,6,3,66.67,8.46,92.62,1.011,67,82,41,316,62.04,117,113,101,53.67
343,Radek Faksa,DAL,C,55,731.65,606,671,47.45,434,491,46.92,320,347,47.98,18,28,39.13,21.9,25.8,45.91,272,310,46.74,105,119,46.88,11,16,40.74,167,191,46.65,5,9,35.71,285,297,48.97,2,3,40.00,5.63,91.93,0.976,100,187,181,568,35.59,171,246,307,35.77
344,Matt Grzelcyk,BOS,D,37,582.13333333333,636,418,60.34,508,311,62.03,381,216,63.82,31,14,68.89,24.82,15.88,60.98,286,192,59.83,106,70,60.23,15,9,62.50,180,122,59.60,8,5,61.54,310,198,61.02,8,0,100.00,8.14,93.52,1.017,101,114,100,491,50.25,223,170,193,53.61
345,Colton Parayko,STL,D,32,567.65,460,530,46.46,342,387,46.91,268,284,48.55,20,25,44.44,18.15,21.21,46.10,210,236,47.09,81,88,47.93,11,15,42.31,129,148,46.57,7,5,58.33,206,249,45.27,2,5,28.57,7.46,91.20,0.987,73,138,76,439,48.99,174,185,171,50.43
346,Oskar Sundqvist,STL,C,28,312.63333333333,227,280,44.77,163,207,44.05,120,149,44.61,5,11,31.25,9.2,11.5,44.46,105,127,45.26,37,47,44.05,3,6,33.33,68,80,45.95,2,5,28.57,98,126,43.75,0,0,-,4.17,92.62,0.968,37,60,43,258,46.25,71,84,84,45.81
347,Esa Lindell,DAL,D,56,1026.5,921,865,51.57,672,636,51.38,488,425,53.45,42,36,53.85,34.14,31.79,51.79,420,379,52.57,165,146,53.05,26,22,54.17,255,233,52.25,14,4,77.78,410,405,50.31,2,10,16.67,8.61,91.53,1.001,160,223,151,732,51.45,327,321,325,50.15
348,Chandler Stephenson,VGK,C,51,713.88333333333,689,641,51.80,522,457,53.32,376,338,52.66,49,29,62.82,29.81,26.6,52.84,331,306,51.96,131,121,51.98,25,17,59.52,200,185,51.95,19,9,67.86,303,278,52.15,4,3,57.14,13.03,91.42,1.045,111,157,70,521,61.33,213,235,180,54.20
349,Shayne Gostisbehere,PHI,D,41,660.95,609,557,52.23,454,423,51.77,336,307,52.26,35,32,52.24,24.12,21.97,52.34,277,264,51.20,104,97,51.74,21,14,60.00,173,167,50.88,8,11,42.11,289,259,52.74,6,6,50.00,10.42,89.58,1.000,156,145,92,473,62.90,244,207,194,55.71
350,Mackenzie MacEachern,STL,L,21,182.76666666667,147,143,50.69,112,112,50.00,86,68,55.84,5,3,62.50,6.02,5.76,51.11,64,68,48.48,27,28,49.09,3,2,60.00,37,40,48.05,1,1,50.00,68,60,53.13,1,0,100.00,5.81,95.59,1.014,11,46,14,186,44.00,23,61,36,38.98
351,Devin Shore,EDM,C,38,362.26666666667,232,373,38.35,171,262,39.49,123,196,38.56,9,17,34.62,8.5,12.5,40.49,97,160,37.74,36,56,39.13,6,8,42.86,61,104,36.97,2,6,25.00,116,184,38.67,1,3,25.00,7.32,91.33,0.986,33,76,64,322,34.02,58,109,129,31.02
352,Jujhar Khaira,EDM,L,40,394.23333333333,280,361,43.68,210,262,44.49,147,197,42.73,13,15,46.43,9.79,14.15,40.88,119,174,40.61,44,64,40.74,7,6,53.85,75,110,40.54,3,5,37.50,133,162,45.08,2,4,33.33,8.84,92.39,1.012,37,98,80,301,31.62,63,138,138,31.34
353,Adam Pelech,NYI,D,56,998.98333333333,891,823,51.98,674,608,52.57,504,439,53.45,45,32,58.44,40.58,28.92,58.39,485,365,57.06,207,119,63.50,32,17,65.31,278,246,53.05,7,7,50.00,353,403,46.69,6,8,42.86,8.93,92.71,1.016,78,216,158,772,33.05,237,329,321,42.47
354,Jimmy Vesey,"TOR, VAN",L,50,546.65,417,509,45.03,320,380,45.71,218,280,43.78,15,27,35.71,17.39,21.67,44.52,195,265,42.39,68,94,41.98,7,14,33.33,127,171,42.62,4,7,36.36,183,217,45.75,4,6,40.00,6.88,90.36,0.972,67,104,58,509,53.60,127,145,140,47.57
355,Chris Tierney,OTT,C,55,690.65,608,650,48.33,448,503,47.11,311,368,45.80,25,40,38.46,20.35,27.42,42.60,268,306,46.69,82,123,40.00,13,20,39.39,186,183,50.41,7,17,29.17,284,299,48.71,5,3,62.50,8.04,89.13,0.972,66,146,125,574,34.55,127,213,253,33.42
356,Jordan Martinook,CAR,L,44,492.96666666667,424,393,51.90,327,303,51.90,224,215,51.03,16,18,47.06,17.52,18.32,48.89,178,176,50.28,83,78,51.55,11,12,47.83,95,98,49.22,0,2,0.00,216,179,54.68,5,4,55.56,7.14,91.63,0.988,77,135,67,389,53.47,145,174,143,50.35
357,Damon Severson,N.J,D,56,979.76666666667,921,821,52.87,694,655,51.45,499,492,50.35,32,38,45.71,39.24,36.04,52.13,449,394,53.26,155,149,50.99,13,22,37.14,294,245,54.55,13,9,59.09,428,390,52.32,6,7,46.15,6.41,92.28,0.987,124,190,139,680,47.15,302,283,311,49.27
358,Martin Frk,L.A,R,1,8.8,4,8,33.33,2,6,25.00,2,5,28.57,0,1,0.00,0.08,0.44,14.80,1,4,20.00,0,1,0.00,0,0,-,1,3,25.00,0,1,0.00,3,2,60.00,0,0,-,0.00,80.00,0.800,1,4,0,7,100.00,3,6,0,100.00
359,Colton Sissons,NSH,C,54,614.95,476,547,46.53,369,415,47.07,252,307,45.08,24,21,53.33,18.15,20.8,46.60,200,230,46.51,94,92,50.54,15,11,57.69,106,138,43.44,5,4,55.56,247,274,47.41,4,6,40.00,9.52,93.16,1.027,39,148,118,519,24.84,94,211,237,28.40
360,Teddy Blueger,PIT,C,43,532.83333333333,390,448,46.54,306,332,47.96,235,255,47.96,22,20,52.38,15.42,17.16,47.33,175,196,47.17,64,76,45.71,12,13,48.00,111,120,48.05,6,5,54.55,190,223,46.00,3,2,60.00,9.36,92.16,1.015,53,96,126,479,29.61,86,125,198,30.28
361,Jake McCabe,BUF,D,13,213.53333333333,195,147,57.02,154,117,56.83,107,85,55.73,10,8,55.56,8.4,5.15,61.97,81,64,55.86,48,21,69.57,5,3,62.50,33,43,43.42,2,3,40.00,104,72,59.09,3,2,60.00,9.35,90.59,0.999,21,64,32,147,39.62,52,89,70,42.62
362,Brock McGinn,CAR,L,37,458.13333333333,449,388,53.64,341,294,53.70,242,209,53.66,17,15,53.13,19.56,16.06,54.91,213,185,53.52,102,71,58.96,14,10,58.33,111,114,49.33,2,4,33.33,191,183,51.07,1,1,50.00,7.02,92.82,0.998,76,99,63,372,54.68,155,145,137,53.08
363,Connor Carrick,N.J,D,11,190.61666666667,127,216,37.03,99,163,37.79,70,117,37.43,7,11,38.89,5.27,8.12,39.36,69,94,42.33,30,30,50.00,4,3,57.14,39,64,37.86,1,5,16.67,51,108,32.08,2,2,50.00,10.00,90.60,1.006,17,52,30,134,36.17,46,68,58,44.23
364,Dominic Toninato,WPG,C,2,24.55,13,25,34.21,10,24,29.41,8,17,32.00,1,1,50.00,0.79,1.88,29.56,8,13,38.10,5,5,50.00,1,1,50.00,3,8,27.27,0,0,-,3,11,21.43,0,0,-,12.50,94.12,1.066,1,7,4,17,20.00,1,10,5,16.67
365,Jaccob Slavin,CAR,D,52,974.73333333333,1008,841,54.52,760,643,54.17,548,460,54.37,45,31,59.21,43.92,37.13,54.19,492,393,55.59,207,163,55.95,25,21,54.35,285,230,55.34,14,7,66.67,462,378,55.00,6,3,66.67,8.21,93.26,1.015,116,214,140,607,45.31,308,338,331,48.20
366,Andreas Athanasiou,L.A,C,47,591.18333333333,493,552,47.18,373,411,47.58,281,293,48.95,25,28,47.17,21.25,27.02,44.02,246,302,44.89,103,127,44.78,18,12,60.00,143,175,44.97,7,7,50.00,210,214,49.53,0,8,0.00,8.90,90.44,0.993,99,128,69,493,58.93,178,179,171,51.00
367,Gemel Smith,T.B,C,5,46.65,36,44,45.00,27,38,41.54,21,25,45.65,4,1,80.00,1.86,3.23,36.57,21,22,48.84,9,13,40.91,1,1,50.00,12,9,57.14,2,0,100.00,13,20,39.39,1,0,100.00,19.05,96.00,1.150,13,12,5,36,72.22,17,16,10,62.96
368,Brett Kulak,MTL,D,46,725.6,712,552,56.33,511,394,56.46,376,281,57.23,26,23,53.06,26,23.14,52.92,327,267,55.05,125,116,51.87,16,15,51.61,202,151,57.22,6,7,46.15,335,239,58.36,4,1,80.00,6.91,91.81,0.987,101,132,74,545,57.71,246,203,157,61.04
369,Cedric Paquette,"CAR, OTT",C,47,399.28333333333,341,335,50.44,258,242,51.60,174,177,49.57,12,23,34.29,15.92,14.03,53.17,155,144,51.84,77,63,55.00,10,13,43.48,78,81,49.06,1,5,16.67,160,149,51.78,1,5,16.67,6.90,87.01,0.939,83,106,59,336,58.45,138,139,120,53.49
370,Erik Gustafsson,"MTL, PHI",D,29,401.55,322,297,52.02,232,229,50.33,161,165,49.39,18,19,48.65,12.71,12.87,49.69,142,143,49.82,51,61,45.54,11,11,50.00,91,82,52.60,5,5,50.00,157,136,53.58,2,3,40.00,11.18,88.48,0.997,96,85,46,310,67.61,154,117,92,62.60
371,Josh Anderson,MTL,R,52,706.9,656,597,52.35,481,443,52.06,335,317,51.38,24,32,42.86,24.96,23.11,51.93,311,303,50.65,106,114,48.18,19,21,47.50,205,189,52.03,4,11,26.67,295,253,53.83,1,0,100.00,7.16,89.91,0.971,118,156,60,576,66.29,227,212,178,56.05
372,Matthew Benning,NSH,D,53,736.53333333333,623,655,48.75,475,477,49.89,346,374,48.06,24,25,48.98,24.87,26.13,48.77,283,295,48.96,109,117,48.23,13,14,48.15,174,178,49.43,9,5,64.29,298,308,49.17,2,6,25.00,6.94,93.32,1.003,40,129,129,705,23.67,135,225,253,34.79
373,Vinnie Hinostroza,"CHI, FLA","C, L",26,299.8,250,269,48.17,187,215,46.52,148,167,46.98,11,12,47.83,10.55,12.29,46.19,113,148,43.30,48,63,43.24,8,8,50.00,65,85,43.33,2,1,66.67,115,110,51.11,1,3,25.00,7.43,92.81,1.002,43,61,45,228,48.86,86,85,94,47.78
374,Connor Brown,OTT,R,56,747.06666666667,709,696,50.46,525,519,50.29,366,374,49.46,33,39,45.83,24.89,28.6,46.53,310,340,47.69,106,150,41.41,17,21,44.74,204,190,51.78,13,13,50.00,340,311,52.23,3,4,42.86,9.02,89.57,0.986,99,162,139,560,41.60,166,233,270,38.07
375,Ben Hutton,"ANA, TOR",D,38,594.5,495,566,46.65,376,432,46.53,270,315,46.15,14,30,31.82,19.94,25.72,43.67,230,285,44.66,92,126,42.20,6,13,31.58,138,159,46.46,6,11,35.29,220,251,46.71,2,6,25.00,5.19,90.48,0.957,50,117,101,497,33.11,118,161,190,38.31
376,Alexander Kerfoot,TOR,C,56,661.45,538,564,48.82,399,420,48.72,290,296,49.49,23,22,51.11,22.14,22.45,49.66,254,284,47.21,90,102,46.88,10,13,43.48,164,182,47.40,10,7,58.82,252,240,51.22,3,2,60.00,7.93,92.57,1.005,77,140,56,610,57.89,153,200,141,52.04
377,Nikita Gusev,"FLA, N.J",L,31,351.46666666667,367,278,56.90,281,215,56.65,207,170,54.91,6,17,26.09,15.16,13.43,53.02,170,144,54.14,56,69,44.80,4,9,30.77,114,75,60.32,1,6,14.29,170,125,57.63,1,2,33.33,2.90,90.00,0.929,67,70,45,283,59.82,123,98,97,55.91
378,Christian Djoos,DET,D,36,432.06666666667,357,394,47.54,278,304,47.77,211,231,47.74,12,21,36.36,14.87,15.99,48.19,166,192,46.37,66,74,47.14,6,12,33.33,100,118,45.87,3,7,30.00,154,168,47.83,3,2,60.00,5.69,90.91,0.966,69,92,26,410,72.63,156,139,73,68.12
379,Joakim Ryan,CAR,D,4,39.266666666667,34,36,48.57,26,25,50.98,23,17,57.50,0,1,0.00,1.31,1.63,44.49,12,23,34.29,4,9,30.77,0,0,-,8,14,36.36,0,1,0.00,20,10,66.67,0,0,-,0.00,94.12,0.941,3,10,8,29,27.27,11,11,16,40.74
380,Liam O'Brien,COL,C,12,77.883333333333,74,70,51.39,52,52,50.00,41,35,53.95,3,2,60.00,3.49,2.06,62.87,31,22,58.49,17,4,80.95,1,0,100.00,14,18,43.75,2,2,50.00,40,37,51.95,0,0,-,7.32,94.29,1.016,8,16,11,80,42.11,18,19,25,41.86
381,Kurtis MacDermid,L.A,D,28,329.48333333333,277,364,43.21,211,274,43.51,149,203,42.33,12,25,32.43,10.69,18.98,36.03,131,208,38.64,43,93,31.62,6,14,30.00,88,115,43.35,4,8,33.33,124,135,47.88,2,3,40.00,8.05,87.68,0.957,38,77,35,296,52.05,85,112,85,50.00
382,Jayson Megna,COL,C,7,67.683333333333,60,52,53.57,40,32,55.56,33,24,57.89,3,1,75.00,2.35,1.47,61.51,31,25,55.36,12,9,57.14,2,1,66.67,19,16,54.29,1,0,100.00,25,24,51.02,0,0,-,9.09,95.83,1.049,10,13,5,73,66.67,15,23,12,55.56
383,Scott Sabourin,TOR,R,1,4.4833333333333,3,1,75.00,3,1,75.00,0,0,-,0,0,-,0.07,0.09,44.33,0,1,0.00,0,1,0.00,0,0,-,0,0,-,0,0,-,3,0,100.00,0,0,-,-,-,-,0,1,0,6,-,0,1,0,-
384,Buddy Robinson,CGY,R,9,63.05,62,44,58.49,40,35,53.33,27,23,54.00,1,1,50.00,1.71,1.53,52.75,22,17,56.41,6,7,46.15,0,1,0.00,16,10,61.54,1,0,100.00,34,27,55.74,0,0,-,3.70,95.65,0.994,7,9,8,76,46.67,20,13,14,58.82
385,Danny DeKeyser,DET,D,47,718.26666666667,540,725,42.69,414,540,43.40,299,392,43.27,27,27,50.00,22.93,28.5,44.58,254,327,43.72,111,135,45.12,17,17,50.00,143,192,42.69,6,10,37.50,240,344,41.10,4,0,100.00,9.03,93.11,1.021,88,125,106,587,45.36,205,208,235,46.59
386,Nate Schmidt,VAN,D,54,906.81666666667,784,945,45.34,602,691,46.56,432,487,47.01,34,41,45.33,33.9,40.5,45.56,372,485,43.41,157,163,49.06,13,23,36.11,215,322,40.04,17,15,53.13,339,396,46.12,4,3,57.14,7.87,91.58,0.995,71,228,152,604,31.84,182,321,350,34.21
387,Carter Rowney,ANA,C,19,215.05,162,209,43.67,120,151,44.28,88,90,49.44,6,9,40.00,5.55,8.55,39.36,62,96,39.24,26,33,44.07,4,7,36.36,36,63,36.36,1,2,33.33,76,101,42.94,1,0,100.00,6.82,90.00,0.968,26,52,66,160,28.26,42,67,101,29.37
388,Chad Ruhwedel,PIT,D,17,215.98333333333,190,163,53.82,140,117,54.47,102,90,53.13,8,6,57.14,6.96,5.69,55.04,83,68,54.97,32,21,60.38,5,4,55.56,51,47,52.04,2,2,50.00,96,86,52.75,1,0,100.00,7.84,93.33,1.012,18,32,27,227,40.00,45,44,59,43.27
389,Michael Raffl,"PHI, WSH",L,44,516.76666666667,451,397,53.18,328,292,52.90,228,219,51.01,15,20,42.86,17.97,17.23,51.05,212,200,51.46,84,83,50.30,9,13,40.91,128,117,52.24,4,6,40.00,205,163,55.71,2,1,66.67,6.58,90.87,0.974,62,138,79,460,43.97,103,177,147,41.20
390,Brian Pinho,WSH,C,2,15.616666666667,13,12,52.00,11,9,55.00,8,8,50.00,0,2,0.00,0.45,0.43,50.68,4,6,40.00,3,3,50.00,0,2,0.00,1,3,25.00,0,0,-,7,3,70.00,0,0,-,0.00,75.00,0.750,5,4,5,8,50.00,7,4,7,50.00
391,Anton Blidh,BOS,L,10,95.35,84,82,50.60,68,56,54.84,49,39,55.68,1,6,14.29,2.08,2.85,42.15,24,33,42.11,8,13,38.10,1,4,20.00,16,20,44.44,0,1,0.00,52,42,55.32,0,1,0.00,2.04,84.62,0.867,7,21,24,84,22.58,17,30,35,32.69
392,Dominik Kubalik,CHI,L,56,690.5,582,679,46.15,424,505,45.64,339,390,46.50,26,26,50.00,24.27,27.07,47.27,292,334,46.65,112,118,48.70,16,14,53.33,180,216,45.45,9,7,56.25,239,303,44.10,1,5,16.67,7.67,93.33,1.010,89,166,80,514,52.66,201,221,220,47.74
393,Kyle Burroughs,COL,D,5,47.083333333333,53,31,63.10,41,24,63.08,30,17,63.83,2,1,66.67,2.3,1.31,63.77,25,8,75.76,11,5,68.75,2,0,100.00,14,3,82.35,0,1,0.00,22,17,56.41,0,0,-,6.67,94.12,1.008,9,7,5,47,64.29,16,13,13,55.17
394,Andreas Johnsson,N.J,L,50,587.56666666667,548,477,53.46,419,373,52.90,308,275,52.83,20,21,48.78,22.48,20.35,52.49,265,218,54.87,104,101,50.73,11,14,44.00,161,117,57.91,4,6,40.00,256,233,52.35,5,1,83.33,6.49,92.36,0.989,104,122,67,515,60.82,166,167,144,53.55
395,Tyler Lewington,NSH,D,2,25.75,23,20,53.49,21,13,61.76,16,12,57.14,3,1,75.00,1.61,0.68,70.43,16,10,61.54,11,4,73.33,2,1,66.67,5,6,45.45,1,0,100.00,7,7,50.00,0,0,-,18.75,91.67,1.104,1,3,6,28,14.29,7,11,9,43.75
396,MacKenzie Weegar,FLA,D,54,956.26666666667,896,715,55.62,701,547,56.17,535,401,57.16,48,29,62.34,38.61,28.89,57.20,409,332,55.20,158,135,53.92,18,18,50.00,251,197,56.03,16,7,69.57,436,333,56.70,14,3,82.35,8.97,92.77,1.017,142,221,193,639,42.39,310,306,348,47.11
397,Tyler Motte,VAN,C,24,298.83333333333,268,310,46.37,200,218,47.85,160,150,51.61,12,13,48.00,10.6,12.96,44.99,116,178,39.46,49,59,45.37,4,7,36.36,67,119,36.02,5,5,50.00,123,113,52.12,3,1,75.00,7.50,91.33,0.988,41,72,64,276,39.05,54,98,113,32.34
398,Will Butcher,N.J,D,23,389.1,313,358,46.65,230,259,47.03,155,191,44.80,12,17,41.38,11.4,14.47,44.06,143,159,47.35,54,65,45.38,7,7,50.00,89,94,48.63,2,6,25.00,152,175,46.48,3,3,50.00,7.74,91.10,0.988,43,88,48,289,47.25,107,122,103,50.95
399,Tucker Poolman,WPG,D,39,637.01666666667,531,591,47.33,387,438,46.91,283,308,47.88,16,18,47.06,20.79,26.34,44.12,271,296,47.80,95,130,42.22,6,9,40.00,176,166,51.46,10,8,55.56,228,253,47.40,0,1,0.00,5.65,94.16,0.998,84,135,78,502,51.85,176,188,173,50.43
400,Connor Clifton,BOS,D,44,717.8,595,600,49.79,459,445,50.77,335,317,51.38,27,20,57.45,21,21.6,49.30,242,268,47.45,84,97,46.41,13,12,52.00,158,171,48.02,11,6,64.71,307,296,50.91,3,2,60.00,8.06,93.69,1.018,67,137,84,624,44.37,171,194,179,48.86
401,Luke Johnson,MIN,C,14,138.71666666667,87,146,37.34,67,111,37.64,48,81,37.21,4,9,30.77,2.93,5.98,32.91,32,53,37.65,15,20,42.86,1,5,16.67,17,33,34.00,2,3,40.00,46,79,36.80,1,1,50.00,8.33,88.89,0.972,13,17,35,113,27.08,27,33,68,28.42
402,Carson Soucy,MIN,D,50,697.43333333333,516,697,42.54,411,513,44.48,302,346,46.60,39,19,67.24,23.19,24,49.13,239,281,45.96,105,90,53.85,21,9,70.00,134,191,41.23,14,6,70.00,240,348,40.82,4,4,50.00,12.91,94.51,1.074,53,134,130,541,28.96,145,226,272,34.77
403,Jonny Brodzinski,NYR,C,5,53.683333333333,35,68,33.98,30,56,34.88,21,34,38.18,1,1,50.00,1.29,3.52,26.77,10,35,22.22,5,19,20.83,1,1,50.00,5,16,23.81,0,0,-,21,31,40.38,0,0,-,4.76,97.06,1.018,9,12,7,55,56.25,15,18,20,42.86
404,Josh Brown,OTT,D,26,306.35,209,287,42.14,159,208,43.32,116,152,43.28,7,13,35.00,8.84,10.26,46.29,96,129,42.67,46,48,48.94,6,7,46.15,50,81,38.17,1,3,25.00,95,138,40.77,0,3,0.00,6.03,91.45,0.975,31,60,32,291,49.21,59,94,83,41.55
405,Sean Malone,NSH,C,1,9.5333333333333,14,10,58.33,9,9,50.00,7,7,50.00,1,2,33.33,0.4,0.92,30.18,8,6,57.14,2,3,40.00,0,2,0.00,6,3,66.67,1,0,100.00,4,4,50.00,0,0,-,14.29,71.43,0.857,3,2,1,8,75.00,5,3,2,71.43
