id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assist,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
1,Zdeno Chara,WSH,D,55,810.26666666667,2,8,4,4,10,28.57,63,3.17,1.84,139,89,33,0,2,7,35,11,9,1,1,3,24,9,79,29,45,0,0,-
2,Joe Thornton,TOR,C,44,508.73333333333,4,9,4,5,13,52.00,31,12.90,2.29,47,41,33,13,3,2,12,6,6,0,0,4,27,11,31,26,10,22,18,55.00
3,Patrick Marleau,S.J,C,56,624.63333333333,2,3,1,2,5,29.41,47,4.26,5.33,80,68,57,33,5,7,4,2,2,0,0,2,7,22,37,34,18,126,144,46.67
4,Jason Spezza,TOR,C,54,463.53333333333,8,16,11,5,24,100.00,60,13.33,6,104,84,54,28,4,8,2,1,1,0,0,5,25,15,24,40,9,168,123,57.73
5,Mikko Koivu,CBJ,C,7,77.15,1,1,1,0,2,50.00,3,33.33,0.14,7,4,5,0,0,0,2,1,1,0,0,0,2,2,10,2,1,29,33,46.77
6,Valtteri Filppula,DET,C,38,495.33333333333,6,6,2,4,12,57.14,20,30.00,2.73,32,27,25,15,2,2,12,6,6,0,0,4,6,6,8,16,15,86,109,44.10
7,Frans Nielsen,DET,C,29,294.66666666667,1,5,3,2,6,66.67,23,4.35,2.44,34,32,19,10,1,4,0,0,0,0,0,2,4,5,23,22,8,18,18,50.00
8,Duncan Keith,CHI,D,54,929.58333333333,3,5,3,2,8,21.62,77,3.90,2.69,155,98,31,4,1,11,26,12,12,0,0,0,50,23,30,61,73,0,0,-
9,Eric Staal,"BUF, MTL",C,53,680.26666666667,3,6,2,4,9,90.00,66,4.55,6.54,126,93,72,32,3,9,8,4,4,0,0,2,23,16,21,34,14,235,238,49.68
10,Ryan Suter,MIN,D,56,949.98333333333,2,8,4,4,10,20.41,58,3.45,1.97,145,87,39,4,1,9,8,4,4,0,0,3,12,7,34,26,52,0,0,-
11,Braydon Coburn,"NYI, OTT",D,19,250.08333333333,0,1,1,0,1,11.11,16,0.00,0.55,36,25,5,2,0,3,10,5,5,0,0,1,12,2,24,20,17,0,0,-
12,Jeff Carter,"L.A, PIT",C,54,673.33333333333,15,8,4,4,23,69.70,122,12.30,9.65,177,150,100,48,11,16,10,5,5,0,0,1,15,19,33,36,18,117,120,49.37
13,Dustin Brown,L.A,R,49,670.45,6,12,8,4,18,69.23,94,6.38,6.34,158,122,73,29,3,6,10,5,5,0,0,12,24,10,75,51,10,1,2,33.33
14,Zach Parise,MIN,L,45,515.43333333333,7,8,4,4,15,51.72,70,10.00,6.48,96,89,64,40,3,6,4,2,2,0,0,8,11,10,18,31,17,16,21,43.24
15,Ryan Getzlaf,ANA,C,48,646.2,2,11,5,6,13,59.09,53,3.77,4.72,99,71,50,21,3,5,27,9,6,3,0,4,36,19,61,23,40,279,257,52.05
16,Brent Burns,S.J,D,56,1067.7166666667,5,12,9,3,17,37.78,89,5.62,4.51,201,131,57,12,3,23,28,14,14,0,0,3,35,30,24,27,65,0,0,-
17,Corey Perry,MTL,R,49,548.96666666667,6,5,4,1,11,73.33,46,13.04,4.26,81,62,48,22,3,4,28,7,4,2,1,10,14,12,55,41,14,0,6,0.00
18,Loui Eriksson,VAN,L,7,57.433333333333,0,0,0,0,0,-,5,0.00,0.26,6,5,3,0,0,0,0,0,0,0,0,1,0,3,1,5,0,1,0,100.00
19,Patrice Bergeron,BOS,C,54,653.21666666667,12,15,7,8,27,58.70,114,10.53,9.22,182,158,107,44,9,5,10,5,5,0,0,3,7,29,45,27,22,448,289,60.79
20,Shea Weber,MTL,D,48,789.33333333333,2,6,4,2,8,26.67,71,2.82,1.98,151,99,28,1,1,6,18,9,9,0,0,3,44,8,59,43,43,0,0,-
21,David Backes,ANA,R,15,162.16666666667,2,1,0,1,3,75.00,28,7.14,2.07,44,36,23,11,2,3,4,2,2,0,0,0,3,4,28,16,14,68,53,56.20
22,Brad Richardson,NSH,R,17,161.65,1,2,2,0,3,75.00,18,5.56,1.31,26,22,17,6,1,0,2,1,1,0,0,1,0,4,13,7,7,58,50,53.70
23,Nate Thompson,WPG,C,44,359.58333333333,2,2,1,1,4,40.00,18,11.11,1.77,35,26,25,10,0,0,4,2,2,0,0,0,8,5,55,22,13,114,116,49.57
24,Joe Pavelski,DAL,C,56,796.11666666667,12,13,5,8,25,65.79,86,13.95,8.76,155,130,93,48,6,10,6,3,3,0,0,10,17,16,56,42,35,271,233,53.77
25,Mark Giordano,CGY,D,56,916.8,5,10,4,6,15,34.88,103,4.85,2.92,221,151,40,2,3,8,10,5,5,0,0,6,26,13,39,88,67,0,0,-
26,Alex Ovechkin,WSH,L,45,644.48333333333,14,10,7,3,24,64.86,113,12.39,9.66,219,162,105,42,9,10,10,5,5,0,0,11,14,9,96,25,16,0,2,0.00
27,Evgeni Malkin,PIT,C,33,447.71666666667,3,14,6,8,17,85.00,42,7.14,3.09,68,52,37,16,3,0,12,6,6,0,0,7,26,22,14,47,9,138,192,41.82
28,Blake Wheeler,WPG,R,50,714.83333333333,9,15,13,2,24,77.42,85,10.59,6.66,125,109,81,31,3,5,28,13,13,0,0,7,13,22,59,48,28,3,4,42.86
29,Alexander Radulov,DAL,R,11,146.41666666667,1,3,3,0,4,50.00,17,5.88,1.56,35,25,25,13,1,2,4,2,2,0,0,3,5,3,3,12,5,0,0,-
30,Travis Zajac,"N.J, NYI",C,46,584.51666666667,8,11,4,7,19,86.36,44,18.18,4.06,79,58,46,22,2,3,4,2,2,0,0,5,14,24,47,32,15,248,217,53.33
31,Blake Comeau,DAL,L,51,697.31666666667,3,8,4,4,11,64.71,70,4.29,5.89,125,91,72,30,7,13,14,7,7,0,0,5,17,16,103,43,17,46,38,54.76
32,Carl Soderberg,"CHI, COL",C,45,485.91666666667,2,7,5,2,9,60.00,45,4.44,3.23,66,55,37,22,3,2,12,6,6,0,0,7,12,7,60,45,28,150,144,51.02
33,Alex Goligoski,ARI,D,56,1013.8166666667,3,11,4,7,14,29.17,65,4.62,2.9,139,86,33,7,1,9,10,5,5,0,0,5,28,13,66,71,76,0,0,-
34,David Krejci,BOS,C,51,685.95,5,19,14,5,24,82.76,68,7.35,6,109,88,65,23,1,6,16,8,8,0,0,3,22,19,25,37,24,283,245,53.60
35,Andrej Sekera,DAL,D,46,585.73333333333,3,2,1,1,5,17.86,28,10.71,1.17,69,39,12,3,0,7,4,2,2,0,0,0,16,5,44,49,38,0,0,-
36,Alexander Edler,VAN,D,52,852.78333333333,0,8,5,3,8,24.24,83,0.00,2.1,151,113,22,1,1,11,27,12,11,1,0,6,21,9,73,110,90,0,0,-
37,Paul Stastny,WPG,C,56,757.68333333333,9,10,6,4,19,63.33,72,12.50,8.93,110,93,93,48,5,12,18,9,9,0,0,6,19,18,35,36,15,217,201,51.91
38,Sidney Crosby,PIT,C,55,878.51666666667,11,16,11,5,27,67.50,107,10.28,9.55,172,143,104,50,4,8,18,9,9,0,0,10,39,41,40,50,27,523,439,54.37
39,Bobby Ryan,DET,R,33,392.38333333333,5,4,4,0,9,69.23,51,9.80,3.28,88,67,38,14,3,2,10,5,5,0,0,6,12,10,30,31,17,4,11,26.67
40,Jack Johnson,NYR,D,13,191.81666666667,1,0,0,0,1,50.00,13,7.69,0.33,24,18,4,1,0,1,8,4,4,0,0,0,6,2,26,22,10,0,0,-
41,Anze Kopitar,L.A,C,56,816.51666666667,9,15,12,3,24,75.00,85,10.59,7.89,136,115,81,37,2,12,10,5,5,0,0,9,26,9,38,45,31,397,316,55.68
42,Marc Staal,DET,D,56,889.2,3,5,3,2,8,26.67,45,6.67,2.37,89,63,27,5,1,4,18,9,9,0,0,3,31,5,54,43,32,0,0,-
43,T.J. Oshie,WSH,R,53,713.95,8,16,9,7,24,64.86,70,11.43,7,113,92,72,41,4,7,14,7,7,0,0,9,20,21,64,69,23,53,68,43.80
44,Andrew Cogliano,DAL,C,54,656.2,4,5,3,2,9,60.00,78,5.13,6.46,139,106,77,35,6,7,10,5,5,0,0,11,9,10,79,54,20,4,10,28.57
45,James Neal,EDM,L,29,292.05,4,3,2,1,7,70.00,41,9.76,2.55,73,53,35,14,4,1,6,3,3,0,0,1,10,7,24,30,6,2,5,28.57
46,Marc-Edouard Vlasic,S.J,D,51,743.46666666667,0,5,2,3,5,20.83,27,0.00,1.1,73,50,12,2,1,3,8,4,4,0,0,1,14,10,38,51,48,0,0,-
47,Kris Letang,PIT,D,55,1032.9833333333,5,16,9,7,21,41.18,106,4.72,4.34,213,151,53,4,4,14,16,8,8,0,0,6,40,18,74,81,52,0,0,-
48,Kris Russell,EDM,D,35,557.08333333333,0,8,4,4,8,47.06,39,0.00,1.62,85,52,17,6,2,6,8,4,4,0,0,3,27,8,34,63,64,0,0,-
49,Keith Yandle,FLA,D,56,691.13333333333,2,7,3,4,9,31.03,63,3.17,1.75,124,82,24,3,3,7,24,12,12,0,0,2,23,9,17,11,24,0,0,-
50,Niklas Hjalmarsson,ARI,D,41,556.36666666667,0,4,3,1,4,40.00,28,0.00,1.15,65,47,10,0,0,5,12,6,6,0,0,1,21,8,13,31,47,0,0,-
51,Darren Helm,DET,L,47,578.93333333333,2,5,2,3,7,53.85,75,2.67,4.42,117,86,59,16,2,7,8,4,4,0,0,7,9,8,37,61,14,4,1,80.00
52,Nathan Gerbe,CBJ,C,9,85.966666666667,1,1,0,1,2,100.00,8,12.50,0.47,12,11,6,3,0,0,2,1,1,0,0,1,1,2,8,2,2,0,1,0.00
53,Ryan Reaves,VGK,R,37,362.33333333333,1,4,1,3,5,35.71,26,3.85,3.33,54,36,37,20,4,7,23,7,4,3,0,5,4,11,140,33,14,4,8,33.33
54,Anton Stralman,FLA,D,38,596.78333333333,3,4,2,2,7,33.33,32,9.38,1.25,66,47,14,4,2,2,8,4,4,0,0,2,17,12,34,51,22,0,0,-
55,Patric Hornqvist,FLA,R,44,538.05,4,12,6,6,16,64.00,92,4.35,6.32,129,113,70,34,4,7,14,7,7,0,0,8,4,15,71,68,22,2,10,16.67
56,Andy Greene,NYI,D,55,843.86666666667,1,4,2,2,5,16.67,45,2.22,1.96,119,73,19,6,1,4,6,3,3,0,0,0,19,4,35,73,85,0,0,-
57,Alex Biega,DET,D,13,124.15,0,3,2,1,3,60.00,4,0.00,0.14,17,8,4,0,0,1,4,2,2,0,0,1,3,0,19,9,7,0,0,-
58,Brad Marchand,BOS,"C, L",53,690.31666666667,16,22,12,10,38,82.61,88,18.18,8.32,134,110,82,40,4,8,34,17,17,0,0,11,29,32,47,42,9,7,20,25.93
59,Nick Foligno,"CBJ, TOR",L,49,649.25,5,6,4,2,11,55.00,68,7.35,5.98,101,89,61,34,3,5,19,8,7,1,0,9,12,11,129,39,29,65,81,44.52
60,Erik Johnson,COL,D,4,40.116666666667,0,1,1,0,1,33.33,3,0.00,0.05,5,3,0,0,0,0,2,1,1,0,0,0,1,0,4,2,3,0,0,-
61,Kyle Okposo,BUF,R,35,414.7,1,8,3,5,9,69.23,40,2.50,3.76,62,54,37,20,1,5,0,0,0,0,0,3,8,8,27,32,10,16,17,48.48
62,Trevor Lewis,WPG,C,56,444.55,3,4,1,3,7,77.78,64,4.69,4.43,108,89,57,25,6,4,2,1,1,0,0,3,5,6,68,72,16,10,8,55.56
63,Leo Komarov,NYI,R,33,373.31666666667,1,6,3,3,7,50.00,24,4.17,2.05,37,30,25,14,0,1,11,4,3,1,0,2,8,9,78,18,9,26,39,40.00
64,Milan Lucic,CGY,L,56,663.81666666667,8,13,6,7,21,70.00,58,13.79,4.91,94,76,62,22,1,3,24,9,7,2,0,7,28,17,135,60,12,8,17,32.00
65,Cal Clutterbuck,NYI,R,50,558.96666666667,3,7,6,1,10,55.56,43,6.98,3.82,78,60,56,22,4,2,8,4,4,0,0,6,11,12,178,72,18,0,0,-
66,Jeff Petry,MTL,D,55,940.06666666667,6,12,5,7,18,43.90,86,6.98,3.31,182,120,53,13,2,9,16,8,8,0,0,5,63,7,79,85,48,0,0,-
67,Claude Giroux,PHI,C,54,740.08333333333,11,15,11,4,26,65.00,79,13.92,7.44,129,111,76,40,1,8,12,6,6,0,0,11,15,16,28,38,4,333,242,57.91
68,Jordan Staal,CAR,C,53,679.23333333333,7,13,6,7,20,80.00,62,11.29,7.17,107,88,78,43,1,11,18,9,9,0,0,6,18,12,124,63,11,431,315,57.77
69,Derick Brassard,ARI,C,53,617.28333333333,4,9,3,6,13,59.09,42,9.52,4.69,89,70,49,27,4,6,6,3,3,0,0,6,14,17,75,23,4,187,162,53.58
70,Phil Kessel,ARI,R,56,734.85,12,10,5,5,22,84.62,80,15.00,6.78,140,100,85,27,5,12,8,4,4,0,0,2,17,17,6,15,7,0,2,0.00
71,Nicklas Backstrom,WSH,C,55,776.53333333333,10,16,11,5,26,60.47,61,16.39,5.81,105,82,61,29,5,9,10,5,5,0,0,7,18,30,22,30,25,301,314,48.94
72,Michael Frolik,MTL,R,8,89.516666666667,0,0,0,0,0,-,14,0.00,0.83,24,17,9,2,0,0,0,0,0,0,0,1,1,1,9,9,1,6,3,66.67
73,Artem Anisimov,OTT,C,19,191.66666666667,1,7,4,3,8,88.89,21,4.76,1.87,40,30,27,6,3,1,2,1,1,0,0,0,6,4,9,15,9,36,51,41.38
74,Mathieu Perreault,WPG,L,56,554.01666666667,7,7,5,2,14,73.68,41,17.07,4.41,83,59,61,27,2,8,14,7,7,0,0,11,17,15,79,30,18,4,8,33.33
75,Alex Killorn,T.B,L,56,686.93333333333,8,10,6,4,18,69.23,80,10.00,6.47,141,112,77,25,1,6,18,9,9,0,0,9,7,11,50,44,8,0,0,-
76,Jamie Benn,DAL,L,52,704.03333333333,5,14,9,5,19,63.33,89,5.62,7.1,146,116,79,36,9,7,25,7,5,1,1,4,30,14,67,47,26,201,152,56.94
77,Steven Kampfer,BOS,D,20,290.8,1,3,2,1,4,36.36,24,4.17,0.8,44,35,6,0,1,1,4,2,2,0,0,2,4,5,20,39,23,0,0,-
78,Nick Bonino,MIN,C,55,572.85,6,13,7,6,19,67.86,48,12.50,4.05,81,66,47,23,5,4,10,5,5,0,0,4,7,17,11,24,34,215,167,56.28
79,Ian Cole,"COL, MIN",D,54,762.36666666667,1,6,2,4,7,17.07,27,3.70,0.83,52,40,6,1,0,6,30,15,15,0,0,0,22,8,38,48,84,0,0,-
80,Justin Braun,PHI,D,53,833.25,1,5,1,4,6,18.75,54,1.85,1.67,114,77,22,4,2,7,14,7,7,0,0,1,26,7,69,56,54,0,0,-
81,Kevin Shattenkirk,ANA,D,55,960.88333333333,1,8,4,4,9,28.13,64,1.56,2.61,135,87,30,4,2,10,26,13,13,0,0,6,25,13,55,71,51,0,0,-
82,Pat Maroon,T.B,L,55,534.95,2,12,6,6,14,58.33,38,5.26,3.51,59,49,39,22,2,6,41,12,8,3,1,6,10,5,74,47,6,2,10,16.67
83,James van Riemsdyk,PHI,L,56,739.78333333333,7,19,8,11,26,72.22,91,7.69,6.24,140,116,80,31,4,9,10,5,5,0,0,5,8,19,36,64,16,9,6,60.00
84,Paul Byron,MTL,L,46,492.53333333333,4,10,7,3,14,87.50,37,10.81,3.5,72,54,52,23,2,4,10,5,5,0,0,2,13,11,110,34,20,9,9,50.00
85,Sam Gagner,DET,C,42,484.36666666667,3,6,4,2,9,64.29,66,4.55,5.43,100,85,49,24,3,8,11,4,3,1,0,3,8,7,4,37,10,54,63,46.15
86,Logan Couture,S.J,C,53,711.7,13,6,2,4,19,54.29,71,18.31,7.77,125,94,80,39,4,9,14,7,7,0,0,5,13,19,51,44,27,344,331,50.96
87,P.K. Subban,N.J,D,44,770.5,2,10,6,4,12,44.44,66,3.03,2.42,142,97,24,3,2,4,16,8,8,0,0,2,40,10,34,38,36,0,0,-
88,Riley Nash,CBJ,C,37,411.65,2,4,3,1,6,42.86,37,5.41,2.8,54,48,30,11,2,3,0,0,0,0,0,3,4,9,33,49,16,142,136,51.08
89,Thomas Hickey,NYI,D,5,78.483333333333,0,2,1,1,2,33.33,2,0.00,0.11,5,4,1,1,0,1,0,0,0,0,0,0,1,0,10,11,3,0,0,-
90,Kyle Turris,EDM,C,27,284.65,2,3,3,0,5,62.50,20,10.00,1.85,44,30,24,10,3,2,6,3,3,0,0,1,7,5,15,15,6,78,83,48.45
91,Brendan Smith,NYR,D,48,703.48333333333,5,5,3,2,10,25.00,54,9.26,2.66,110,74,25,6,1,4,46,17,13,4,0,16,22,7,79,71,35,0,0,-
92,Brandon Sutter,VAN,C,43,503.96666666667,6,3,2,1,9,56.25,51,11.76,4.74,77,68,38,21,4,3,2,1,1,0,0,8,13,18,16,46,22,211,170,55.38
93,Colton Sceviour,PIT,"C, R",46,375.58333333333,5,5,3,2,10,71.43,49,10.20,3.65,72,58,40,18,3,4,2,1,1,0,0,2,5,6,64,49,24,4,10,28.57
94,David Perron,STL,L,56,810.15,10,17,8,9,27,87.10,85,11.76,6.36,158,115,83,25,4,5,10,5,5,0,0,9,25,15,41,30,18,0,6,0.00
95,Carl Gunnarsson,STL,D,12,140.25,0,2,0,2,2,40.00,6,0.00,0.3,17,10,5,1,1,0,4,2,2,0,0,1,2,1,8,20,11,0,0,-
96,Yannick Weber,PIT,D,2,17.533333333333,0,0,0,0,0,-,0,-,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,-
97,Patrick Kane,CHI,R,56,945.58333333333,11,25,16,9,36,75.00,125,8.80,8.08,210,152,114,26,6,9,10,5,5,0,0,4,34,25,11,50,14,2,3,40.00
98,Robert Bortuzzo,STL,D,40,490.55,1,4,1,3,5,41.67,31,3.23,1.32,70,41,26,5,0,3,19,8,7,1,0,3,14,7,75,51,43,0,0,-
99,Evgenii Dadonov,OTT,R,55,670.86666666667,11,6,4,2,17,65.38,67,16.42,6.37,124,96,71,37,7,7,4,2,2,0,0,6,17,17,36,47,25,0,0,-
100,Mikael Backlund,CGY,C,54,720.95,7,16,6,10,23,69.70,116,6.03,9.54,185,146,100,40,7,13,22,10,10,0,0,6,42,39,39,40,16,310,270,53.45
101,Ryan McDonagh,T.B,D,50,878.73333333333,4,6,4,2,10,29.41,75,5.33,3.93,146,103,45,11,5,9,14,7,7,0,0,2,15,8,58,39,67,0,0,-
102,Max Pacioretty,VGK,L,48,683.58333333333,13,20,12,8,33,73.33,115,11.30,10.12,192,160,115,47,7,11,12,6,6,0,0,6,14,12,32,59,28,11,13,45.83
103,Jakub Voracek,PHI,R,53,704.63333333333,8,20,11,9,28,75.68,76,10.53,5.84,141,105,75,26,4,10,8,4,4,0,0,15,20,16,14,51,19,7,9,43.75
104,Jake Muzzin,TOR,D,53,939.98333333333,2,18,8,10,20,38.46,85,2.35,2.78,168,114,39,2,3,4,21,9,8,1,0,4,49,19,91,138,67,0,0,-
105,Alec Martinez,VGK,D,53,940.18333333333,6,16,7,9,22,38.60,59,10.17,4.08,142,88,43,14,0,11,10,5,5,0,0,1,22,11,37,97,111,0,0,-
106,Carl Hagelin,WSH,L,56,617.71666666667,4,8,6,2,12,48.00,79,5.06,6.36,121,95,62,43,6,9,14,7,7,0,0,5,15,14,20,36,10,3,9,25.00
107,Lars Eller,WSH,C,44,559.63333333333,6,10,5,5,16,72.73,49,12.24,6.26,102,80,69,37,3,6,12,6,6,0,0,10,17,16,35,41,16,247,247,50.00
108,Wayne Simmonds,TOR,R,38,379.43333333333,4,2,0,2,6,75.00,53,7.55,4.64,88,71,54,25,2,3,18,6,4,2,0,3,17,12,61,32,15,4,4,50.00
109,Nick Holden,VGK,D,17,255.01666666667,0,2,2,0,2,18.18,23,0.00,1.26,46,32,12,3,0,1,2,1,1,0,0,1,0,3,28,27,19,0,0,-
110,Jason Demers,ARI,D,41,619.18333333333,0,4,2,2,4,21.05,43,0.00,1.76,90,60,20,4,1,8,20,9,9,0,0,2,12,7,60,53,28,0,0,-
111,Micheal Haley,OTT,L,4,23.65,0,0,0,0,0,-,0,-,0,1,0,0,0,0,0,5,1,0,1,0,0,0,0,10,2,0,0,1,0.00
112,Jay Beagle,VAN,C,30,274.28333333333,1,4,3,1,5,62.50,20,5.00,3.1,32,28,23,15,2,3,6,3,3,0,0,5,3,6,33,15,7,127,87,59.35
113,Drew Doughty,L.A,D,56,1099.6,0,12,7,5,12,34.29,50,0.00,2.42,132,78,37,5,2,10,20,10,10,0,0,4,34,5,81,81,61,0,0,-
114,Steven Stamkos,T.B,C,38,491.78333333333,6,9,5,4,15,65.22,51,11.76,4.96,89,67,58,26,5,7,14,6,6,0,0,6,5,5,36,14,9,129,105,55.13
115,Alex Pietrangelo,VGK,D,41,756.08333333333,6,9,4,5,15,34.88,99,6.06,4.36,201,140,65,10,4,13,6,3,3,0,0,4,17,19,25,81,63,0,0,-
116,Zach Bogosian,TOR,D,45,576.41666666667,0,4,2,2,4,15.38,32,0.00,1.57,81,55,18,3,1,3,22,11,11,0,0,2,15,7,61,34,26,0,0,-
117,Luke Schenn,T.B,D,38,392.58333333333,2,1,1,0,3,20.00,42,4.76,1.54,89,64,26,5,4,5,23,7,4,3,0,3,9,6,95,62,13,0,0,-
118,Josh Bailey,NYI,R,54,742.03333333333,8,16,10,6,24,66.67,52,15.38,4.12,84,67,56,18,2,5,4,2,2,0,0,0,26,16,9,26,18,14,13,51.85
119,Tyler Myers,VAN,D,55,935.76666666667,5,10,7,3,15,44.12,87,5.75,2.92,154,105,37,3,4,8,41,15,13,1,1,1,38,13,50,47,49,0,0,-
120,Erik Karlsson,S.J,D,52,942.08333333333,4,7,4,3,11,28.95,79,5.06,4.13,174,115,54,7,4,15,14,7,7,0,0,8,36,31,18,54,60,0,0,-
121,Luca Sbisa,NSH,D,1,11.2,0,0,0,0,0,-,0,-,0.08,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,-
122,Jake Gardiner,CAR,D,26,360.96666666667,0,5,2,3,5,35.71,18,0.00,0.68,53,30,11,1,1,2,2,1,1,0,0,0,11,5,14,58,15,0,0,-
123,Michael Del Zotto,CBJ,D,53,841.46666666667,4,9,3,6,13,33.33,67,5.97,2.95,114,84,32,11,2,9,4,2,2,0,0,1,27,8,114,39,46,0,0,-
124,Jordan Eberle,NYI,R,55,753.23333333333,14,12,8,4,26,65.00,104,13.46,10.18,166,140,116,49,3,2,14,7,7,0,0,9,12,15,28,80,16,3,2,60.00
125,Tyler Ennis,EDM,C,30,351,3,6,3,3,9,75.00,35,8.57,3.49,55,48,33,20,2,2,6,3,3,0,0,4,9,10,43,42,6,6,3,66.67
126,John Carlson,WSH,D,52,888.75,7,18,8,10,25,54.35,94,7.45,3.56,170,132,38,6,1,7,8,4,4,0,0,2,14,16,44,50,52,0,0,-
127,Roman Josi,NSH,D,48,929.05,4,10,5,5,14,46.67,104,3.85,5.28,211,149,70,16,3,13,12,6,6,0,0,9,23,11,24,69,74,0,0,-
128,Justin Schultz,WSH,D,46,762.96666666667,2,15,12,3,17,40.48,52,3.85,2.33,109,77,29,4,2,6,10,5,5,0,0,4,24,11,26,66,46,0,0,-
129,Aaron Ness,ARI,D,1,12.833333333333,0,0,0,0,0,-,1,0.00,0.11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-
130,Zac Dalpe,CBJ,C,12,113.4,2,1,0,1,3,100.00,20,10.00,1.61,29,23,16,7,1,4,0,0,0,0,0,0,2,4,11,8,8,17,19,47.22
131,Travis Hamonic,VAN,D,38,645.43333333333,3,6,2,4,9,45.00,78,3.85,2.43,150,100,30,4,1,8,12,6,6,0,0,3,14,9,47,66,74,0,0,-
132,Derek Stepan,OTT,C,20,224.18333333333,1,3,2,1,4,57.14,36,2.78,2.93,53,47,25,11,3,2,6,3,3,0,0,1,4,7,22,11,14,107,96,52.71
133,Marco Scandella,STL,D,49,833.26666666667,3,4,0,4,7,20.59,51,5.88,1.84,105,60,28,7,3,5,18,9,9,0,0,3,23,13,56,60,54,0,0,-
134,Michael Stone,CGY,D,21,289,2,2,1,1,4,28.57,36,5.56,1.12,70,49,11,0,1,1,6,3,3,0,0,2,10,4,23,26,13,0,0,-
135,Adam Henrique,ANA,C,45,569.98333333333,10,7,5,2,17,65.38,58,17.24,5.49,100,78,62,28,2,7,11,4,3,1,0,0,16,9,37,27,29,232,196,54.21
136,TJ Brodie,TOR,D,56,1032.4833333333,1,10,3,7,11,20.00,40,2.50,1.67,94,61,20,4,0,2,12,5,5,0,0,6,42,18,29,99,75,0,0,-
137,Derek Grant,ANA,C,46,522.66666666667,4,7,4,3,11,55.00,54,7.41,4.63,106,82,48,26,3,3,16,8,8,0,0,4,10,6,65,31,25,223,185,54.66
138,Matt Calvert,COL,L,18,201.01666666667,0,2,2,0,2,66.67,23,0.00,2.27,41,28,29,13,1,3,6,3,3,0,0,4,0,1,7,26,7,0,1,0.00
139,Greg Pateryn,"COL, MIN, S.J",D,13,149.95,0,3,1,2,3,60.00,13,0.00,0.71,29,21,10,2,0,2,4,2,2,0,0,0,4,2,13,11,9,0,0,-
140,Mark Borowiecki,NSH,D,22,249.15,0,1,0,1,1,12.50,18,0.00,0.49,47,32,4,0,0,0,16,8,8,0,0,4,5,1,47,18,31,0,0,-
141,Matt Martin,NYI,L,54,561.68333333333,5,4,3,1,9,52.94,65,7.69,5.1,88,78,56,27,2,5,29,9,7,1,1,7,6,11,180,41,23,3,9,25.00
142,Cam Atkinson,CBJ,R,56,772.35,9,9,6,3,18,64.29,109,8.26,8.56,180,149,90,40,5,14,4,2,2,0,0,3,33,16,20,20,20,4,14,22.22
143,Jared Spurgeon,MIN,D,54,871.53333333333,4,7,3,4,11,28.95,63,6.35,3.75,132,96,49,10,2,9,6,3,3,0,0,2,7,14,47,63,68,0,0,-
144,Zac Rinaldo,CGY,C,4,22.133333333333,0,0,0,0,0,-,1,0.00,0.08,1,1,1,1,0,0,5,1,0,1,0,0,2,2,13,4,0,0,0,-
145,Matt Bartkowski,MIN,D,1,11.366666666667,0,0,0,0,0,-,2,0.00,0.02,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-
146,Jordie Benn,"VAN, WPG",D,39,516.6,1,9,5,4,10,34.48,41,2.44,1.51,88,60,21,4,2,5,4,2,2,0,0,1,19,4,17,30,41,0,0,-
147,Antoine Roussel,VAN,L,35,328.4,1,2,2,0,3,33.33,22,4.55,2.36,40,33,22,13,1,1,29,9,7,1,1,2,14,7,62,43,11,2,2,50.00
148,Tyler Johnson,T.B,C,55,639.83333333333,6,11,8,3,17,70.83,65,9.23,6.36,102,87,74,33,1,6,14,7,7,0,0,7,5,4,62,29,14,151,124,54.91
149,Mike Hoffman,STL,C,52,627.36666666667,5,6,3,3,11,50.00,61,8.20,3.92,93,71,50,13,2,1,8,4,4,0,0,5,17,19,27,19,10,5,3,62.50
150,Tyler Bozak,STL,C,31,351.71666666667,2,7,4,3,9,75.00,24,8.33,1.77,39,34,27,8,0,3,8,4,4,0,0,2,6,10,17,21,17,155,110,58.49
151,Marcus Johansson,MIN,C,36,428.63333333333,3,4,2,2,7,58.33,37,8.11,2.95,68,51,30,13,1,3,4,2,2,0,0,4,13,8,10,25,9,24,32,42.86
152,Kyle Palmieri,"N.J, NYI","C, R",51,656.83333333333,7,5,0,5,12,70.59,86,8.14,9.01,155,131,104,45,5,7,16,8,8,0,0,9,14,19,55,75,10,7,10,41.18
153,Ryan O'Reilly,STL,C,56,810.81666666667,10,15,7,8,25,71.43,84,11.90,6.44,119,103,69,30,4,12,12,6,6,0,0,3,16,39,22,28,19,474,330,58.96
