id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
706,Scott Wilson,PIT,L,1,4.35,4.35,-32.78,-22.13,-17.31,-18.66,-5.19,-16.07,-8.79,-33.87,60.00,-1.41,0,-,-1.83,-0.65,-38.52,-23.99,-15.84,-44.74,-9.88,6.74,-58.33,-1.41,0,-,-18.82,-30.11,-,0,0,-,-20.38,-2.96,-32.26,0,0,-,0.00,-,0.00,13.79,0,13.79,68.97,50.00,13.79,0,27.59,33.33
707,Nikita Nesterov,T.B,D,27,393.35,14.568518518519,9.02,-0.34,4.20,8.14,3.95,2.20,5.43,4.75,-0.10,0.89,0.66,-0.08,0.49,0.51,-0.89,4.08,3.91,-0.31,3.36,3.74,-2.02,-0.35,0.87,-21.25,0.95,0.22,0.81,1.61,-0.33,32.77,6.91,-5.03,8.51,0.04,0.06,0.00,10.31,91.10,1.014,7.63,11.9,8.54,44.08,47.17,17.85,17.54,16.47,52.00
708,Frank Corrado,VAN,D,10,144.01666666667,14.401666666667,-11.89,-0.77,-5.21,-2.91,2.13,-3.36,-2.66,2.61,-5.09,-0.62,0.5,-17.11,-0.23,0.05,-3.72,-7.33,-1.11,-6.93,-4.22,-0.2,-11.63,-0.67,-0.62,-9.52,-4.14,-1.22,-4.09,0.07,0.87,-33.33,-2.19,2.46,-3.39,0,0.68,0.00,3.23,90.32,0.935,6.25,14.17,5.42,56.24,53.57,17.5,20.41,20,46.67
709,Josh Manson,ANA,D,28,448.88333333333,16.031547619048,4.41,-8.26,5.81,2.36,-4.78,4.38,3.52,-2.09,4.83,-0.98,-0.85,0.00,0.15,0.2,-0.75,-0.83,-0.12,-0.62,2.3,1.75,0.34,-0.39,-0.25,-1.54,-4.16,-2.49,-1.78,-0.79,-0.26,-12.50,7.04,-10.08,12.10,0,-0.57,33.33,6.41,93.60,1.000,6.42,15.37,6.82,38.5,48.48,18.71,24.33,17.51,51.66
710,Iiro Pakarinen,EDM,R,17,156.15,9.1852941176471,1.28,-0.29,0.78,2.04,1.05,0.75,-0.24,3.24,-2.93,-1.47,-1.11,-21.26,-0.15,0.05,-2.52,-3.33,0.39,-4.32,-2.51,-0.53,-6.35,-1.09,0.19,-44.83,-1.1,1.22,-3.05,-0.27,-1.35,63.16,6.34,-0.38,4.78,-0.24,-0.42,-20.00,1.45,93.90,0.954,14.22,13.83,5.76,53.03,71.15,20.37,19.6,13.45,60.23
711,Dominik Uher,PIT,C,2,12.433333333333,6.2166666666667,-20.25,-0.16,-11.56,-18.59,-10.34,-9.09,-14.29,-10.17,-6.54,-2.11,1.32,-37.50,-1.41,0.12,-29.17,-17.72,1.67,-26.36,-8.42,-0.17,-46.15,-0.7,-1.4,-,-12.39,2.46,-20.00,-0.94,4.56,-33.33,3.43,-6.58,7.86,-1.01,-1.01,-50.00,0.00,75.00,0.750,4.83,9.65,4.83,67.56,50.00,4.83,9.65,9.65,33.33
712,Tyler Graovac,MIN,C,3,27.533333333333,9.1777777777778,-22.5,-2.55,-10.59,-18.77,-1,-12.76,-14.95,4.57,-18.33,-2.61,-0.52,-,-1.2,-0.27,-13.78,-13.56,0.99,-18.39,-1.82,-0.07,-5.74,-1.04,0,-,-15.66,1.41,-27.01,-0.7,-0.7,-50.00,-17.95,-0.97,-14.03,-1.51,0,-100.00,0.00,100.00,1.000,8.72,6.54,6.54,63.2,57.14,17.43,17.43,17.43,50.00
713,Johnny Gaudreau,CGY,L,80,1117.8333333333,13.972916666667,5.14,-1.58,3.12,3.78,0.56,2.25,2.07,0,2.00,0.8,0.24,5.60,0.22,0.07,1.99,3.62,0.95,2.99,1.4,1.07,1.48,0.24,0.19,0.98,2.97,-0.16,3.98,0.79,0.09,15.56,1.99,-3.21,3.39,-0.06,-0.03,-1.88,10.60,91.85,1.024,14.28,14.65,8.48,48.9,62.74,23.89,19.22,18.79,55.97
714,Tobias Rieder,ARI,R,72,982.23333333333,13.64212962963,2.4,-0.6,1.33,2.29,-1.06,2.02,1.77,-1.42,2.67,0.02,-0.29,3.12,-0.23,-0.11,-1.80,-0.99,-0.52,-0.57,-1.51,-1,-1.96,0.06,-0.26,6.39,0.71,0.64,0.17,0.26,0.3,0.13,5.22,-1.49,4.31,-0.34,-0.32,-6.88,5.59,92.38,0.980,10.75,15.52,8.92,43.92,54.66,19.97,23.15,17.41,53.43
715,Brian Ferlin,BOS,R,7,60.783333333333,8.6833333333333,-24.43,-3.73,-10.48,-16.14,-3.32,-9.17,-9.25,-8.16,-0.25,-1.86,-0.76,-11.90,-1.25,0.11,-19.06,-15.19,-1.27,-19.84,-6.12,-2.29,-7.95,-1.31,-0.88,-,-12.1,1.35,-26.46,0.44,0.44,0.00,-8.61,-2.3,-3.69,-1.26,-0.32,-80.00,4.35,95.24,0.996,6.91,14.81,8.88,62.19,43.75,10.86,20.73,16.78,39.29
716,Andrew Shaw,CHI,C,79,916,11.594936708861,-1.15,-1.37,0.18,-1.97,-0.14,-1.05,-1.85,-1.02,-0.56,-0.75,0.65,-17.03,0.02,0.05,-0.37,1.75,-0.21,1.77,1.77,0.28,3.30,-0.38,0.45,-16.83,-0.02,-0.65,0.86,-0.22,0.22,-14.18,-5.22,-1.93,-1.93,-0.28,-0.04,-19.26,5.17,91.70,0.969,11.53,11.27,6.09,49.45,65.43,21.42,17.16,14.21,60.11
717,Max Friberg,ANA,R,1,8.7833333333333,8.7833333333333,-28.54,51.8,-30.20,-25.23,50.87,-36.21,-18.86,13.18,-36.36,-1.41,-1.41,-,-2.47,2.14,-50.87,-18.86,22.6,-38.89,-14.14,9.42,-76.92,0,0,-,-6.29,17.58,-23.19,0,0,-,-9.89,32.31,-20.04,-2.04,-2.04,-50.00,0.00,100.00,1.000,13.66,6.83,6.83,54.65,66.67,34.16,6.83,13.66,71.43
718,Shane Prince,OTT,L,2,20.866666666667,10.433333333333,-6.42,-24.81,10.02,-4.94,-19.32,9.26,-5.08,-17.58,9.21,-0.12,-3.75,55.56,-0.78,0.95,-13.96,-20.45,1.28,-16.67,-2.11,4.52,-10.96,-0.12,-0.75,20.00,-24.46,-4.32,-15.00,0,-1,0.00,15.39,-31.18,31.91,0,-3.25,0.00,9.09,100.00,1.091,2.88,17.25,0,63.26,100.00,8.63,25.88,11.5,42.86
719,Vincent Trocheck,FLA,C,50,626.01666666667,12.520333333333,4.55,0.05,2.02,4.03,0.92,1.77,1.95,1.88,-0.13,0.69,-0.34,10.19,0.25,-0.08,3.96,2.68,-1.84,4.98,0.26,-0.68,2.84,-0.03,-0.31,7.04,3.23,-1.55,6.16,-0.05,-0.01,-1.06,3.97,2.48,0.79,1.09,-0.04,37.50,9.20,92.36,1.016,7.67,9.78,5.08,47.25,60.15,18.98,17.73,15.24,55.46
720,Adam Lowry,WPG,C,80,990.93333333333,12.386666666667,-1,-6.03,2.62,-1.73,-3.93,1.61,-2.07,-2.95,1.00,-0.48,-0.02,-5.28,-0.21,-0.07,-1.57,-1.25,-1.64,0.54,-0.81,0.19,-2.45,-0.26,-0.24,0.50,-0.59,-2.44,2.55,-0.23,0.43,-19.19,-1.05,-5.24,3.50,-0.07,-0.11,7.43,7.08,92.16,0.992,10.11,14.83,6.84,48.02,59.64,18.71,22.71,15.8,54.21
721,Nick Cousins,PHI,C,11,94.016666666667,8.5469696969697,-2.99,-3.55,0.07,1.78,-1.44,1.97,0.95,-2.02,2.42,-0.31,-1.44,23.39,-0.43,-0.35,-1.71,-3.8,-4.71,1.11,-2.41,-1.3,-4.29,0.53,-1.66,54.55,-1.85,-4.55,5.42,-0.55,-0.55,-50.00,3.37,-1.28,2.95,-0.6,0.92,-100.00,6.98,97.96,1.049,10.21,14.04,5.74,58.71,64.00,16.59,19.15,12.13,57.78
722,Michael Paliotta,CHI,D,1,12.75,12.75,-4.4,16.66,-11.54,-3.98,12.37,-11.76,-10.17,14.69,-23.20,3.3,4.71,-50.00,-1,0.5,-18.06,-6.45,15.6,-26.67,-1.82,3.8,-16.67,-1.4,4.71,-100.00,-6.17,15.74,-33.33,0,0,-,13.1,-10.74,19.16,6.8,0,100.00,20.00,85.71,1.057,4.71,9.41,4.71,70.59,50.00,14.12,9.41,14.12,50.00
723,Keegan Lowe,CAR,D,2,27.283333333333,13.641666666667,-26.22,28.02,-24.27,-37.12,26.03,-41.55,-29.47,12.47,-41.52,-0.89,2.2,-100.00,-1.99,1.73,-48.96,-5.97,10.32,-17.73,-7.17,10.05,-46.20,-0.89,2.2,-100.00,1.61,0.35,2.38,0,0,-,-31.08,30.11,-36.92,0,0,-,0.00,94.12,0.941,13.19,19.79,8.8,43.98,60.00,24.19,28.59,17.59,57.89
724,Klas Dahlbeck,"ARI, CHI",D,23,337.3,14.665217391304,-3.84,9.01,-5.29,-2.74,4.28,-3.92,-4.95,3.96,-7.26,0.24,1.99,-18.15,-0.22,0.25,-4.90,-1.14,1.91,-2.70,-1.06,1.28,-5.26,-0.57,1.36,-40.26,-0.1,0.84,-1.01,1.04,0.23,17.48,-3.35,10.01,-8.13,0.03,0.66,-41.67,7.14,90.82,0.980,8.72,11.92,11.38,56.03,43.36,15.48,16.54,23.84,39.37
725,Andy Andreoff,L.A,L,18,151.3,8.4055555555556,-9.46,6.24,-7.49,-8.17,4.96,-8.29,-5.46,2.02,-6.81,-0.98,-0.98,0.00,0.03,0.42,-4.34,-4.66,2.71,-8.23,1.39,-0.02,3.82,-0.3,-1.18,51.85,-8.06,3.64,-17.10,-0.56,-0.03,-50.00,-8.11,4.49,-9.04,-0.37,0.33,-60.00,3.23,97.26,1.005,6.74,6.35,4.76,65.43,58.62,16.26,11.9,11.1,59.42
726,Nick Shore,L.A,C,34,345.51666666667,10.162254901961,-7.81,0.58,-3.77,-7.01,-1.34,-3.28,-5.89,-0.79,-4.30,-0.86,-0.18,-7.16,-0.61,-0.13,-5.93,-7.32,-0.67,-7.48,-2.76,0.07,-8.56,-0.61,-0.34,-5.00,-6.08,-0.99,-6.81,-0.6,0.51,-58.82,-3.3,0.84,-2.70,0.28,-0.32,25.00,6.71,93.57,1.003,9.9,7.29,4.34,52.79,69.51,17.02,12.33,11.81,59.04
727,Josh Leivo,TOR,L,9,67.683333333333,7.5203703703704,2.29,-12.86,6.42,3.74,-13.6,10.31,6.89,-1.83,6.68,-0.4,0.14,-4.51,0.41,-0.48,9.34,3.14,-4.08,6.70,5.26,-0.49,14.13,1.47,-0.99,36.11,-2.83,-4.79,3.04,-1.13,-0.41,-41.67,1.14,-8.9,6.24,-1.48,2.07,-75.00,7.32,88.57,0.959,18.62,14.18,11.52,27.48,61.76,23.93,19.5,16.84,58.70
728,Jean-Gabriel Pageau,OTT,C,50,584.73333333333,11.694666666667,-1.37,-2.17,0.41,0.39,-2.31,1.67,0.44,-1.85,1.91,-0.51,0.02,-5.52,-0.1,-0.11,0.31,-1.27,-2.18,1.24,0.77,0.01,1.68,0.21,0.03,2.63,-2.71,-2.92,0.84,-1.06,0.15,-41.67,0.75,-0.1,0.59,0.11,-0.18,12.42,6.98,92.88,0.999,9.65,11.9,10.98,46.79,46.77,15.39,19.5,19.91,43.60
729,Reid Boucher,N.J,C,11,119.35,10.85,7.42,1.79,2.82,5.32,2.61,1.94,-1.58,5.07,-5.74,0.19,0.53,-1.28,0.17,0.2,-0.07,5.79,-1.78,8.90,1.11,-0.41,5.41,-0.23,0.55,-13.33,6.24,-1.83,10.60,0,-0.39,0.00,0.65,4.4,-2.52,0.61,0.4,5.56,6.25,90.77,0.970,10.05,16.59,6.54,50.78,60.61,20.61,24.13,13.57,60.29
730,David Musil,EDM,D,4,71.333333333333,17.833333333333,5.91,10.67,-1.35,0.63,12.87,-6.35,0,10.16,-7.25,0.04,2.14,-17.05,0.14,1.09,-6.93,2.97,3.1,0.44,-0.65,2.77,-5.51,0.03,1.71,-16.67,4.83,0.44,4.75,0.02,0,0.00,9.57,10.23,0.22,0,0.62,0.00,10.00,89.36,0.994,5.05,5.89,5.89,43.74,46.15,15.98,15.14,17.66,47.50
731,Ty Rattie,STL,R,11,93.283333333333,8.480303030303,-10.3,-13.49,1.85,-9.06,-11.25,2.37,-6.91,-8.35,2.37,-1.4,-0.19,-14.52,-0.96,-0.87,0.35,-6.05,-9.8,5.87,-1.59,-2.31,2.98,-0.83,-0.16,-14.71,-5.95,-9.98,7.86,-1.25,-0.54,-70.00,-5.91,-5.79,-0.32,0.54,0.54,0.00,5.41,93.55,0.990,12.86,12.86,7.72,60.46,62.50,26.37,13.51,14.79,64.06
732,Rocco Grimaldi,FLA,C,7,78.833333333333,11.261904761905,3.66,-17.79,10.86,4.65,-13.82,12.22,5.18,-11.31,15.34,-1.95,-2.16,-40.00,-0.06,-1.04,14.01,0.45,-7.12,9.80,-0.51,-2.67,6.67,-0.97,-0.7,-40.00,1.28,-5.94,11.41,-0.97,-0.97,-50.00,5.02,-14.54,12.51,-0.35,-1.05,-25.00,0.00,96.30,0.963,8.37,14.46,7.61,52.52,52.38,13.7,21.31,19.03,41.86
733,Tomas Jurco,DET,L,63,646.26666666667,10.258201058201,1.48,-3.33,2.51,1.31,-3.3,3.15,2.2,-3.46,5.18,0.23,-0.48,9.19,0.15,-0.15,3.71,1.15,-1.94,3.61,0.09,-0.4,1.43,-0.38,-0.14,-4.64,1.41,-2.05,5.09,0.2,-0.61,40.00,0.51,-2.22,2.10,0.65,0.04,36.47,7.27,93.46,1.007,12.53,18.01,8.91,47.07,58.44,19.13,23.21,17.73,51.89
734,Adam Clendening,"CHI, VAN",D,21,292.83333333333,13.944444444444,2.97,2.03,0.46,3.22,1.8,0.90,2.85,1.3,1.34,0.28,-0.33,5.56,0.16,0.22,-0.14,3.11,3.44,0.00,1.69,1.62,1.24,0.29,-0.34,10.09,1.89,2.43,-0.80,0.13,-0.31,10.12,1.01,-0.8,1.36,-0.14,0.35,-25.00,9.93,92.00,1.019,8.81,11.06,5.33,51.84,62.32,19.26,17.21,15.57,55.29
735,Boone Jenner,CBJ,C,31,424.65,13.698387096774,6.27,1.91,2.29,5.25,-0.13,3.49,5.25,-1.29,5.57,0.77,0.88,-0.33,0.45,-0.08,6.18,4.83,-0.07,4.99,2.18,-1.74,9.45,0.88,0.02,14.15,3.53,2.23,2.23,-0.24,0.51,-25.00,2.49,1.97,0.64,0.11,0.48,-17.14,8.60,90.63,0.992,6.92,13,8.76,40.41,44.14,17.24,22.89,19.78,46.56
736,Alex Khokhlachev,BOS,C,3,21.533333333333,7.1777777777778,-22.23,-1.98,-9.66,-13.62,8.5,-12.85,-12.47,16.64,-23.23,-2.29,4.2,-62.50,-1.21,0.32,-23.63,-13.05,-2.9,-12.96,-9.15,-4.99,-54.05,-0.46,1.41,-25.00,-5.2,2.78,-9.48,-0.61,3.72,-100.00,-20.11,8.6,-20.08,-1.32,0,-100.00,0.00,86.67,0.867,25.08,8.36,0,55.73,100.00,33.44,11.15,5.57,85.71
737,Dmitrij Jaskin,STL,R,54,664.28333333333,12.301543209877,1.61,-6.85,4.24,2.71,-4.86,5.01,2.27,-3.61,5.45,0.06,-0.17,2.67,0.05,-0.36,5.53,0.51,-4.89,6.21,0.42,-0.58,2.92,-0.12,-0.54,12.50,0.12,-5.74,8.19,-0.03,0.59,-16.67,0.89,-2.5,2.50,0.34,-0.06,16.52,8.43,91.86,1.003,9.48,15.35,9.21,47.51,50.72,15.99,20.14,18.15,46.83
738,Victor Rask,CAR,C,80,992.1,12.40125,5.52,1.01,1.87,5.54,1.6,2.16,4.74,0.49,3.35,0.18,-0.03,2.62,0.09,0.12,-0.51,0.54,1.05,-0.53,-0.49,1.12,-3.87,-0.01,0.19,-3.17,1.38,-0.09,1.79,-0.03,-0.17,4.55,5.95,0.9,2.99,0.26,-0.12,19.62,5.97,91.09,0.971,13.49,15.48,8.77,49.41,60.60,19.84,20.56,15.6,55.97
739,Brandon Saad,CHI,L,82,1093.3333333333,13.333333333333,0.34,0.15,0.07,0.48,-0.16,0.38,0.45,1.52,-0.92,0.53,0.2,2.96,0.38,-0.03,4.37,3.52,-0.02,3.11,3.03,-0.48,7.84,0.53,0.28,4.08,0.66,0.62,-0.11,0.01,-0.09,3.35,-2.81,-0.34,-1.56,-0.02,0.02,-2.78,7.95,93.26,1.012,11.36,16.41,6.86,42.59,62.35,21.84,22.99,16.13,57.51
740,Brett Ritchie,DAL,R,31,352.63333333333,11.375268817204,-3.05,-6.04,1.67,-2.23,-1.61,-0.21,-0.63,-0.22,-0.30,-0.8,-0.98,2.79,-0.04,-0.06,0.32,1.67,-1.45,2.88,0.37,0.28,0.02,-0.09,-0.53,7.57,1.74,-2.31,4.74,-0.68,0.05,-18.43,-7.27,-3.97,-2.01,-0.28,-0.7,47.37,7.18,93.37,1.006,9.87,16.5,7.83,46.28,55.77,19.23,23.82,15.65,55.12
741,Markus Granlund,CGY,C,48,558.23333333333,11.629861111111,-4.28,5.78,-4.37,-1.04,2.04,-1.92,-0.19,-0.13,-0.08,0.47,0.7,-1.62,-0.07,0.16,-2.57,-1.62,2,-3.53,1.5,1.7,0.44,0.44,0.65,-3.33,-4.15,0.4,-6.17,-0.36,-0.07,-10.00,-1.84,4.56,-4.06,0.44,0.15,15.00,10.04,89.93,1.000,11.72,14.83,7.42,54.82,61.24,18.92,20.1,16.87,52.85
742,Matt Nieto,S.J,L,72,920.41666666667,12.783564814815,4.01,1.23,1.09,4.08,0.93,1.75,3.31,1.49,1.42,0.08,0.96,-8.16,0.23,0.19,0.36,3.1,0.14,2.79,1.33,0.59,1.51,-0.03,0.93,-13.78,2.37,-0.61,3.70,0.13,0,4.35,2.64,2.61,-0.12,0.02,0.03,-1.04,6.63,89.63,0.963,10.56,15.97,9.32,48.56,53.11,19.43,23.53,19.56,49.83
743,Xavier Ouellet,DET,D,21,315.78333333333,15.037301587302,4.27,-5.44,5.12,4.67,-8.17,9.05,2.39,-3.12,5.30,0.9,-0.42,16.02,0.31,-0.61,12.42,-0.45,-2.4,2.46,2.39,-3.41,16.38,0.65,-0.39,21.23,-3.78,1.35,-6.91,0.8,0.29,12.50,3.5,-6.18,7.95,-0.51,-0.36,-44.44,9.46,93.60,1.031,10.64,11.78,6.46,52.63,62.22,21.47,16.91,13.49,61.41
744,Miikka Salomaki,NSH,R,1,9.8666666666667,9.8666666666667,-0.54,-22.06,14.48,11.24,-11.68,17.17,12.55,-17.86,35.71,4.58,-2.99,66.67,1.67,-1.19,32.57,-7.1,-14.87,20.00,-2.8,-5.99,28.57,6.08,-1.5,100.00,-5.73,-11.84,14.29,0,0,-,24.61,-19.31,35.71,-2.16,-2.16,-50.00,16.67,100.00,1.167,12.16,6.08,0,60.81,100.00,18.24,18.24,0,100.00
745,William Karlsson,"ANA, CBJ",C,21,211.65,10.078571428571,-0.96,1.94,-1.33,0.26,3.35,-1.89,1.56,3.33,-1.60,0.71,0.08,5.99,-0.15,0,-1.71,-1.2,1.1,-2.29,-1.39,-0.77,-1.18,-0.16,0.07,-4.84,0.25,2.51,-2.86,0.5,-0.61,37.50,0.5,4.74,-2.65,0.71,0.68,23.33,9.26,93.46,1.027,14.46,13.04,4.54,44.51,76.12,20.69,19.84,15.31,57.48
746,Scott Harrington,PIT,D,10,130.06666666667,13.006666666667,2.88,-2.69,2.53,0.92,2.34,-0.87,0.18,1.32,-0.95,-0.22,4.39,-31.25,-0.31,0.16,-5.16,-0.83,2.27,-2.97,-0.29,-0.44,0.27,0.39,2.05,-17.86,-0.71,3.61,-5.27,0.14,2.36,-23.33,4.11,-5.69,7.32,-1.03,0.82,-66.67,4.41,80.60,0.850,9.69,15.22,7.38,52.59,56.76,20.3,21.22,12.92,61.11
747,Lucas Lessio,ARI,L,26,319.48333333333,12.287820512821,-2.48,-3.86,0.54,0.66,-2.79,2.08,1.92,-0.52,2.05,-0.13,0.5,-5.68,0.24,-0.39,7.64,1.55,-0.77,2.44,3.19,-3.01,15.62,0.19,-0.44,12.04,-2.18,2.99,-6.72,0,1.17,-26.25,-2.83,-4.37,0.87,-0.45,0.18,-41.67,4.32,89.51,0.938,11.83,12.4,7.14,42.63,62.38,20.09,19.53,15.21,56.91
748,Tyler Wotherspoon,CGY,D,1,15.033333333333,15.033333333333,-11.92,12.78,-14.16,-23.52,2.86,-21.75,-11.81,-1.78,-9.38,-1.67,8.63,-33.33,-2.14,-0.53,-24.84,-9.76,5.55,-20.83,-7.71,8.63,-52.78,-1.67,3.99,-100.00,-2.73,-4.1,0.00,0,0.86,0.00,-7.4,8.57,-15.87,0,5.76,0.00,0.00,40.00,0.400,3.99,23.95,15.96,39.91,20.00,3.99,35.92,31.93,11.11
749,Nikita Kucherov,T.B,R,82,995.23333333333,12.136991869919,10.39,0.66,4.09,9.73,2.07,4.12,7.95,1.08,5.07,1.94,-0.02,15.01,0.74,0.09,6.41,9.48,1.17,6.70,2.26,0.47,3.52,0.64,-0.21,13.07,9.63,0.93,8.78,1.2,0.1,21.05,2.24,0.16,1.40,0.56,0.16,14.68,11.57,92.19,1.038,10.91,16.34,5.73,42.98,65.58,18.45,23.69,12.36,59.88
750,Ryan Nugent-Hopkins,EDM,C,76,1159.3166666667,15.254166666667,4.38,-1.29,2.63,0.74,-0.19,0.60,1.45,-0.88,2.07,1.17,0.31,11.17,0.19,-0.06,3.00,3.98,0.02,4.34,0.57,-0.15,1.98,0.62,-0.36,19.97,4.55,0.23,5.78,0.36,0.2,6.17,1.5,-1.07,1.80,0.4,0.71,6.77,9.52,89.43,0.990,10.97,15.53,6.57,43.63,62.54,20.44,24.12,12.63,61.82
751,Gabriel Landeskog,COL,L,82,1189.3,14.503658536585,9.94,-3.96,6.57,6.88,-3.25,6.46,3.74,-2.08,5.02,0.43,0.07,3.67,0.41,-0.07,6.02,4.47,-2.58,7.38,0.81,-0.9,4.24,0.3,0.25,0.88,4.89,-2.24,9.48,0.26,-0.26,16.07,9.45,-3.08,8.97,-0.02,0.03,-2.20,8.97,92.12,1.011,8.27,13.87,11.45,40.26,41.94,16.9,19.68,22.3,43.11
752,Jonathan Huberdeau,FLA,L,79,1057.5,13.386075949367,2.52,-0.36,1.33,0.68,-0.92,1.00,0.63,0.48,0.09,0.81,-0.26,11.37,0.17,-0.01,2.13,3.6,1.25,2.32,1.65,-0.18,4.94,0.82,-0.23,19.69,2.61,1.9,0.66,0.15,-0.05,5.93,-0.74,-3.06,1.64,-0.16,-0.07,-5.44,9.21,93.07,1.023,8.57,14.7,6.87,42.78,55.51,17.82,23.09,17.53,50.40
753,Adam Larsson,N.J,D,64,1063.65,16.61953125,0.77,0.5,0.18,0.7,-1.06,1.21,1.4,-2.45,3.59,0.16,-0.04,2.93,0.11,-0.11,2.93,2.42,-0.33,3.23,0.66,-0.51,3.45,0.19,-0.3,12.75,2.34,0.24,3.04,-0.17,0.13,-13.33,-1.54,1.62,-2.42,0.06,0.23,-10.00,7.27,93.56,1.008,5.64,12.75,9.42,45.47,37.45,12.41,19.74,19.57,38.80
754,Ryan Strome,NYI,"C, R",81,950.31666666667,11.732304526749,6.67,3.67,1.01,6.71,1.37,2.67,6.21,1.37,3.30,1.66,0.28,11.13,0.46,0.14,2.50,3.64,2.86,0.28,1.83,1.09,0.69,0.75,0.14,8.18,2.42,2.36,-0.05,0.58,0.24,7.63,5.65,-0.26,4.03,0.72,-0.03,31.71,10.34,90.95,1.013,9.53,10.92,7.89,43.75,54.71,17.55,17.99,18.5,48.69
755,Mika Zibanejad,OTT,C,80,1002.5,12.53125,1.37,3.05,-0.75,1.14,1.32,-0.07,0.15,1.04,-0.69,0.04,0.09,-0.62,0.14,0.1,0.41,2.03,1.27,0.61,0.23,0.62,-1.06,0.07,-0.05,2.21,2.41,0.87,1.76,0.04,-0.17,6.67,-2.03,2.13,-2.77,-0.08,0.38,-14.38,8.13,92.95,1.011,12.27,15.62,7.9,43.21,60.83,21.43,22.98,17.42,55.16
756,Mark Scheifele,WPG,C,82,1197.4166666667,14.602642276423,3.35,1.69,0.65,1.71,-0.12,1.12,1.7,-1.21,2.57,0.54,0.1,4.42,0.24,-0.05,3.21,2.3,0.09,2.09,2.04,0.62,3.03,0.51,0,8.67,0.35,-0.7,1.35,0.1,0,2.98,0.69,1.34,-0.55,-0.06,0.16,-16.88,8.82,92.32,1.011,9.67,11.02,8.77,42.04,52.45,17.69,17.84,18.94,48.29
757,Sean Couturier,PHI,C,82,1105.95,13.487195121951,-3.81,-1.21,-1.25,-3.25,0.04,-2.17,-3.29,1.52,-4.33,0.27,-0.3,7.00,-0.04,-0.07,0.33,-2.53,-1.63,-1.08,-0.41,-0.24,-0.57,0.23,-0.08,6.11,-2.83,-1.85,-1.22,0.03,0.03,-0.10,-1.7,0.34,-1.38,0.02,-0.35,37.18,8.82,93.92,1.027,9.28,15.52,13.89,38.25,40.05,15.24,21.48,23.11,39.75
758,Dougie Hamilton,BOS,D,72,1204.7,16.731944444444,9.53,-1.17,4.70,6.87,1.43,3.20,5.86,0.86,4.11,0.35,0.81,-5.62,0.29,0.19,1.04,3.72,1.01,2.75,1.19,0.67,1.18,0.03,0.11,-1.52,3.38,0.46,3.73,0.01,0.65,-20.22,6.03,-3.04,5.69,0.52,0.35,-4.78,7.20,91.39,0.986,8.07,12,9.46,48.51,46.02,17.43,19.52,19.72,46.92
759,Jonas Brodin,MIN,D,71,1416.4,19.949295774648,-2.58,-2.68,0.08,-0.66,-2.22,1.06,0.22,-3.19,3.17,-0.14,-0.99,10.24,-0.06,-0.35,4.19,-1.6,-2.23,0.92,-0.21,-1.4,3.94,-0.04,-0.67,13.97,-1.85,-1.11,-1.01,-0.22,-0.31,1.15,0.77,-0.35,0.76,0.03,-0.15,10.00,8.23,93.43,1.017,8.51,15.72,8.43,38.55,50.25,19.27,24.02,18.26,51.35
760,Duncan Siemens,COL,D,1,14,14,-6.21,-16.44,3.86,2.52,-3.43,3.92,11.2,3.91,8.43,4.29,2.84,50.00,1.26,-0.82,25.61,1.23,-3.16,5.16,14.25,-8.73,61.82,4.29,4.29,-,-17.36,7.43,-52.94,0,0,-,-4.41,-17.02,7.37,0,-2.09,0.00,14.29,87.50,1.018,17.14,8.57,12.86,55.71,57.14,25.71,30,12.86,66.67
761,Ryan Murphy,CAR,D,37,555.8,15.021621621622,-1.34,0.13,-0.67,-3.11,0.29,-2.10,-1.46,-0.79,-0.53,-0.02,0.21,-2.30,-0.24,0.04,-3.04,-0.22,1.16,-1.39,-1.47,0.26,-4.29,0.08,0.6,-6.90,1.67,1.2,0.56,-0.07,-0.11,0.75,-3.54,-1.18,-1.48,-0.01,-0.45,31.25,6.87,90.28,0.972,9.82,14.79,7.34,48.79,57.23,20.08,22.45,13.28,60.19
